TeamID	Name	HeroName	Faction	Level	ExtAttribId	HonorLevel	PartnerId1	PartnerId2	PartnerId3	PartnerId4	PartnerLevel	Strength	Vitality	Dexterity	Energy	SkillLevel	SkillID1	SkillID2	SkillID3	SkillID4	SkillID5
622	武神殿守护者	东门思宣	10	119	13	13	96	81	102	59	110	0	0	0	0	1					
623	武神殿守护者	秦雁戮	11	119	13	13	96	81	102	59	110	0	0	0	0	1					
624	武神殿守护者	车映真	12	119	13	13	96	81	102	59	110	0	0	0	0	1					
625	武神殿守护者	罗才良	13	119	13	13	96	81	102	59	110	0	0	0	0	1					
626	武神殿守护者	熊墨云	14	120	14	13	96	81	102	59	110	0	0	0	0	1					
627	武神殿守护者	阎雪容	15	120	14	13	96	81	102	59	110	0	0	0	0	1					
628	武神殿守护者	项奇胜	16	120	14	13	96	81	102	59	110	0	0	0	0	1					
629	武神殿守护者	司鸿秋扇	17	120	14	13	96	81	102	59	110	0	0	0	0	1					
630	武神殿守护者	严以筠	18	120	14	13	96	81	102	59	110	0	0	0	0	1					
631	武神殿守护者	蔡诗丹	1	121	14	13	96	81	102	59	110	0	0	0	0	1					
632	武神殿守护者	龙博瀚	2	121	14	13	96	81	102	59	110	0	0	0	0	1					
633	武神殿守护者	衣访琴	3	121	14	13	96	81	102	59	110	0	0	0	0	1					
634	武神殿守护者	萧和颂	4	121	14	13	96	81	102	59	110	0	0	0	0	1					
635	武神殿守护者	郭和昱	5	121	14	13	96	81	102	59	110	0	0	0	0	1					
636	武神殿守护者	简晓博	6	122	14	13	96	81	102	59	110	0	0	0	0	1					
637	武神殿守护者	宋阳羽	7	122	14	13	96	81	102	59	110	0	0	0	0	1					
638	武神殿守护者	马灵扇	8	122	14	13	96	81	102	59	110	0	0	0	0	1					
639	武神殿守护者	岳敏叡	9	122	14	13	96	81	102	59	110	0	0	0	0	1					
640	武神殿守护者	徐灵松	10	122	14	13	96	81	102	59	110	0	0	0	0	1					
641	武神殿守护者	寇醉柳	11	123	14	13	96	81	102	59	110	0	0	0	0	1					
642	武神殿守护者	司马明轩	12	123	14	13	96	81	102	59	110	0	0	0	0	1					
643	武神殿守护者	叶翰藻	13	123	14	13	96	81	102	59	110	0	0	0	0	1					
644	武神殿守护者	邢俊哲	14	123	14	13	96	81	102	59	110	0	0	0	0	1					
645	武神殿守护者	闾丘坚白	15	123	14	13	96	81	102	59	110	0	0	0	0	1					
646	武神殿守护者	卜祺瑞	16	124	14	13	96	81	102	59	110	0	0	0	0	1					
647	武神殿守护者	林雅健	17	124	14	13	96	81	102	59	110	0	0	0	0	1					
648	武神殿守护者	帅文石	18	124	14	13	96	81	102	59	110	0	0	0	0	1					
649	武神殿守护者	邬笑槐	1	124	14	13	96	81	102	59	110	0	0	0	0	1					
650	武神殿守护者	禹伟祺	2	124	14	13	96	81	102	59	110	0	0	0	0	1					
651	武神殿守护者	贾兴腾	3	125	14	14	96	81	102	59	110	0	0	0	0	1					
652	武神殿守护者	柯烨烁	4	125	14	14	96	81	102	59	110	0	0	0	0	1					
653	武神殿守护者	鲍雅达	5	125	14	14	96	81	102	59	110	0	0	0	0	1					
654	武神殿守护者	梅觅双	6	125	14	14	96	81	102	59	110	0	0	0	0	1					
655	武神殿守护者	瞿睿识	7	125	14	14	96	81	102	59	110	0	0	0	0	1					
656	武神殿守护者	鲁承基	8	126	14	14	96	81	102	59	110	0	0	0	0	1					
657	武神殿守护者	金白安	9	126	14	14	96	81	102	59	110	0	0	0	0	1					
658	武神殿守护者	项怀寒	10	126	14	14	96	81	102	59	110	0	0	0	0	1					
659	武神殿守护者	木志学	11	126	14	14	96	81	102	59	110	0	0	0	0	1					
660	武神殿守护者	慕听风	12	126	14	14	96	81	102	59	110	0	0	0	0	1					
661	武神殿守护者	东门斌蔚	13	127	14	14	96	81	102	59	110	0	0	0	0	1					
662	武神殿守护者	彭雁菡	14	127	14	14	96	81	102	59	110	0	0	0	0	1					
663	武神殿守护者	胡星汉	15	127	14	14	96	81	102	59	110	0	0	0	0	1					
664	武神殿守护者	池盼易	16	127	14	14	96	81	102	59	110	0	0	0	0	1					
665	武神殿守护者	桑白竹	17	127	14	14	96	81	102	59	110	0	0	0	0	1					
666	武神殿守护者	全语儿	18	128	14	14	96	81	102	59	110	0	0	0	0	1					
667	武神殿守护者	党宏博	1	128	14	14	96	81	102	59	110	0	0	0	0	1					
668	武神殿守护者	韦元瑶	2	128	14	14	96	81	102	59	110	0	0	0	0	1					
669	武神殿守护者	华幻枫	3	128	14	14	96	81	102	59	110	0	0	0	0	1					
670	武神殿守护者	成傲易	4	128	14	14	96	81	102	59	110	0	0	0	0	1					
671	武神殿守护者	石英睿	5	129	14	14	96	81	102	59	110	0	0	0	0	1					
672	武神殿守护者	司鸿绍钧	6	129	14	14	96	81	102	59	110	0	0	0	0	1					
673	武神殿守护者	周思淼	7	129	14	14	96	81	102	59	110	0	0	0	0	1					
674	武神殿守护者	宇文忆南	8	129	14	14	96	81	102	59	110	0	0	0	0	1					
675	武神殿守护者	司凝连	9	129	14	14	96	81	102	59	110	0	0	0	0	1					
676	武神殿守护者	孟以腾	10	130	15	14	96	81	102	59	110	0	0	0	0	1					
677	武神殿守护者	雍易槐	11	130	15	14	96	81	102	59	110	0	0	0	0	1					
678	武神殿守护者	戚坚诚	12	130	15	14	96	81	102	59	110	0	0	0	0	1					
679	武神殿守护者	牟慕雁	13	130	15	14	96	81	102	59	110	0	0	0	0	1					
680	武神殿守护者	耿勇男	14	130	15	14	96	81	102	59	110	0	0	0	0	1					
681	武神殿守护者	游修筠	15	131	15	14	96	81	102	59	110	0	0	0	0	1					
682	武神殿守护者	尉迟惜扇	16	131	15	14	96	81	102	59	110	0	0	0	0	1					
683	武神殿守护者	马心远	17	131	15	14	96	81	102	59	110	0	0	0	0	1					
684	武神殿守护者	阎天骄	18	131	15	14	96	81	102	59	110	0	0	0	0	1					
685	武神殿守护者	帅书柳	1	131	15	14	96	81	102	59	110	0	0	0	0	1					
686	武神殿守护者	麦彭彭	2	132	15	14	96	81	102	59	110	0	0	0	0	1					
687	武神殿守护者	连成和	3	132	15	14	96	81	102	59	110	0	0	0	0	1					
688	武神殿守护者	司空宏深	4	132	15	14	96	81	102	59	110	0	0	0	0	1					
689	武神殿守护者	易寄瑶	5	132	15	14	96	81	102	59	110	0	0	0	0	1					
690	武神殿守护者	苗白卉	6	132	15	14	96	81	102	59	110	0	0	0	0	1					
691	武神殿守护者	时俊杰	7	133	15	14	96	81	102	59	110	0	0	0	0	1					
692	武神殿守护者	邝飞书	8	133	15	14	96	81	102	59	110	0	0	0	0	1					
693	武神殿守护者	寇华翰	9	133	15	14	96	81	102	59	110	0	0	0	0	1					
694	武神殿守护者	淳于冷霜	10	133	15	14	96	81	102	59	110	0	0	0	0	1					
695	武神殿守护者	任寄灵	11	133	15	14	96	81	102	59	110	0	0	0	0	1					
696	武神殿守护者	何自怡	12	134	15	14	96	81	102	59	110	0	0	0	0	1					
697	武神殿守护者	家凡之	13	134	15	14	96	81	102	59	110	0	0	0	0	1					
698	武神殿守护者	隋亦游	14	134	15	14	96	81	102	59	110	0	0	0	0	1					
699	武神殿守护者	管初瑶	15	134	15	14	96	81	102	59	110	0	0	0	0	1					
700	武神殿守护者	萧浩博	16	134	15	14	96	81	102	59	110	0	0	0	0	1					
701	武神殿守护者	查以柳	17	135	15	15	96	81	102	59	110	0	0	0	0	1					
702	武神殿守护者	西门灵安	18	135	15	15	96	81	102	59	110	0	0	0	0	1					
703	武神殿守护者	卜海冬	1	135	15	15	96	81	102	59	110	0	0	0	0	1					
704	武神殿守护者	尉迟良翰	2	135	15	15	96	81	102	59	110	0	0	0	0	1					
705	武神殿守护者	荣夏真	3	135	15	15	96	81	102	59	110	0	0	0	0	1					
706	武神殿守护者	单于乐凡	4	136	15	15	96	81	102	59	110	0	0	0	0	1					
707	武神殿守护者	郎半安	5	136	15	15	96	81	102	59	110	0	0	0	0	1					
708	武神殿守护者	潘泽语	6	136	15	15	96	81	102	59	110	0	0	0	0	1					
709	武神殿守护者	单于元思	7	136	15	15	96	81	102	59	110	0	0	0	0	1					
710	武神殿守护者	明啸赋	8	136	15	15	96	81	102	59	110	0	0	0	0	1					
711	武神殿守护者	敖子默	9	137	15	15	96	81	102	59	110	0	0	0	0	1					
712	武神殿守护者	尹孤凌	10	137	15	15	96	81	102	59	110	0	0	0	0	1					
713	武神殿守护者	谷啸滔	11	137	15	15	96	81	102	59	110	0	0	0	0	1					
714	武神殿守护者	于墨宣	12	137	15	15	96	81	102	59	110	0	0	0	0	1					
715	武神殿守护者	胡代灵	13	137	15	15	96	81	102	59	110	0	0	0	0	1					
716	武神殿守护者	苗青寒	14	138	15	15	96	81	102	59	110	0	0	0	0	1					
717	武神殿守护者	凌修为	15	138	15	15	96	81	102	59	110	0	0	0	0	1					
718	武神殿守护者	淳于忆枫	16	138	15	15	96	81	102	59	110	0	0	0	0	1					
719	武神殿守护者	迟访烟	17	138	15	15	96	81	102	59	110	0	0	0	0	1					
720	武神殿守护者	房兴腾	18	138	15	15	96	81	102	59	110	0	0	0	0	1					
721	武神殿守护者	邢惜寒	1	139	15	15	96	81	102	59	110	0	0	0	0	1					
722	武神殿守护者	郑夜昱	2	139	15	15	96	81	102	59	110	0	0	0	0	1					
723	武神殿守护者	米和洽	3	139	15	15	96	81	102	59	110	0	0	0	0	1					
724	武神殿守护者	商思御	4	139	15	15	96	81	102	59	110	0	0	0	0	1					
725	武神殿守护者	陶安波	5	139	15	15	96	81	102	59	110	0	0	0	0	1					
726	武神殿守护者	桂达安	6	140	16	15	96	81	102	59	110	0	0	0	0	1					
727	武神殿守护者	俞修文	7	140	16	15	96	81	102	59	110	0	0	0	0	1					
728	武神殿守护者	廖弘深	8	140	16	15	96	81	102	59	110	0	0	0	0	1					
729	武神殿守护者	黎景曜	9	140	16	15	96	81	102	59	110	0	0	0	0	1					
730	武神殿守护者	喻天罡	10	140	16	15	96	81	102	59	110	0	0	0	0	1					
731	武神殿守护者	师思烟	11	141	16	15	96	81	102	59	110	0	0	0	0	1					
732	武神殿守护者	苑烨赫	12	141	16	15	96	81	102	59	110	0	0	0	0	1					
733	武神殿守护者	马风德	13	141	16	15	96	81	102	59	110	0	0	0	0	1					
734	武神殿守护者	荀宇荫	14	141	16	15	96	81	102	59	110	0	0	0	0	1					
735	武神殿守护者	于成礼	15	141	16	15	96	81	102	59	110	0	0	0	0	1					
736	武神殿守护者	狄奇邃	16	142	16	15	96	81	102	59	110	0	0	0	0	1					
737	武神殿守护者	郑代灵	17	142	16	15	96	81	102	59	110	0	0	0	0	1					
738	武神殿守护者	凌阳朔	18	142	16	15	96	81	102	59	110	0	0	0	0	1					
739	武神殿守护者	刘君昊	1	142	16	15	96	81	102	59	110	0	0	0	0	1					
740	武神殿守护者	樊白凡	2	142	16	15	96	81	102	59	110	0	0	0	0	1					
741	武神殿守护者	孙明煦	3	143	16	15	96	81	102	59	110	0	0	0	0	1					
742	武神殿守护者	庞从凝	4	143	16	15	96	81	102	59	110	0	0	0	0	1					
743	武神殿守护者	孔正谊	5	143	16	15	96	81	102	59	110	0	0	0	0	1					
744	武神殿守护者	瞿永康	6	143	16	15	96	81	102	59	110	0	0	0	0	1					
745	武神殿守护者	翁奇略	7	143	16	15	96	81	102	59	110	0	0	0	0	1					
746	武神殿守护者	元怜腾	8	144	16	15	96	81	102	59	110	0	0	0	0	1					
747	武神殿守护者	骆朋兴	9	144	16	15	96	81	102	59	110	0	0	0	0	1					
748	武神殿守护者	徐翰藻	10	144	16	15	96	81	102	59	110	0	0	0	0	1					
749	武神殿守护者	公冶夏秋	11	144	16	15	96	81	102	59	110	0	0	0	0	1					
750	武神殿守护者	孔又连	12	144	16	15	96	81	102	59	110	0	0	0	0	1					
751	武神殿守护者	缪墨瑶	13	145	16	16	96	81	102	59	110	0	0	0	0	1					
752	武神殿守护者	牟易文	14	145	16	16	96	81	102	59	110	0	0	0	0	1					
753	武神殿守护者	郭瀚玥	15	145	16	16	96	81	102	59	110	0	0	0	0	1					
754	武神殿守护者	咎安然	16	145	16	16	96	81	102	59	110	0	0	0	0	1					
755	武神殿守护者	银雨文	17	145	16	16	96	81	102	59	110	0	0	0	0	1					
756	武神殿守护者	闵丹啸	18	146	16	16	96	81	102	59	110	0	0	0	0	1					
757	武神殿守护者	黎英彦	1	146	16	16	96	81	102	59	110	0	0	0	0	1					
758	武神殿守护者	邢念滔	2	146	16	16	96	81	102	59	110	0	0	0	0	1					
759	武神殿守护者	宫星剑	3	146	16	16	96	81	102	59	110	0	0	0	0	1					
760	武神殿守护者	淳于文昌	4	146	16	16	96	81	102	59	110	0	0	0	0	1					
761	武神殿守护者	诸和安	5	147	16	16	96	81	102	59	110	0	0	0	0	1					
762	武神殿守护者	景平端	6	147	16	16	96	81	102	59	110	0	0	0	0	1					
763	武神殿守护者	凌嘉致	7	147	16	16	96	81	102	59	110	0	0	0	0	1					
764	武神殿守护者	翟尔柳	8	147	16	16	96	81	102	59	110	0	0	0	0	1					
765	武神殿守护者	荀半双	9	147	16	16	96	81	102	59	110	0	0	0	0	1					
766	武神殿守护者	李雨正	10	148	16	16	96	81	102	59	110	0	0	0	0	1					
767	武神殿守护者	滕巍昂	11	148	16	16	96	81	102	59	110	0	0	0	0	1					
768	武神殿守护者	闻志明	12	148	16	16	96	81	102	59	110	0	0	0	0	1					
769	武神殿守护者	侯笑南	13	148	16	16	96	81	102	59	110	0	0	0	0	1					
770	武神殿守护者	东郭安翔	14	148	16	16	96	81	102	59	110	0	0	0	0	1					
771	武神殿守护者	史怀连	15	149	16	16	96	81	102	59	110	0	0	0	0	1					
772	武神殿守护者	廉博超	16	149	16	16	96	81	102	59	110	0	0	0	0	1					
773	武神殿守护者	卞风弼	17	149	16	16	96	81	102	59	110	0	0	0	0	1					
774	武神殿守护者	秦代凡	18	149	16	16	96	81	102	59	110	0	0	0	0	1					
775	武神殿守护者	廉灵扇	1	149	16	16	96	81	102	59	110	0	0	0	0	1					
776	武神殿守护者	唐冷正	2	150	17	16	96	81	102	59	110	0	0	0	0	1					
777	武神殿守护者	花浩大	3	150	17	16	96	81	102	59	110	0	0	0	0	1					
778	武神殿守护者	薛沛芹	4	150	17	16	96	81	102	59	110	0	0	0	0	1					
779	武神殿守护者	单访风	5	150	17	16	96	81	102	59	110	0	0	0	0	1					
780	武神殿守护者	费华奥	6	150	17	16	96	81	102	59	110	0	0	0	0	1					
781	武神殿守护者	韩向槐	7	151	17	16	96	81	102	59	110	0	0	0	0	1					
782	武神殿守护者	於明智	8	151	17	16	96	81	102	59	110	0	0	0	0	1					
783	武神殿守护者	费光誉	9	151	17	16	96	81	102	59	110	0	0	0	0	1					
784	武神殿守护者	殷秋啸	10	151	17	16	96	81	102	59	110	0	0	0	0	1					
785	武神殿守护者	慕容易容	11	151	17	16	96	81	102	59	110	0	0	0	0	1					
786	武神殿守护者	邬英资	12	152	17	16	96	81	102	59	110	0	0	0	0	1					
787	武神殿守护者	严端啸	13	152	17	16	96	81	102	59	110	0	0	0	0	1					
788	武神殿守护者	黄天工	14	152	17	16	96	81	102	59	110	0	0	0	0	1					
789	武神殿守护者	简墨竹	15	152	17	16	96	81	102	59	110	0	0	0	0	1					
790	武神殿守护者	裴达寒	16	152	17	16	96	81	102	59	110	0	0	0	0	1					
791	武神殿守护者	司马元青	17	153	17	16	96	81	102	59	110	0	0	0	0	1					
792	武神殿守护者	林水荷	18	153	17	16	96	81	102	59	110	0	0	0	0	1					
793	武神殿守护者	江元基	1	153	17	16	96	81	102	59	110	0	0	0	0	1					
794	武神殿守护者	戴冷雪	2	153	17	16	96	81	102	59	110	0	0	0	0	1					
795	武神殿守护者	于雪秋	3	153	17	16	96	81	102	59	110	0	0	0	0	1					
796	武神殿守护者	岳明喆	4	154	17	16	96	81	102	59	110	0	0	0	0	1					
797	武神殿守护者	邢水儿	5	154	17	16	96	81	102	59	110	0	0	0	0	1					
798	武神殿守护者	赵山赋	6	154	17	16	96	81	102	59	110	0	0	0	0	1					
799	武神殿守护者	喻乐游	7	154	17	16	96	81	102	59	110	0	0	0	0	1					
800	武神殿守护者	吕子濯	8	154	17	16	96	81	102	59	110	0	0	0	0	1					
801	武神殿守护者	官书琴	9	155	17	17	96	81	102	59	110	0	0	0	0	1					
802	武神殿守护者	龚志诚	10	155	17	17	96	81	102	59	110	0	0	0	0	1					
803	武神殿守护者	左丘翰林	11	155	17	17	96	81	102	59	110	0	0	0	0	1					
804	武神殿守护者	仲孙宏远	12	155	17	17	96	81	102	59	110	0	0	0	0	1					
805	武神殿守护者	章忆达	13	155	17	17	96	81	102	59	110	0	0	0	0	1					
806	武神殿守护者	独孤俊誉	14	156	17	17	96	81	102	59	110	0	0	0	0	1					
807	武神殿守护者	严锐精	15	156	17	17	96	81	102	59	110	0	0	0	0	1					
808	武神殿守护者	栾觅云	16	156	17	17	96	81	102	59	110	0	0	0	0	1					
809	武神殿守护者	司马亦旋	17	156	17	17	96	81	102	59	110	0	0	0	0	1					
810	武神殿守护者	段忆雪	18	156	17	17	96	81	102	59	110	0	0	0	0	1					
811	武神殿守护者	穆墨容	1	157	17	17	96	81	102	59	110	0	0	0	0	1					
812	武神殿守护者	沈星火	2	157	17	17	96	81	102	59	110	0	0	0	0	1					
813	武神殿守护者	令狐思枫	3	157	17	17	96	81	102	59	110	0	0	0	0	1					
814	武神殿守护者	慕寒松	4	157	17	17	96	81	102	59	110	0	0	0	0	1					
815	武神殿守护者	贺和光	5	157	17	17	96	81	102	59	110	0	0	0	0	1					
816	武神殿守护者	穆鸿熙	6	158	17	17	96	81	102	59	110	0	0	0	0	1					
817	武神殿守护者	苏弘文	7	158	17	17	96	81	102	59	110	0	0	0	0	1					
818	武神殿守护者	雍嘉赐	8	158	17	17	96	81	102	59	110	0	0	0	0	1					
819	武神殿守护者	伍兴业	9	158	17	17	96	81	102	59	110	0	0	0	0	1					
820	武神殿守护者	邢宜人	10	158	17	17	96	81	102	59	110	0	0	0	0	1					
821	武神殿守护者	姜嘉树	11	159	17	17	96	81	102	59	110	0	0	0	0	1					
822	武神殿守护者	东门思宣	12	159	17	17	96	81	102	59	110	0	0	0	0	1					
823	武神殿守护者	秦雁戮	13	159	17	17	96	81	102	59	110	0	0	0	0	1					
824	武神殿守护者	车映真	14	159	17	17	96	81	102	59	110	0	0	0	0	1					
825	武神殿守护者	罗才良	15	159	17	17	96	81	102	59	110	0	0	0	0	1					
826	武神殿守护者	熊墨云	16	160	18	17	96	81	102	59	110	0	0	0	0	1					
827	武神殿守护者	阎雪容	17	160	18	17	96	81	102	59	110	0	0	0	0	1					
828	武神殿守护者	项奇胜	18	160	18	17	96	81	102	59	110	0	0	0	0	1					
829	武神殿守护者	司鸿秋扇	1	160	18	17	96	81	102	59	110	0	0	0	0	1					
830	武神殿守护者	严以筠	2	160	18	17	96	81	102	59	110	0	0	0	0	1					
831	武神殿守护者	蔡诗丹	3	161	18	17	96	81	102	59	110	0	0	0	0	1					
832	武神殿守护者	龙博瀚	4	161	18	17	96	81	102	59	110	0	0	0	0	1					
833	武神殿守护者	衣访琴	5	161	18	17	96	81	102	59	110	0	0	0	0	1					
834	武神殿守护者	萧和颂	6	161	18	17	96	81	102	59	110	0	0	0	0	1					
835	武神殿守护者	郭和昱	7	161	18	17	96	81	102	59	110	0	0	0	0	1					
836	武神殿守护者	简晓博	8	162	18	17	96	81	102	59	110	0	0	0	0	1					
837	武神殿守护者	宋阳羽	9	162	18	17	96	81	102	59	110	0	0	0	0	1					
838	武神殿守护者	马灵扇	10	162	18	17	96	81	102	59	110	0	0	0	0	1					
839	武神殿守护者	岳敏叡	11	162	18	17	96	81	102	59	110	0	0	0	0	1					
840	武神殿守护者	徐灵松	12	162	18	17	96	81	102	59	110	0	0	0	0	1					
841	武神殿守护者	寇醉柳	13	163	18	17	96	81	102	59	110	0	0	0	0	1					
842	武神殿守护者	司马明轩	14	163	18	17	96	81	102	59	110	0	0	0	0	1					
843	武神殿守护者	叶翰藻	15	163	18	17	96	81	102	59	110	0	0	0	0	1					
844	武神殿守护者	邢俊哲	16	163	18	17	96	81	102	59	110	0	0	0	0	1					
845	武神殿守护者	闾丘坚白	17	163	18	17	96	81	102	59	110	0	0	0	0	1					
846	武神殿守护者	卜祺瑞	18	164	18	17	96	81	102	59	110	0	0	0	0	1					
847	武神殿守护者	林雅健	1	164	18	17	96	81	102	59	110	0	0	0	0	1					
848	武神殿守护者	帅文石	2	164	18	17	96	81	102	59	110	0	0	0	0	1					
849	武神殿守护者	邬笑槐	3	164	18	17	96	81	102	59	110	0	0	0	0	1					
850	武神殿守护者	禹伟祺	4	164	18	17	96	81	102	59	110	0	0	0	0	1					
851	武神殿守护者	贾兴腾	5	165	18	18	96	81	102	59	110	0	0	0	0	1					
852	武神殿守护者	柯烨烁	6	165	18	18	96	81	102	59	110	0	0	0	0	1					
853	武神殿守护者	鲍雅达	7	165	18	18	96	81	102	59	110	0	0	0	0	1					
854	武神殿守护者	梅觅双	8	165	18	18	96	81	102	59	110	0	0	0	0	1					
855	武神殿守护者	瞿睿识	9	165	18	18	96	81	102	59	110	0	0	0	0	1					
856	武神殿守护者	鲁承基	10	166	18	18	96	81	102	59	110	0	0	0	0	1					
857	武神殿守护者	金白安	11	166	18	18	96	81	102	59	110	0	0	0	0	1					
858	武神殿守护者	项怀寒	12	166	18	18	96	81	102	59	110	0	0	0	0	1					
859	武神殿守护者	木志学	13	166	18	18	96	81	102	59	110	0	0	0	0	1					
860	武神殿守护者	慕听风	14	166	18	18	96	81	102	59	110	0	0	0	0	1					
861	武神殿守护者	东门斌蔚	15	167	18	18	96	81	102	59	110	0	0	0	0	1					
862	武神殿守护者	彭雁菡	16	167	18	18	96	81	102	59	110	0	0	0	0	1					
863	武神殿守护者	胡星汉	17	167	18	18	96	81	102	59	110	0	0	0	0	1					
864	武神殿守护者	池盼易	18	167	18	18	96	81	102	59	110	0	0	0	0	1					
865	武神殿守护者	桑白竹	1	167	18	18	96	81	102	59	110	0	0	0	0	1					
866	武神殿守护者	全语儿	2	168	18	18	96	81	102	59	110	0	0	0	0	1					
867	武神殿守护者	党宏博	3	168	18	18	96	81	102	59	110	0	0	0	0	1					
868	武神殿守护者	韦元瑶	4	168	18	18	96	81	102	59	110	0	0	0	0	1					
869	武神殿守护者	华幻枫	5	168	18	18	96	81	102	59	110	0	0	0	0	1					
870	武神殿守护者	成傲易	6	168	18	18	96	81	102	59	110	0	0	0	0	1					
871	武神殿守护者	石英睿	7	169	18	18	96	81	102	59	110	0	0	0	0	1					
872	武神殿守护者	司鸿绍钧	8	169	18	18	96	81	102	59	110	0	0	0	0	1					
873	武神殿守护者	周思淼	9	169	18	18	96	81	102	59	110	0	0	0	0	1					
874	武神殿守护者	宇文忆南	10	169	18	18	96	81	102	59	110	0	0	0	0	1					
875	武神殿守护者	司凝连	11	169	18	18	96	81	102	59	110	0	0	0	0	1					
876	武神殿守护者	孟以腾	12	170	18	18	96	81	102	59	110	0	0	0	0	1					
877	武神殿守护者	官书琴	13	170	18	18	96	81	102	59	110	0	0	0	0	1					
878	武神殿守护者	龚志诚	14	170	18	18	96	81	102	59	110	0	0	0	0	1					
879	武神殿守护者	左丘翰林	15	170	18	18	96	81	102	59	110	0	0	0	0	1					
880	武神殿守护者	仲孙宏远	16	170	18	18	96	81	102	59	110	0	0	0	0	1					
881	武神殿守护者	章忆达	17	171	18	18	96	81	102	59	110	0	0	0	0	1					
882	武神殿守护者	独孤俊誉	18	171	18	18	96	81	102	59	110	0	0	0	0	1					
883	武神殿守护者	严锐精	1	171	18	18	96	81	102	59	110	0	0	0	0	1					
884	武神殿守护者	栾觅云	2	171	18	18	96	81	102	59	110	0	0	0	0	1					
885	武神殿守护者	司马亦旋	3	171	18	18	96	81	102	59	110	0	0	0	0	1					
886	武神殿守护者	段忆雪	4	172	18	18	96	81	102	59	110	0	0	0	0	1					
887	武神殿守护者	穆墨容	5	172	18	18	96	81	102	59	110	0	0	0	0	1					
888	武神殿守护者	沈星火	6	172	18	18	96	81	102	59	110	0	0	0	0	1					
889	武神殿守护者	令狐思枫	7	172	18	18	96	81	102	59	110	0	0	0	0	1					
890	武神殿守护者	慕寒松	8	172	18	18	96	81	102	59	110	0	0	0	0	1					
891	武神殿守护者	贺和光	9	173	18	18	96	81	102	59	110	0	0	0	0	1					
892	武神殿守护者	穆鸿熙	10	173	18	18	96	81	102	59	110	0	0	0	0	1					
893	武神殿守护者	苏弘文	11	173	18	18	96	81	102	59	110	0	0	0	0	1					
894	武神殿守护者	雍嘉赐	12	173	18	18	96	81	102	59	110	0	0	0	0	1					
895	武神殿守护者	伍兴业	13	173	18	18	96	81	102	59	110	0	0	0	0	1					
896	武神殿守护者	邢宜人	14	174	18	18	96	81	102	59	110	0	0	0	0	1					
897	武神殿守护者	姜嘉树	15	174	18	18	96	81	102	59	110	0	0	0	0	1					
898	武神殿守护者	东门思宣	16	174	18	18	96	81	102	59	110	0	0	0	0	1					
899	武神殿守护者	秦雁戮	17	174	18	18	96	81	102	59	110	0	0	0	0	1					
900	武神殿守护者	车映真	18	174	18	18	96	81	102	59	110	0	0	0	0	1					
901	武神殿守护者	罗才良	1	175	18	18	96	81	102	59	110	0	0	0	0	1					
902	武神殿守护者	熊墨云	2	175	18	18	96	81	102	59	110	0	0	0	0	1					
903	武神殿守护者	阎雪容	3	175	18	18	96	81	102	59	110	0	0	0	0	1					
904	武神殿守护者	项奇胜	4	175	18	18	96	81	102	59	110	0	0	0	0	1					
905	武神殿守护者	司鸿秋扇	5	175	18	18	96	81	102	59	110	0	0	0	0	1					
906	武神殿守护者	严以筠	6	176	18	18	96	81	102	59	110	0	0	0	0	1					
907	武神殿守护者	蔡诗丹	7	176	18	18	96	81	102	59	110	0	0	0	0	1					
908	武神殿守护者	龙博瀚	8	176	18	18	96	81	102	59	110	0	0	0	0	1					
909	武神殿守护者	衣访琴	9	176	18	18	96	81	102	59	110	0	0	0	0	1					
910	武神殿守护者	萧和颂	10	176	18	18	96	81	102	59	110	0	0	0	0	1					
911	武神殿守护者	郭和昱	11	177	18	18	96	81	102	59	110	0	0	0	0	1					
912	武神殿守护者	简晓博	12	177	18	18	96	81	102	59	110	0	0	0	0	1					
913	武神殿守护者	宋阳羽	13	177	18	18	96	81	102	59	110	0	0	0	0	1					
914	武神殿守护者	马灵扇	14	177	18	18	96	81	102	59	110	0	0	0	0	1					
915	武神殿守护者	岳敏叡	15	177	18	18	96	81	102	59	110	0	0	0	0	1					
916	武神殿守护者	徐灵松	16	178	18	18	96	81	102	59	110	0	0	0	0	1					
917	武神殿守护者	寇醉柳	17	178	18	18	96	81	102	59	110	0	0	0	0	1					
918	武神殿守护者	司马明轩	18	178	18	18	96	81	102	59	110	0	0	0	0	1					
919	武神殿守护者	叶翰藻	1	178	18	18	96	81	102	59	110	0	0	0	0	1					
920	武神殿守护者	邢俊哲	2	178	18	18	96	81	102	59	110	0	0	0	0	1					
921	武神殿守护者	闾丘坚白	3	179	18	18	96	81	102	59	110	0	0	0	0	1					
922	武神殿守护者	卜祺瑞	4	179	18	18	96	81	102	59	110	0	0	0	0	1					
923	武神殿守护者	林雅健	5	179	18	18	96	81	102	59	110	0	0	0	0	1					
924	武神殿守护者	帅文石	6	179	18	18	96	81	102	59	110	0	0	0	0	1					
925	武神殿守护者	邬笑槐	7	179	18	18	96	81	102	59	110	0	0	0	0	1					
926	武神殿守护者	禹伟祺	8	180	18	18	96	81	102	59	110	0	0	0	0	1					
927	武神殿守护者	孟以腾	9	180	18	18	96	81	102	59	110	0	0	0	0	1					
928	武神殿守护者	官书琴	10	180	18	18	96	81	102	59	110	0	0	0	0	1					
