szMainType	nSubType	nSellLimitType	nSellLimitSubType	nSellLimitLevel	szName	nType	nIndex	nMinPrecent	nMaxPrecent	nShowLimitPrecent	nCantSellAgain	nSubTypeSold	szTimeOutFunc	szOpenTimeFrame	szCloseTimeFrame	nPrice	szTimeFrame1	nPrice1	szTimeFrame2	nPrice2	szTimeFrame3	nPrice3	szTimeFrame4	nPrice4	szTimeFrame5	nPrice5	szTimeFrame6	nPrice6	szTimeFrame7	nPrice7	szTimeFrame8	nPrice8	szTimeFrame9	nPrice9	szTimeFrame10	nPrice10	szTimeFrame11	nPrice11	szTimeFrame12	nPrice12	szTimeFrame13	nPrice13	szTimeFrame14	nPrice14	szTimeFrame15	nPrice15	szLimit1	szLimit2	szLimit3	szLimit4	szLimit5	szLimit6	szLimit7	szLimit8	szLimit9	szLimit10	szLimit11	szLimit12	szLimit13	szLimit14	szLimit15	szLimit16	szLimit17	szPriceLimitTimeFrame1	szLimitPrice1	szPriceLimitTimeFrame2	szLimitPrice2	szPriceLimitTimeFrame3	szLimitPrice3	szPriceLimitTimeFrame4	szLimitPrice4	szPriceLimitTimeFrame5	szLimitPrice5	szPriceLimitTimeFrame6	szLimitPrice6	szPriceLimitTimeFrame7	szLimitPrice7	szPriceLimitTimeFrame8	szLimitPrice8	szPriceLimitTimeFrame9	szLimitPrice9	szPriceLimitTimeFrame10	szLimitPrice10	szPriceLimitTimeFrame11	szLimitPrice11	szPriceLimitTimeFrame12	szLimitPrice12	szPriceLimitTimeFrame13	szLimitPrice13	szPriceLimitTimeFrame14	szLimitPrice14	szPriceLimitTimeFrame15	szLimitPrice15	szPriceLimitTimeFrame16	szLimitPrice16	szPriceLimitTimeFrame17	szLimitPrice17
item	6127	509		1	初级魂石·武则天(阳)	5	74	50	120	110	1			OpenLevel129		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129															
item	6112	507		1	初级魂石·绝世虞姬	5	75	50	120	110	1			OpenDay353		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129															
item	4849	475		1	初级魂石·唐晓	5	76	50	120	110	1			OpenLevel109		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129															
item	4595	468		1	初级魂石·项羽	5	77	50	120	110	1			OpenDay353		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129															
item	4053	467		1	初级魂石·完颜洪烈(真)	5	78	50	120	110	1			OpenDay279		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129															
item	2827	175		1	初级魂石·秦始皇（阴）	5	79	50	120	110	1			OpenDay89		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129	50|150														
item	2828	176		1	初级魂石秦始皇（阳）	5	80	50	120	110	1			OpenDay89		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129	50|150														
item	3897	465		1	初级魂石·唐简	5	81	50	120	110	1			OpenLevel109		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129	50|150														
item	7430	573		2	中级魂石·龙纹狮王(唯一)	5	88	50	120	110	1			OpenLevel129		4050																	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	4050	OpenLevel159	3645	OpenLevel169	3240	OpenLevel179	2835	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|0	OpenLevel159|1					OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|100	OpenLevel159	50|80	OpenLevel169	50|70						
item	7433	574		2	中级魂石·巨螯蜂后(唯一)	5	89	50	120	110	1			OpenLevel129		4050																	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	4050	OpenLevel159	3645	OpenLevel169	3240	OpenLevel179	2835	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|0	OpenLevel159|1					OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|100	OpenLevel159	50|80	OpenLevel169	50|70						
item	7375	572		2	中级魂石·何怜飘	5	90	50	120	110	1			OpenLevel79		4050							OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	3645	OpenLevel149	3240	OpenLevel159	2835	OpenLevel169	2835	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1									OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|80	OpenLevel149	50|70										
item	6286	520		2	中级魂石·韩蒙	5	91	50	120	110	1			OpenLevel119		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	4050	OpenLevel159	3645	OpenLevel169	3240	OpenLevel179	2835	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1						OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|100	OpenLevel159	50|80	OpenLevel169	50|70						
item	5434	515		2	中级魂石·尹筱雨	5	92	50	120	110	1			OpenLevel129		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	3645	OpenLevel159	3240	OpenLevel169	2835	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1						OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|80	OpenLevel159	50|70								
item	6102	513		2	中级魂石·萧玉竹	5	93	50	120	110	1			OpenLevel109		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	3645	OpenLevel159	3240	OpenLevel169	2835	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1							OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|80	OpenLevel159	50|70								
item	6103	514		2	中级魂石·金兀术	5	94	50	120	110	1			OpenLevel119		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	3645	OpenLevel159	3240	OpenLevel169	2835	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1						OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|80	OpenLevel159	50|70								
item	6133	510		2	中级魂石·狄仁杰	5	95	50	120	110	1			OpenLevel129		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	4050	OpenLevel159	3645	OpenLevel169	3240	OpenLevel179	2835	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1						OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|100	OpenLevel159	50|80	OpenLevel169	50|70						
item	6134	511		2	中级魂石·李元芳	5	96	50	120	110	1			OpenLevel129		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	4050	OpenLevel159	3645	OpenLevel169	3240	OpenLevel179	2835	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1						OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|100	OpenLevel159	50|80	OpenLevel169	50|70						
item	6135	512		2	中级魂石·无字碑	5	97	50	120	110	1			OpenLevel129		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	4050	OpenLevel159	3645	OpenLevel169	3240	OpenLevel179	2835	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1						OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|100	OpenLevel159	50|80	OpenLevel169	50|70						
item	6071	502		2	中级魂石·叶青阳	5	98	50	120	110	1			OpenLevel99		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	3645	OpenLevel149	3240	OpenLevel159	2835	OpenLevel169	2835	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1									OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|80	OpenLevel149	50|70										
item	6072	503		2	中级魂石·冰仪	5	99	50	120	110	1			OpenLevel109		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	4050	OpenLevel159	3645	OpenLevel169	3240	OpenLevel179	2835	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1							OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|100	OpenLevel159	50|80	OpenLevel169	50|70						
item	6073	504		2	中级魂石·杨再兴	5	100	50	120	110	1			OpenLevel99		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	4050	OpenLevel159	3645	OpenLevel169	3240	OpenLevel179	2835	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1								OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|100	OpenLevel159	50|80	OpenLevel169	50|70						
item	6074	505		2	中级魂石·完颜娄室	5	101	50	120	110	1			OpenLevel99		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	4050	OpenLevel159	3645	OpenLevel169	3240	OpenLevel179	2835	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1								OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|100	OpenLevel159	50|80	OpenLevel169	50|70						
item	5435	506		2	中级魂石·石轩辕	5	102	50	120	110	1			OpenLevel109		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	3645	OpenLevel159	3240	OpenLevel169	2835	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1						OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|80	OpenLevel159	50|70								
item	4875	478		2	中级魂石·宋秋石	5	103	50	120	110	1			OpenLevel99		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	3645	OpenLevel159	3240	OpenLevel169	2835	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1								OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|80	OpenLevel159	50|70								
item	4876	479		2	中级魂石·古嫣然	5	104	50	120	110	1			OpenLevel99		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	3645	OpenLevel149	3240	OpenLevel159	2835	OpenLevel169	2400	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|80	OpenLevel149	50|70										
item	3710	460		2	中级魂石·年兽	5	105	50	120	110	1					4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	4050	OpenLevel149	3645	OpenLevel159	3240	OpenLevel169	2835	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|100	OpenLevel149	50|80	OpenLevel159	50|70								
item	2829	177		2	中级魂石·玄天武机	5	106	50	120	110	1			OpenDay89		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	3645	OpenLevel149	3240	OpenLevel159	2835	OpenLevel169	2400	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|80	OpenLevel149	50|70										
item	2830	178		2	中级魂石·白起	5	107	50	120	110	1			OpenDay89		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	3645	OpenLevel149	3240	OpenLevel159	2835	OpenLevel169	2400	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1									OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|80	OpenLevel149	50|70										
item	2831	179		2	中级魂石·李斯	5	108	50	120	110	1			OpenDay89		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	3645	OpenLevel149	3240	OpenLevel159	2835	OpenLevel169	2400	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1									OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|80	OpenLevel149	50|70										
item	2697	180		2	中级魂石·完颜洪烈	5	109	50	120	110	1			OpenLevel69		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	3645	OpenLevel139	3240	OpenLevel149	2835	OpenLevel159	2400	OpenLevel169	2400	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1									OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|80	OpenLevel139	50|70												
item	2537	181		2	中级魂石·杨瑛	5	110	50	120	110	1			OpenLevel69		4050	OpenLevel49	4050	OpenLevel59	4050	OpenLevel69	4050	OpenLevel79	4050	OpenLevel89	4050	OpenLevel99	4050	OpenLevel109	4050	OpenLevel119	4050	OpenLevel129	4050	OpenLevel139	3645	OpenLevel149	3240	OpenLevel159	2835	OpenLevel169	2400	OpenLevel179	2400	OpenLevel189	2400	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1								OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100	OpenLevel129	50|100	OpenLevel139	50|80	OpenLevel149	50|70										
