AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
resist_allseriesstate_rate_v	21	24000	10800000	78			
resist_allseriesstate_rate_v	22	25500	12600000	84			
resist_allseriesstate_rate_v	23	27000	14400000	87			
resist_allseriesstate_rate_v	24	28500	16200000	90			
resist_allseriesstate_rate_v	25	30000	18000000	93			
resist_allseriesstate_rate_v	26	31500	19800000	100			
resist_allseriesstate_rate_v	27	33000	21600000	102			
resist_allseriesstate_rate_v	28	34500	23400000	105			
resist_allseriesstate_rate_v	29	36000	25200000	108			
resist_allseriesstate_rate_v	30	37500	27000000	114			
resist_allseriesstate_rate_v	31	38100	27900000	129			
resist_allseriesstate_rate_v	32	38700	28800000	136			
resist_allseriesstate_rate_v	33	39300	29700000	142			
resist_allseriesstate_rate_v	34	39900	30600000	149			
resist_allseriesstate_rate_v	35	40500	31500000	157			
resist_allseriesstate_rate_v	36	0	0	164			
resist_allseriesstate_rate_v	37	0	0	172			
resist_allseriesstate_rate_v	38	0	0	181			
resist_allseriesstate_rate_v	39	0	0	190			
resist_allseriesstate_rate_v	40	0	0	199			
resist_allseriesstate_rate_v	41	0	0	209			
resist_allseriesstate_rate_v	42	0	0	219			
resist_allseriesstate_rate_v	43	0	0	229			
resist_allseriesstate_rate_v	44	0	0	241			
resist_allseriesstate_rate_v	45	0	0	252			
resist_allseriesstate_rate_v	46	0	0	265			
resist_allseriesstate_rate_v	47	0	0	0			
resist_allseriesstate_rate_v	48	0	0	0			
resist_allseriesstate_rate_v	49	0	0	0			
resist_allseriesstate_rate_v	50	0	0	0			
resist_allseriesstate_rate_v	51	0	0	0			
resist_allseriesstate_rate_v	52	0	0	0			
resist_allseriesstate_rate_v	53	0	0	0			
resist_allseriesstate_rate_v	54	0	0	0			
resist_allseriesstate_rate_v	55	0	0	0			
resist_allseriesstate_rate_v	56	0	0	0			
resist_allseriesstate_rate_v	57	0	0	0			
resist_allseriesstate_rate_v	58	0	0	0			
resist_allseriesstate_rate_v	59	0	0	0			
resist_allseriesstate_rate_v	60	0	0	0			
state_hurt_resistrate	1	15	15000	3			
state_hurt_resistrate	2	22	22500	6			
state_hurt_resistrate	3	30	30000	9			
state_hurt_resistrate	4	45	45000	12			
state_hurt_resistrate	5	60	60000	15			
state_hurt_resistrate	6	90	90000	18			
state_hurt_resistrate	7	120	120000	21			
state_hurt_resistrate	8	180	180000	24			
state_hurt_resistrate	9	300	300000	27			
state_hurt_resistrate	10	480	480000	30			
state_hurt_resistrate	11	750	720000	35			
state_hurt_resistrate	12	1200	1080000	39			
state_hurt_resistrate	13	1800	1500000	44			
state_hurt_resistrate	14	3000	2400000	48			
state_hurt_resistrate	15	4800	3000000	53			
state_hurt_resistrate	16	7200	3600000	57			
state_hurt_resistrate	17	10500	4500000	62			
state_hurt_resistrate	18	15000	5400000	66			
state_hurt_resistrate	19	18000	7200000	71			
state_hurt_resistrate	20	22500	9000000	75			
state_hurt_resistrate	21	24000	10800000	78			
state_hurt_resistrate	22	25500	12600000	84			
state_hurt_resistrate	23	27000	14400000	87			
state_hurt_resistrate	24	28500	16200000	90			
state_hurt_resistrate	25	30000	18000000	93			
state_hurt_resistrate	26	31500	19800000	100			
state_hurt_resistrate	27	33000	21600000	102			
state_hurt_resistrate	28	34500	23400000	105			
state_hurt_resistrate	29	36000	25200000	108			
state_hurt_resistrate	30	37500	27000000	114			
state_hurt_resistrate	31	38100	27900000	119			
state_hurt_resistrate	32	38700	28800000	125			
state_hurt_resistrate	33	39300	29700000	131			
state_hurt_resistrate	34	39900	30600000	138			
state_hurt_resistrate	35	40500	31500000	145			
state_hurt_resistrate	36	0	0	152			
state_hurt_resistrate	37	0	0	160			
state_hurt_resistrate	38	0	0	168			
state_hurt_resistrate	39	0	0	176			
state_hurt_resistrate	40	0	0	185			
state_hurt_resistrate	41	0	0	194			
state_hurt_resistrate	42	0	0	204			
state_hurt_resistrate	43	0	0	214			
state_hurt_resistrate	44	0	0	225			
state_hurt_resistrate	45	0	0	236			
state_hurt_resistrate	46	0	0	248			
state_hurt_resistrate	47	0	0	0			
state_hurt_resistrate	48	0	0	0			
state_hurt_resistrate	49	0	0	0			
state_hurt_resistrate	50	0	0	0			
state_hurt_resistrate	51	0	0	0			
state_hurt_resistrate	52	0	0	0			
state_hurt_resistrate	53	0	0	0			
state_hurt_resistrate	54	0	0	0			
state_hurt_resistrate	55	0	0	0			
state_hurt_resistrate	56	0	0	0			
state_hurt_resistrate	57	0	0	0			
state_hurt_resistrate	58	0	0	0			
state_hurt_resistrate	59	0	0	0			
state_hurt_resistrate	60	0	0	0			
state_stun_resistrate	1	15	15000	3			
state_stun_resistrate	2	22	22500	6			
state_stun_resistrate	3	30	30000	9			
state_stun_resistrate	4	45	45000	12			
state_stun_resistrate	5	60	60000	15			
state_stun_resistrate	6	90	90000	18			
state_stun_resistrate	7	120	120000	21			
state_stun_resistrate	8	180	180000	24			
state_stun_resistrate	9	300	300000	27			
state_stun_resistrate	10	480	480000	30			
state_stun_resistrate	11	750	720000	35			
state_stun_resistrate	12	1200	1080000	39			
state_stun_resistrate	13	1800	1500000	44			
state_stun_resistrate	14	3000	2400000	48			
state_stun_resistrate	15	4800	3000000	53			
state_stun_resistrate	16	7200	3600000	57			
state_stun_resistrate	17	10500	4500000	62			
state_stun_resistrate	18	15000	5400000	66			
state_stun_resistrate	19	18000	7200000	71			
state_stun_resistrate	20	22500	9000000	75			
state_stun_resistrate	21	24000	10800000	78			
state_stun_resistrate	22	25500	12600000	84			
state_stun_resistrate	23	27000	14400000	87			
state_stun_resistrate	24	28500	16200000	90			
state_stun_resistrate	25	30000	18000000	93			
state_stun_resistrate	26	31500	19800000	100			
state_stun_resistrate	27	33000	21600000	102			
state_stun_resistrate	28	34500	23400000	105			
state_stun_resistrate	29	36000	25200000	108			
state_stun_resistrate	30	37500	27000000	114			
state_stun_resistrate	31	38100	27900000	119			
state_stun_resistrate	32	38700	28800000	125			
state_stun_resistrate	33	39300	29700000	131			
state_stun_resistrate	34	39900	30600000	138			
state_stun_resistrate	35	40500	31500000	145			
state_stun_resistrate	36	0	0	152			
state_stun_resistrate	37	0	0	160			
state_stun_resistrate	38	0	0	168			
state_stun_resistrate	39	0	0	176			
state_stun_resistrate	40	0	0	185			
state_stun_resistrate	41	0	0	194			
state_stun_resistrate	42	0	0	204			
state_stun_resistrate	43	0	0	214			
state_stun_resistrate	44	0	0	225			
state_stun_resistrate	45	0	0	236			
state_stun_resistrate	46	0	0	248			
state_stun_resistrate	47	0	0	0			
state_stun_resistrate	48	0	0	0			
state_stun_resistrate	49	0	0	0			
state_stun_resistrate	50	0	0	0			
state_stun_resistrate	51	0	0	0			
state_stun_resistrate	52	0	0	0			
state_stun_resistrate	53	0	0	0			
state_stun_resistrate	54	0	0	0			
state_stun_resistrate	55	0	0	0			
state_stun_resistrate	56	0	0	0			
state_stun_resistrate	57	0	0	0			
state_stun_resistrate	58	0	0	0			
state_stun_resistrate	59	0	0	0			
state_stun_resistrate	60	0	0	0			
state_slowall_resistrate	1	15	15000	3			
state_slowall_resistrate	2	22	22500	6			
state_slowall_resistrate	3	30	30000	9			
state_slowall_resistrate	4	45	45000	12			
state_slowall_resistrate	5	60	60000	15			
state_slowall_resistrate	6	90	90000	18			
state_slowall_resistrate	7	120	120000	21			
state_slowall_resistrate	8	180	180000	24			
state_slowall_resistrate	9	300	300000	27			
state_slowall_resistrate	10	480	480000	30			
state_slowall_resistrate	11	750	720000	35			
state_slowall_resistrate	12	1200	1080000	39			
state_slowall_resistrate	13	1800	1500000	44			
state_slowall_resistrate	14	3000	2400000	48			
state_slowall_resistrate	15	4800	3000000	53			
state_slowall_resistrate	16	7200	3600000	57			
state_slowall_resistrate	17	10500	4500000	62			
state_slowall_resistrate	18	15000	5400000	66			
state_slowall_resistrate	19	18000	7200000	71			
state_slowall_resistrate	20	22500	9000000	75			
state_slowall_resistrate	21	24000	10800000	78			
state_slowall_resistrate	22	25500	12600000	84			
state_slowall_resistrate	23	27000	14400000	87			
state_slowall_resistrate	24	28500	16200000	90			
state_slowall_resistrate	25	30000	18000000	93			
state_slowall_resistrate	26	31500	19800000	100			
state_slowall_resistrate	27	33000	21600000	102			
state_slowall_resistrate	28	34500	23400000	105			
state_slowall_resistrate	29	36000	25200000	108			
state_slowall_resistrate	30	37500	27000000	114			
state_slowall_resistrate	31	38100	27900000	119			
state_slowall_resistrate	32	38700	28800000	125			
state_slowall_resistrate	33	39300	29700000	131			
state_slowall_resistrate	34	39900	30600000	138			
state_slowall_resistrate	35	40500	31500000	145			
state_slowall_resistrate	36	0	0	152			
state_slowall_resistrate	37	0	0	160			
state_slowall_resistrate	38	0	0	168			
state_slowall_resistrate	39	0	0	176			
state_slowall_resistrate	40	0	0	185			
state_slowall_resistrate	41	0	0	194			
state_slowall_resistrate	42	0	0	204			
state_slowall_resistrate	43	0	0	214			
state_slowall_resistrate	44	0	0	225			
state_slowall_resistrate	45	0	0	236			
state_slowall_resistrate	46	0	0	248			
state_slowall_resistrate	47	0	0	0			
state_slowall_resistrate	48	0	0	0			
state_slowall_resistrate	49	0	0	0			
state_slowall_resistrate	50	0	0	0			
state_slowall_resistrate	51	0	0	0			
state_slowall_resistrate	52	0	0	0			
state_slowall_resistrate	53	0	0	0			
state_slowall_resistrate	54	0	0	0			
state_slowall_resistrate	55	0	0	0			
state_slowall_resistrate	56	0	0	0			
state_slowall_resistrate	57	0	0	0			
state_slowall_resistrate	58	0	0	0			
state_slowall_resistrate	59	0	0	0			
state_slowall_resistrate	60	0	0	0			
state_palsy_resistrate	1	15	15000	3			
state_palsy_resistrate	2	22	22500	6			
state_palsy_resistrate	3	30	30000	9			
state_palsy_resistrate	4	45	45000	12			
state_palsy_resistrate	5	60	60000	15			
state_palsy_resistrate	6	90	90000	18			
state_palsy_resistrate	7	120	120000	21			
state_palsy_resistrate	8	180	180000	24			
state_palsy_resistrate	9	300	300000	27			
state_palsy_resistrate	10	480	480000	30			
state_palsy_resistrate	11	750	720000	35			
state_palsy_resistrate	12	1200	1080000	39			
state_palsy_resistrate	13	1800	1500000	44			
state_palsy_resistrate	14	3000	2400000	48			
state_palsy_resistrate	15	4800	3000000	53			
state_palsy_resistrate	16	7200	3600000	57			
state_palsy_resistrate	17	10500	4500000	62			
state_palsy_resistrate	18	15000	5400000	66			
state_palsy_resistrate	19	18000	7200000	71			
state_palsy_resistrate	20	22500	9000000	75			
state_palsy_resistrate	21	24000	10800000	78			
state_palsy_resistrate	22	25500	12600000	84			
state_palsy_resistrate	23	27000	14400000	87			
state_palsy_resistrate	24	28500	16200000	90			
state_palsy_resistrate	25	30000	18000000	93			
state_palsy_resistrate	26	31500	19800000	100			
state_palsy_resistrate	27	33000	21600000	102			
state_palsy_resistrate	28	34500	23400000	105			
state_palsy_resistrate	29	36000	25200000	108			
state_palsy_resistrate	30	37500	27000000	114			
state_palsy_resistrate	31	38100	27900000	119			
state_palsy_resistrate	32	38700	28800000	125			
state_palsy_resistrate	33	39300	29700000	131			
state_palsy_resistrate	34	39900	30600000	138			
state_palsy_resistrate	35	40500	31500000	145			
state_palsy_resistrate	36	0	0	152			
state_palsy_resistrate	37	0	0	160			
state_palsy_resistrate	38	0	0	168			
state_palsy_resistrate	39	0	0	176			
state_palsy_resistrate	40	0	0	185			
state_palsy_resistrate	41	0	0	194			
state_palsy_resistrate	42	0	0	204			
state_palsy_resistrate	43	0	0	214			
state_palsy_resistrate	44	0	0	225			
state_palsy_resistrate	45	0	0	236			
state_palsy_resistrate	46	0	0	248			
state_palsy_resistrate	47	0	0	0			
state_palsy_resistrate	48	0	0	0			
state_palsy_resistrate	49	0	0	0			
state_palsy_resistrate	50	0	0	0			
state_palsy_resistrate	51	0	0	0			
state_palsy_resistrate	52	0	0	0			
state_palsy_resistrate	53	0	0	0			
state_palsy_resistrate	54	0	0	0			
state_palsy_resistrate	55	0	0	0			
state_palsy_resistrate	56	0	0	0			
state_palsy_resistrate	57	0	0	0			
state_palsy_resistrate	58	0	0	0			
state_palsy_resistrate	59	0	0	0			
state_palsy_resistrate	60	0	0	0			
state_zhican_resistrate	1	15	15000	3			
state_zhican_resistrate	2	22	22500	6			
state_zhican_resistrate	3	30	30000	9			
state_zhican_resistrate	4	45	45000	12			
state_zhican_resistrate	5	60	60000	15			
state_zhican_resistrate	6	90	90000	18			
state_zhican_resistrate	7	120	120000	21			
state_zhican_resistrate	8	180	180000	24			
state_zhican_resistrate	9	300	300000	27			
state_zhican_resistrate	10	480	480000	30			
state_zhican_resistrate	11	750	720000	35			
state_zhican_resistrate	12	1200	1080000	39			
state_zhican_resistrate	13	1800	1500000	44			
state_zhican_resistrate	14	3000	2400000	48			
state_zhican_resistrate	15	4800	3000000	53			
state_zhican_resistrate	16	7200	3600000	57			
state_zhican_resistrate	17	10500	4500000	62			
state_zhican_resistrate	18	15000	5400000	66			
state_zhican_resistrate	19	18000	7200000	71			
state_zhican_resistrate	20	22500	9000000	75			
state_zhican_resistrate	21	24000	10800000	78			
state_zhican_resistrate	22	25500	12600000	84			
state_zhican_resistrate	23	27000	14400000	87			
state_zhican_resistrate	24	28500	16200000	90			
state_zhican_resistrate	25	30000	18000000	93			
state_zhican_resistrate	26	31500	19800000	100			
state_zhican_resistrate	27	33000	21600000	102			
state_zhican_resistrate	28	34500	23400000	105			
state_zhican_resistrate	29	36000	25200000	108			
state_zhican_resistrate	30	37500	27000000	114			
state_zhican_resistrate	31	38100	27900000	119			
state_zhican_resistrate	32	38700	28800000	125			
state_zhican_resistrate	33	39300	29700000	131			
state_zhican_resistrate	34	39900	30600000	138			
state_zhican_resistrate	35	40500	31500000	145			
state_zhican_resistrate	36	0	0	152			
state_zhican_resistrate	37	0	0	160			
state_zhican_resistrate	38	0	0	168			
state_zhican_resistrate	39	0	0	176			
state_zhican_resistrate	40	0	0	185			
state_zhican_resistrate	41	0	0	194			
state_zhican_resistrate	42	0	0	204			
state_zhican_resistrate	43	0	0	214			
state_zhican_resistrate	44	0	0	225			
state_zhican_resistrate	45	0	0	236			
state_zhican_resistrate	46	0	0	248			
state_zhican_resistrate	47	0	0	0			
state_zhican_resistrate	48	0	0	0			
state_zhican_resistrate	49	0	0	0			
state_zhican_resistrate	50	0	0	0			
state_zhican_resistrate	51	0	0	0			
state_zhican_resistrate	52	0	0	0			
state_zhican_resistrate	53	0	0	0			
state_zhican_resistrate	54	0	0	0			
state_zhican_resistrate	55	0	0	0			
state_zhican_resistrate	56	0	0	0			
state_zhican_resistrate	57	0	0	0			
state_zhican_resistrate	58	0	0	0			
state_zhican_resistrate	59	0	0	0			
state_zhican_resistrate	60	0	0	0			
recover_life_v	1	15	15000	60	75		
recover_life_v	2	22	22500	120	75		
recover_life_v	3	30	30000	180	75		
recover_life_v	4	45	45000	240	75		
recover_life_v	5	60	60000	300	75		
recover_life_v	6	90	90000	360	75		
recover_life_v	7	120	120000	420	75		
recover_life_v	8	180	180000	480	75		
recover_life_v	9	300	300000	540	75		
recover_life_v	10	480	480000	600	75		
recover_life_v	11	750	720000	660	75		
recover_life_v	12	1200	1080000	720	75		
recover_life_v	13	1800	1500000	780	75		
recover_life_v	14	3000	2400000	840	75		
recover_life_v	15	4800	3000000	900	75		
recover_life_v	16	7200	3600000	960	75		
recover_life_v	17	10500	4500000	1020	75		
recover_life_v	18	15000	5400000	1080	75		
recover_life_v	19	18000	7200000	1140	75		
recover_life_v	20	22500	9000000	1200	75		
recover_life_v	21	24000	10800000	1260	75		
recover_life_v	22	25500	12600000	1320	75		
recover_life_v	23	27000	14400000	1380	75		
recover_life_v	24	28500	16200000	1440	75		
recover_life_v	25	30000	18000000	1500	75		
recover_life_v	26	31500	19800000	1560	75		
recover_life_v	27	33000	21600000	1620	75		
recover_life_v	28	34500	23400000	1680	75		
recover_life_v	29	36000	25200000	1740	75		
recover_life_v	30	37500	27000000	1800	75		
recover_life_v	31	38100	27900000	1887	75		
recover_life_v	32	38700	28800000	1980	75		
recover_life_v	33	39300	29700000	2076	75		
recover_life_v	34	39900	30600000	2178	75		
recover_life_v	35	40500	31500000	2284	75		
recover_life_v	36	0	0	2395	75		
recover_life_v	37	0	0	2512	75		
recover_life_v	38	0	0	2635	75		
recover_life_v	39	0	0	2764	75		
recover_life_v	40	0	0	2898	75		
recover_life_v	41	0	0	3040	75		
recover_life_v	42	0	0	3188	75		
recover_life_v	43	0	0	3344	75		
recover_life_v	44	0	0	3507	75		
recover_life_v	45	0	0	3678	75		
recover_life_v	46	0	0	3858	75		
recover_life_v	47	0	0	0	75		
recover_life_v	48	0	0	0	75		
recover_life_v	49	0	0	0	75		
recover_life_v	50	0	0	0	75		
recover_life_v	51	0	0	0	75		
recover_life_v	52	0	0	0	75		
recover_life_v	53	0	0	0	75		
recover_life_v	54	0	0	0	75		
recover_life_v	55	0	0	0	75		
recover_life_v	56	0	0	0	75		
recover_life_v	57	0	0	0	75		
recover_life_v	58	0	0	0	75		
recover_life_v	59	0	0	0	75		
recover_life_v	60	0	0	0	75		
lifereplenish_p	1	15	15000	3			
lifereplenish_p	2	22	22500	6			
lifereplenish_p	3	30	30000	9			
lifereplenish_p	4	45	45000	12			
lifereplenish_p	5	60	60000	15			
lifereplenish_p	6	90	90000	18			
lifereplenish_p	7	120	120000	21			
lifereplenish_p	8	180	180000	24			
lifereplenish_p	9	300	300000	27			
lifereplenish_p	10	480	480000	30			
lifereplenish_p	11	750	720000	33			
lifereplenish_p	12	1200	1080000	36			
lifereplenish_p	13	1800	1500000	39			
lifereplenish_p	14	3000	2400000	42			
lifereplenish_p	15	4800	3000000	45			
lifereplenish_p	16	7200	3600000	48			
lifereplenish_p	17	10500	4500000	51			
lifereplenish_p	18	15000	5400000	54			
lifereplenish_p	19	18000	7200000	57			
lifereplenish_p	20	22500	9000000	60			
lifereplenish_p	21	24000	10800000	63			
lifereplenish_p	22	25500	12600000	66			
lifereplenish_p	23	27000	14400000	69			
lifereplenish_p	24	28500	16200000	72			
lifereplenish_p	25	30000	18000000	75			
lifereplenish_p	26	31500	19800000	78			
lifereplenish_p	27	33000	21600000	81			
lifereplenish_p	28	34500	23400000	84			
lifereplenish_p	29	36000	25200000	87			
lifereplenish_p	30	37500	27000000	90			
lifereplenish_p	31	38100	27900000	93			
lifereplenish_p	32	38700	28800000	96			
lifereplenish_p	33	39300	29700000	99			
lifereplenish_p	34	39900	30600000	102			
lifereplenish_p	35	40500	31500000	105			
lifereplenish_p	36	0	0	108			
lifereplenish_p	37	0	0	111			
lifereplenish_p	38	0	0	114			
lifereplenish_p	39	0	0	117			
lifereplenish_p	40	0	0	120			
lifereplenish_p	41	0	0	123			
lifereplenish_p	42	0	0	126			
lifereplenish_p	43	0	0	129			
lifereplenish_p	44	0	0	132			
lifereplenish_p	45	0	0	135			
lifereplenish_p	46	0	0	138			
lifereplenish_p	47	0	0	0			
lifereplenish_p	48	0	0	0			
lifereplenish_p	49	0	0	0			
lifereplenish_p	50	0	0	0			
lifereplenish_p	51	0	0	0			
lifereplenish_p	52	0	0	0			
lifereplenish_p	53	0	0	0			
lifereplenish_p	54	0	0	0			
lifereplenish_p	55	0	0	0			
lifereplenish_p	56	0	0	0			
lifereplenish_p	57	0	0	0			
lifereplenish_p	58	0	0	0			
lifereplenish_p	59	0	0	0			
lifereplenish_p	60	0	0	0			
steallife_p	1	15	15000	1			
steallife_p	2	22	22500	2			
steallife_p	3	30	30000	3			
steallife_p	4	45	45000	4			
steallife_p	5	60	60000	5			
steallife_p	6	90	90000	6			
steallife_p	7	120	120000	7			
steallife_p	8	180	180000	8			
steallife_p	9	300	300000	9			
steallife_p	10	480	480000	10			
steallife_p	11	750	720000	11			
steallife_p	12	1200	1080000	12			
steallife_p	13	1800	1500000	13			
steallife_p	14	3000	2400000	14			
steallife_p	15	4800	3000000	15			
steallife_p	16	7200	3600000	16			
steallife_p	17	10500	4500000	17			
steallife_p	18	15000	5400000	18			
steallife_p	19	18000	7200000	19			
steallife_p	20	22500	9000000	20			
steallife_p	21	24000	10800000	21			
steallife_p	22	25500	12600000	22			
steallife_p	23	27000	14400000	23			
steallife_p	24	28500	16200000	24			
steallife_p	25	30000	18000000	25			
steallife_p	26	31500	19800000	26			
steallife_p	27	33000	21600000	27			
steallife_p	28	34500	23400000	28			
steallife_p	29	36000	25200000	29			
steallife_p	30	37500	27000000	30			
steallife_p	31	38100	27900000	18			
steallife_p	32	38700	28800000	19			
steallife_p	33	39300	29700000	19			
steallife_p	34	39900	30600000	20			
steallife_p	35	40500	31500000	21			
steallife_p	36	0	0	21			
steallife_p	37	0	0	22			
steallife_p	38	0	0	22			
steallife_p	39	0	0	23			
steallife_p	40	0	0	24			
steallife_p	41	0	0	24			
steallife_p	42	0	0	25			
steallife_p	43	0	0	25			
steallife_p	44	0	0	26			
steallife_p	45	0	0	27			
steallife_p	46	0	0	27			
steallife_p	47	0	0	0			
steallife_p	48	0	0	0			
steallife_p	49	0	0	0			
steallife_p	50	0	0	0			
steallife_p	51	0	0	0			
steallife_p	52	0	0	0			
steallife_p	53	0	0	0			
steallife_p	54	0	0	0			
steallife_p	55	0	0	0			
steallife_p	56	0	0	0			
steallife_p	57	0	0	0			
steallife_p	58	0	0	0			
steallife_p	59	0	0	0			
steallife_p	60	0	0	0			
meleedamagereturn_p	1	15	15000	2			
meleedamagereturn_p	2	22	22500	3			
meleedamagereturn_p	3	30	30000	5			
meleedamagereturn_p	4	45	45000	6			
meleedamagereturn_p	5	60	60000	8			
meleedamagereturn_p	6	90	90000	9			
meleedamagereturn_p	7	120	120000	11			
meleedamagereturn_p	8	180	180000	12			
meleedamagereturn_p	9	300	300000	14			
meleedamagereturn_p	10	480	480000	15			
meleedamagereturn_p	11	750	720000	17			
meleedamagereturn_p	12	1200	1080000	18			
meleedamagereturn_p	13	1800	1500000	20			
meleedamagereturn_p	14	3000	2400000	21			
meleedamagereturn_p	15	4800	3000000	23			
meleedamagereturn_p	16	7200	3600000	24			
meleedamagereturn_p	17	10500	4500000	26			
meleedamagereturn_p	18	15000	5400000	27			
meleedamagereturn_p	19	18000	7200000	29			
meleedamagereturn_p	20	22500	9000000	30			
meleedamagereturn_p	21	24000	10800000	31			
meleedamagereturn_p	22	25500	12600000	32			
meleedamagereturn_p	23	27000	14400000	33			
meleedamagereturn_p	24	28500	16200000	34			
meleedamagereturn_p	25	30000	18000000	35			
meleedamagereturn_p	26	31500	19800000	36			
meleedamagereturn_p	27	33000	21600000	37			
meleedamagereturn_p	28	34500	23400000	38			
meleedamagereturn_p	29	36000	25200000	39			
meleedamagereturn_p	30	37500	27000000	40			
meleedamagereturn_p	31	38100	27900000	28			
meleedamagereturn_p	32	38700	28800000	29			
meleedamagereturn_p	33	39300	29700000	30			
meleedamagereturn_p	34	39900	30600000	30			
meleedamagereturn_p	35	40500	31500000	31			
meleedamagereturn_p	36	0	0	32			
meleedamagereturn_p	37	0	0	33			
meleedamagereturn_p	38	0	0	33			
meleedamagereturn_p	39	0	0	34			
meleedamagereturn_p	40	0	0	35			
meleedamagereturn_p	41	0	0	36			
meleedamagereturn_p	42	0	0	36			
meleedamagereturn_p	43	0	0	37			
meleedamagereturn_p	44	0	0	38			
meleedamagereturn_p	45	0	0	39			
meleedamagereturn_p	46	0	0	39			
meleedamagereturn_p	47	0	0	0			
meleedamagereturn_p	48	0	0	0			
meleedamagereturn_p	49	0	0	0			
meleedamagereturn_p	50	0	0	0			
meleedamagereturn_p	51	0	0	0			
meleedamagereturn_p	52	0	0	0			
meleedamagereturn_p	53	0	0	0			
meleedamagereturn_p	54	0	0	0			
meleedamagereturn_p	55	0	0	0			
meleedamagereturn_p	56	0	0	0			
meleedamagereturn_p	57	0	0	0			
meleedamagereturn_p	58	0	0	0			
meleedamagereturn_p	59	0	0	0			
meleedamagereturn_p	60	0	0	0			
rangedamagereturn_p	1	15	15000	2			
rangedamagereturn_p	2	22	22500	3			
rangedamagereturn_p	3	30	30000	5			
rangedamagereturn_p	4	45	45000	6			
rangedamagereturn_p	5	60	60000	8			
rangedamagereturn_p	6	90	90000	9			
rangedamagereturn_p	7	120	120000	11			
rangedamagereturn_p	8	180	180000	12			
rangedamagereturn_p	9	300	300000	14			
rangedamagereturn_p	10	480	480000	15			
rangedamagereturn_p	11	750	720000	17			
rangedamagereturn_p	12	1200	1080000	18			
rangedamagereturn_p	13	1800	1500000	20			
rangedamagereturn_p	14	3000	2400000	21			
rangedamagereturn_p	15	4800	3000000	23			
rangedamagereturn_p	16	7200	3600000	24			
rangedamagereturn_p	17	10500	4500000	26			
rangedamagereturn_p	18	15000	5400000	27			
rangedamagereturn_p	19	18000	7200000	29			
rangedamagereturn_p	20	22500	9000000	30			
rangedamagereturn_p	21	24000	10800000	31			
rangedamagereturn_p	22	25500	12600000	32			
rangedamagereturn_p	23	27000	14400000	33			
rangedamagereturn_p	24	28500	16200000	34			
rangedamagereturn_p	25	30000	18000000	35			
rangedamagereturn_p	26	31500	19800000	36			
rangedamagereturn_p	27	33000	21600000	37			
rangedamagereturn_p	28	34500	23400000	38			
rangedamagereturn_p	29	36000	25200000	39			
rangedamagereturn_p	30	37500	27000000	40			
rangedamagereturn_p	31	38100	27900000	28			
rangedamagereturn_p	32	38700	28800000	29			
rangedamagereturn_p	33	39300	29700000	30			
rangedamagereturn_p	34	39900	30600000	30			
rangedamagereturn_p	35	40500	31500000	31			
rangedamagereturn_p	36	0	0	32			
rangedamagereturn_p	37	0	0	33			
rangedamagereturn_p	38	0	0	33			
rangedamagereturn_p	39	0	0	34			
rangedamagereturn_p	40	0	0	35			
rangedamagereturn_p	41	0	0	36			
rangedamagereturn_p	42	0	0	36			
rangedamagereturn_p	43	0	0	37			
rangedamagereturn_p	44	0	0	38			
rangedamagereturn_p	45	0	0	39			
rangedamagereturn_p	46	0	0	39			
rangedamagereturn_p	47	0	0	0			
rangedamagereturn_p	48	0	0	0			
rangedamagereturn_p	49	0	0	0			
rangedamagereturn_p	50	0	0	0			
rangedamagereturn_p	51	0	0	0			
rangedamagereturn_p	52	0	0	0			
rangedamagereturn_p	53	0	0	0			
rangedamagereturn_p	54	0	0	0			
rangedamagereturn_p	55	0	0	0			
rangedamagereturn_p	56	0	0	0			
rangedamagereturn_p	57	0	0	0			
rangedamagereturn_p	58	0	0	0			
rangedamagereturn_p	59	0	0	0			
rangedamagereturn_p	60	0	0	0			
metal_resist_v	1	15	15000	15			
metal_resist_v	2	22	22500	30			
metal_resist_v	3	30	30000	45			
metal_resist_v	4	45	45000	60			
metal_resist_v	5	60	60000	75			
metal_resist_v	6	90	90000	90			
metal_resist_v	7	120	120000	105			
metal_resist_v	8	180	180000	120			
metal_resist_v	9	300	300000	135			
metal_resist_v	10	480	480000	150			
metal_resist_v	11	750	720000	172			
metal_resist_v	12	1200	1080000	195			
metal_resist_v	13	1800	1500000	217			
metal_resist_v	14	3000	2400000	240			
metal_resist_v	15	4800	3000000	262			
metal_resist_v	16	7200	3600000	285			
metal_resist_v	17	10500	4500000	307			
metal_resist_v	18	15000	5400000	330			
metal_resist_v	19	18000	7200000	352			
metal_resist_v	20	22500	9000000	375			
metal_resist_v	21	24000	10800000	390			
metal_resist_v	22	25500	12600000	420			
metal_resist_v	23	27000	14400000	435			
metal_resist_v	24	28500	16200000	450			
metal_resist_v	25	30000	18000000	465			
metal_resist_v	26	31500	19800000	495			
metal_resist_v	27	33000	21600000	510			
metal_resist_v	28	34500	23400000	525			
metal_resist_v	29	36000	25200000	540			
metal_resist_v	30	37500	27000000	570			
metal_resist_v	31	38100	27900000	589			
metal_resist_v	32	38700	28800000	618			
metal_resist_v	33	39300	29700000	648			
metal_resist_v	34	39900	30600000	680			
metal_resist_v	35	40500	31500000	713			
metal_resist_v	36	0	0	748			
