TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel	FactionLimit
11059	武器外装T4·颜色4（芳华）	T4_WeaponWaiyi_Q4	12240	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11237	武器外装T4·颜色5（芳华）	T4_WeaponWaiyi_Q5	12241	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11238	武器外装T4·颜色6（芳华）	T4_WeaponWaiyi_Q6	12242	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11239	武器外装T4·颜色7（芳华）	T4_WeaponWaiyi_Q7	12243	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11240	武器外装T4·颜色8（芳华）	T4_WeaponWaiyi_Q8	12244	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11295	武器外装T4B·颜色1（芳华·流光）	T4B_WeaponWaiyi_Q1	12245	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11296	武器外装T4B·颜色2（芳华·流光）	T4B_WeaponWaiyi_Q2	12246	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11297	武器外装T4B·颜色3（芳华·流光）	T4B_WeaponWaiyi_Q3	12247	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11298	武器外装T4B·颜色4（芳华·流光）	T4B_WeaponWaiyi_Q4	12248	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11299	武器外装T4B·颜色5（芳华·流光）	T4B_WeaponWaiyi_Q5	12249	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11300	武器外装T4B·颜色6（芳华·流光）	T4B_WeaponWaiyi_Q6	12250	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11301	武器外装T4B·颜色7（芳华·流光）	T4B_WeaponWaiyi_Q7	12251	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
11302	武器外装T4B·颜色8（芳华·流光）	T4B_WeaponWaiyi_Q8	12252	14	1	1	1					穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	25000	81	25000	1	waiyi																																													
6742	天王武器外装T1·颜色1（30天）	T1_WeaponWaiyi_Q1_D30	12101	14	1	1	1					[FFFE0D]仅天王可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													1
6743	峨眉武器外装T1·颜色1（30天）	T1_EMWeaponWaiyi_Q1_D30	12105	14	1	1	1					[FFFE0D]仅峨眉可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													2
6744	桃花武器外装T1·颜色1（30天）	T1_THWeaponWaiyi_Q1_D30	12109	14	1	1	1					[FFFE0D]仅桃花可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													3
6745	逍遥武器外装T1·颜色1（30天）	T1_XYWeaponWaiyi_Q1_D30	12113	14	1	1	1					[FFFE0D]仅逍遥可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													4
6746	武当武器外装T1·颜色1（30天）	T1_WDWeaponWaiyi_Q1_D30	12117	14	1	1	1					[FFFE0D]仅武当可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													5
6747	天忍武器外装T1·颜色1（30天）	T1_TRWeaponWaiyi_Q1_D30	12121	14	1	1	1					[FFFE0D]仅天忍可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													6
6748	少林武器外装T1·颜色1（30天）	T1_SLWeaponWaiyi_Q1_D30	12125	14	1	1	1					[FFFE0D]仅少林可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													7
6749	翠烟武器外装T1·颜色1（30天）	T1_CYWeaponWaiyi_Q1_D30	12129	14	1	1	1					[FFFE0D]仅翠烟可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													8
6750	唐门武器外装T1·颜色1（30天）	T1_TMWeaponWaiyi_Q1_D30	12133	14	1	1	1					[FFFE0D]仅唐门可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													9
6751	昆仑武器外装T1·颜色1（30天）	T1_KLWeaponWaiyi_Q1_D30	12137	14	1	1	1					[FFFE0D]仅昆仑可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													10
6752	丐帮武器外装T1·颜色1（30天）	T1_GBWeaponWaiyi_Q1_D30	12141	14	1	1	1					[FFFE0D]仅丐帮可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													11
6753	五毒武器外装T1·颜色1（30天）	T1_WUDUWeaponWaiyi_Q1_D30	12145	14	1	1	1					[FFFE0D]仅五毒可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													12
6754	藏剑武器外装T1·颜色1（30天）	T1_CJWeaponWaiyi_Q1_D30	12149	14	1	1	1					[FFFE0D]仅藏剑可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													13
6755	长歌武器外装T1·颜色1（30天）	T1_CGWeaponWaiyi_Q1_D30	12153	14	1	1	1					[FFFE0D]仅长歌可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													14
6756	天山武器外装T1·颜色1（30天）	T1_TSWeaponWaiyi_Q1_D30	12201	14	1	1	1					[FFFE0D]仅天山可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													15
7681	霸刀武器外装T1·颜色1（30天）	T1_BDWeaponWaiyi_Q1_D30	12209	14	1	1	1					[FFFE0D]仅霸刀可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													16
8529	华山武器外装T1·颜色1（30天）	T1_HSWeaponWaiyi_Q1_D30	12213	14	1	1	1					[FFFE0D]仅华山可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													17
9724	明教武器外装T1·颜色1（30天）	T1_MJWeaponWaiyi_Q1_D30	12217	14	1	1	1					[FFFE0D]仅明教可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													18
10500	段氏武器外装T1·颜色1（30天）	T1_DSWeaponWaiyi_Q1_D30	12229	14	1	1	1					[FFFE0D]仅段氏可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													19
11060	万花武器外装T1·颜色1（30天）	T1_WHWeaponWaiyi_Q1_D30	12233	14	1	1	1					[FFFE0D]仅万花可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													20
11843	杨门武器外装T1·颜色1（30天）	T1_YMWeaponWaiyi_Q1_D30	12253	14	1	1	1					[FFFE0D]仅杨门可用[-]\n\n穿上后可以改变当前外观，不影响原有装备附带的属性\n不与其他门派共用\n[FFFE0D]时效：30天[-]\n[FFFE0D]不可染色[-]	25000	5	25000	1	waiyi																																													21
