GroupId	SaveId	Desc	Level	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3
1121		阳维脉穴位主角属性6	7	basic_damage_v	143		143																
1121		阳维脉穴位主角属性6	8	basic_damage_v	163		163																
1121		阳维脉穴位主角属性6	9	basic_damage_v	182		182																
1121		阳维脉穴位主角属性6	10	basic_damage_v	201		201																
1121		阳维脉穴位主角属性6	11	basic_damage_v	221		221																
1121		阳维脉穴位主角属性6	12	basic_damage_v	240		240																
1121		阳维脉穴位主角属性6	13	basic_damage_v	260		260																
1121		阳维脉穴位主角属性6	14	basic_damage_v	279		279																
1121		阳维脉穴位主角属性6	15	basic_damage_v	298		298																
1121		阳维脉穴位主角属性6	16	basic_damage_v	318		318																
1121		阳维脉穴位主角属性6	17	basic_damage_v	337		337																
1121		阳维脉穴位主角属性6	18	basic_damage_v	357		357																
1121		阳维脉穴位主角属性6	19	basic_damage_v	376		376																
1121		阳维脉穴位主角属性6	20	basic_damage_v	395		395																
1122		阳维脉穴位主角属性7	1	recover_life_v	211	75																	
1122		阳维脉穴位主角属性7	2	recover_life_v	366	75																	
1122		阳维脉穴位主角属性7	3	recover_life_v	522	75																	
1122		阳维脉穴位主角属性7	4	recover_life_v	677	75																	
1122		阳维脉穴位主角属性7	5	recover_life_v	832	75																	
1122		阳维脉穴位主角属性7	6	recover_life_v	987	75																	
1122		阳维脉穴位主角属性7	7	recover_life_v	1143	75																	
1122		阳维脉穴位主角属性7	8	recover_life_v	1298	75																	
1122		阳维脉穴位主角属性7	9	recover_life_v	1453	75																	
1122		阳维脉穴位主角属性7	10	recover_life_v	1608	75																	
1122		阳维脉穴位主角属性7	11	recover_life_v	1763	75																	
1122		阳维脉穴位主角属性7	12	recover_life_v	1919	75																	
1122		阳维脉穴位主角属性7	13	recover_life_v	2074	75																	
1122		阳维脉穴位主角属性7	14	recover_life_v	2229	75																	
1122		阳维脉穴位主角属性7	15	recover_life_v	2384	75																	
1122		阳维脉穴位主角属性7	16	recover_life_v	2540	75																	
1122		阳维脉穴位主角属性7	17	recover_life_v	2695	75																	
1122		阳维脉穴位主角属性7	18	recover_life_v	2850	75																	
1122		阳维脉穴位主角属性7	19	recover_life_v	3005	75																	
1122		阳维脉穴位主角属性7	20	recover_life_v	3160	75																	
1123		阳维脉穴位主角属性8	1	deadlystrike_v	27																		
1123		阳维脉穴位主角属性8	2	deadlystrike_v	46																		
1123		阳维脉穴位主角属性8	3	deadlystrike_v	66																		
1123		阳维脉穴位主角属性8	4	deadlystrike_v	85																		
1123		阳维脉穴位主角属性8	5	deadlystrike_v	104																		
1123		阳维脉穴位主角属性8	6	deadlystrike_v	124																		
1123		阳维脉穴位主角属性8	7	deadlystrike_v	143																		
1123		阳维脉穴位主角属性8	8	deadlystrike_v	163																		
1123		阳维脉穴位主角属性8	9	deadlystrike_v	182																		
1123		阳维脉穴位主角属性8	10	deadlystrike_v	201																		
1123		阳维脉穴位主角属性8	11	deadlystrike_v	221																		
1123		阳维脉穴位主角属性8	12	deadlystrike_v	240																		
1123		阳维脉穴位主角属性8	13	deadlystrike_v	260																		
1123		阳维脉穴位主角属性8	14	deadlystrike_v	279																		
1123		阳维脉穴位主角属性8	15	deadlystrike_v	298																		
1123		阳维脉穴位主角属性8	16	deadlystrike_v	318																		
1123		阳维脉穴位主角属性8	17	deadlystrike_v	337																		
1123		阳维脉穴位主角属性8	18	deadlystrike_v	357																		
1123		阳维脉穴位主角属性8	19	deadlystrike_v	376																		
1123		阳维脉穴位主角属性8	20	deadlystrike_v	395																		
1124		阳维脉穴位主角属性9	1	lifemax_v	830																		
1124		阳维脉穴位主角属性9	2	lifemax_v	1441																		
1124		阳维脉穴位主角属性9	3	lifemax_v	2052																		
1124		阳维脉穴位主角属性9	4	lifemax_v	2663																		
1124		阳维脉穴位主角属性9	5	lifemax_v	3274																		
1124		阳维脉穴位主角属性9	6	lifemax_v	3885																		
1124		阳维脉穴位主角属性9	7	lifemax_v	4496																		
1124		阳维脉穴位主角属性9	8	lifemax_v	5107																		
1124		阳维脉穴位主角属性9	9	lifemax_v	5719																		
1124		阳维脉穴位主角属性9	10	lifemax_v	6330																		
1124		阳维脉穴位主角属性9	11	lifemax_v	6941																		
1124		阳维脉穴位主角属性9	12	lifemax_v	7552																		
1124		阳维脉穴位主角属性9	13	lifemax_v	8163																		
1124		阳维脉穴位主角属性9	14	lifemax_v	8774																		
1124		阳维脉穴位主角属性9	15	lifemax_v	9385																		
1124		阳维脉穴位主角属性9	16	lifemax_v	9996																		
1124		阳维脉穴位主角属性9	17	lifemax_v	10607																		
1124		阳维脉穴位主角属性9	18	lifemax_v	11218																		
1124		阳维脉穴位主角属性9	19	lifemax_v	11829																		
1124		阳维脉穴位主角属性9	20	lifemax_v	12440																		
1125		阳维脉穴位主角属性10	1	rangedamagereturn_v	146																		
1125		阳维脉穴位主角属性10	2	rangedamagereturn_v	253																		
1125		阳维脉穴位主角属性10	3	rangedamagereturn_v	360																		
1125		阳维脉穴位主角属性10	4	rangedamagereturn_v	467																		
1125		阳维脉穴位主角属性10	5	rangedamagereturn_v	574																		
1125		阳维脉穴位主角属性10	6	rangedamagereturn_v	681																		
1125		阳维脉穴位主角属性10	7	rangedamagereturn_v	788																		
1125		阳维脉穴位主角属性10	8	rangedamagereturn_v	895																		
1125		阳维脉穴位主角属性10	9	rangedamagereturn_v	1003																		
1125		阳维脉穴位主角属性10	10	rangedamagereturn_v	1110																		
1125		阳维脉穴位主角属性10	11	rangedamagereturn_v	1217																		
1125		阳维脉穴位主角属性10	12	rangedamagereturn_v	1324																		
1125		阳维脉穴位主角属性10	13	rangedamagereturn_v	1431																		
1125		阳维脉穴位主角属性10	14	rangedamagereturn_v	1538																		
1125		阳维脉穴位主角属性10	15	rangedamagereturn_v	1645																		
1125		阳维脉穴位主角属性10	16	rangedamagereturn_v	1752																		
1125		阳维脉穴位主角属性10	17	rangedamagereturn_v	1859																		
1125		阳维脉穴位主角属性10	18	rangedamagereturn_v	1966																		
1125		阳维脉穴位主角属性10	19	rangedamagereturn_v	2073																		
1125		阳维脉穴位主角属性10	20	rangedamagereturn_v	2180																		
1126		阳维脉穴位主角属性11	1	meleedamagereturn_v	146																		
1126		阳维脉穴位主角属性11	2	meleedamagereturn_v	253																		
1126		阳维脉穴位主角属性11	3	meleedamagereturn_v	360																		
1126		阳维脉穴位主角属性11	4	meleedamagereturn_v	467																		
1126		阳维脉穴位主角属性11	5	meleedamagereturn_v	574																		
1126		阳维脉穴位主角属性11	6	meleedamagereturn_v	681																		
1126		阳维脉穴位主角属性11	7	meleedamagereturn_v	788																		
1126		阳维脉穴位主角属性11	8	meleedamagereturn_v	895																		
1126		阳维脉穴位主角属性11	9	meleedamagereturn_v	1003																		
1126		阳维脉穴位主角属性11	10	meleedamagereturn_v	1110																		
1126		阳维脉穴位主角属性11	11	meleedamagereturn_v	1217																		
1126		阳维脉穴位主角属性11	12	meleedamagereturn_v	1324																		
1126		阳维脉穴位主角属性11	13	meleedamagereturn_v	1431																		
1126		阳维脉穴位主角属性11	14	meleedamagereturn_v	1538																		
1126		阳维脉穴位主角属性11	15	meleedamagereturn_v	1645																		
1126		阳维脉穴位主角属性11	16	meleedamagereturn_v	1752																		
1126		阳维脉穴位主角属性11	17	meleedamagereturn_v	1859																		
1126		阳维脉穴位主角属性11	18	meleedamagereturn_v	1966																		
1126		阳维脉穴位主角属性11	19	meleedamagereturn_v	2073																		
1126		阳维脉穴位主角属性11	20	meleedamagereturn_v	2180																		
1127		阳维脉穴位同伴属性1	1	metal_resist_v	51																		
1127		阳维脉穴位同伴属性1	2	metal_resist_v	90																		
1127		阳维脉穴位同伴属性1	3	metal_resist_v	127																		
1127		阳维脉穴位同伴属性1	4	metal_resist_v	165																		
1127		阳维脉穴位同伴属性1	5	metal_resist_v	202																		
1127		阳维脉穴位同伴属性1	6	metal_resist_v	240																		
1127		阳维脉穴位同伴属性1	7	metal_resist_v	277																		
1127		阳维脉穴位同伴属性1	8	metal_resist_v	315																		
1127		阳维脉穴位同伴属性1	9	metal_resist_v	352																		
1127		阳维脉穴位同伴属性1	10	metal_resist_v	390																		
1127		阳维脉穴位同伴属性1	11	metal_resist_v	427																		
1127		阳维脉穴位同伴属性1	12	metal_resist_v	465																		
1127		阳维脉穴位同伴属性1	13	metal_resist_v	502																		
1127		阳维脉穴位同伴属性1	14	metal_resist_v	540																		
1127		阳维脉穴位同伴属性1	15	metal_resist_v	577																		
1127		阳维脉穴位同伴属性1	16	metal_resist_v	615																		
1127		阳维脉穴位同伴属性1	17	metal_resist_v	652																		
1127		阳维脉穴位同伴属性1	18	metal_resist_v	690																		
1127		阳维脉穴位同伴属性1	19	metal_resist_v	727																		
1127		阳维脉穴位同伴属性1	20	metal_resist_v	765																		
1128		阳维脉穴位同伴属性2	1	wood_resist_v	51																		
1128		阳维脉穴位同伴属性2	2	wood_resist_v	90																		
1128		阳维脉穴位同伴属性2	3	wood_resist_v	127																		
1128		阳维脉穴位同伴属性2	4	wood_resist_v	165																		
1128		阳维脉穴位同伴属性2	5	wood_resist_v	202																		
1128		阳维脉穴位同伴属性2	6	wood_resist_v	240																		
1128		阳维脉穴位同伴属性2	7	wood_resist_v	277																		
1128		阳维脉穴位同伴属性2	8	wood_resist_v	315																		
1128		阳维脉穴位同伴属性2	9	wood_resist_v	352																		
1128		阳维脉穴位同伴属性2	10	wood_resist_v	390																		
1128		阳维脉穴位同伴属性2	11	wood_resist_v	427																		
1128		阳维脉穴位同伴属性2	12	wood_resist_v	465																		
1128		阳维脉穴位同伴属性2	13	wood_resist_v	502																		
1128		阳维脉穴位同伴属性2	14	wood_resist_v	540																		
1128		阳维脉穴位同伴属性2	15	wood_resist_v	577																		
1128		阳维脉穴位同伴属性2	16	wood_resist_v	615																		
1128		阳维脉穴位同伴属性2	17	wood_resist_v	652																		
1128		阳维脉穴位同伴属性2	18	wood_resist_v	690																		
1128		阳维脉穴位同伴属性2	19	wood_resist_v	727																		
1128		阳维脉穴位同伴属性2	20	wood_resist_v	765																		
1129		阳维脉穴位同伴属性3	1	water_resist_v	51																		
1129		阳维脉穴位同伴属性3	2	water_resist_v	90																		
1129		阳维脉穴位同伴属性3	3	water_resist_v	127																		
1129		阳维脉穴位同伴属性3	4	water_resist_v	165																		
1129		阳维脉穴位同伴属性3	5	water_resist_v	202																		
1129		阳维脉穴位同伴属性3	6	water_resist_v	240																		
1129		阳维脉穴位同伴属性3	7	water_resist_v	277																		
1129		阳维脉穴位同伴属性3	8	water_resist_v	315																		
1129		阳维脉穴位同伴属性3	9	water_resist_v	352																		
1129		阳维脉穴位同伴属性3	10	water_resist_v	390																		
1129		阳维脉穴位同伴属性3	11	water_resist_v	427																		
1129		阳维脉穴位同伴属性3	12	water_resist_v	465																		
1129		阳维脉穴位同伴属性3	13	water_resist_v	502																		
1129		阳维脉穴位同伴属性3	14	water_resist_v	540																		
1129		阳维脉穴位同伴属性3	15	water_resist_v	577																		
1129		阳维脉穴位同伴属性3	16	water_resist_v	615																		
1129		阳维脉穴位同伴属性3	17	water_resist_v	652																		
1129		阳维脉穴位同伴属性3	18	water_resist_v	690																		
1129		阳维脉穴位同伴属性3	19	water_resist_v	727																		
1129		阳维脉穴位同伴属性3	20	water_resist_v	765																		
1130		阳维脉穴位同伴属性4	1	fire_resist_v	51																		
1130		阳维脉穴位同伴属性4	2	fire_resist_v	90																		
1130		阳维脉穴位同伴属性4	3	fire_resist_v	127																		
1130		阳维脉穴位同伴属性4	4	fire_resist_v	165																		
1130		阳维脉穴位同伴属性4	5	fire_resist_v	202																		
1130		阳维脉穴位同伴属性4	6	fire_resist_v	240																		
1130		阳维脉穴位同伴属性4	7	fire_resist_v	277																		
1130		阳维脉穴位同伴属性4	8	fire_resist_v	315																		
1130		阳维脉穴位同伴属性4	9	fire_resist_v	352																		
1130		阳维脉穴位同伴属性4	10	fire_resist_v	390																		
1130		阳维脉穴位同伴属性4	11	fire_resist_v	427																		
1130		阳维脉穴位同伴属性4	12	fire_resist_v	465																		
1130		阳维脉穴位同伴属性4	13	fire_resist_v	502																		
1130		阳维脉穴位同伴属性4	14	fire_resist_v	540																		
1130		阳维脉穴位同伴属性4	15	fire_resist_v	577																		
1130		阳维脉穴位同伴属性4	16	fire_resist_v	615																		
1130		阳维脉穴位同伴属性4	17	fire_resist_v	652																		
1130		阳维脉穴位同伴属性4	18	fire_resist_v	690																		
1130		阳维脉穴位同伴属性4	19	fire_resist_v	727																		
1130		阳维脉穴位同伴属性4	20	fire_resist_v	765																		
1131		阳维脉穴位同伴属性5	1	earth_resist_v	51																		
1131		阳维脉穴位同伴属性5	2	earth_resist_v	90																		
1131		阳维脉穴位同伴属性5	3	earth_resist_v	127																		
1131		阳维脉穴位同伴属性5	4	earth_resist_v	165																		
1131		阳维脉穴位同伴属性5	5	earth_resist_v	202																		
1131		阳维脉穴位同伴属性5	6	earth_resist_v	240																		
1131		阳维脉穴位同伴属性5	7	earth_resist_v	277																		
1131		阳维脉穴位同伴属性5	8	earth_resist_v	315																		
1131		阳维脉穴位同伴属性5	9	earth_resist_v	352																		
1131		阳维脉穴位同伴属性5	10	earth_resist_v	390																		
1131		阳维脉穴位同伴属性5	11	earth_resist_v	427																		
1131		阳维脉穴位同伴属性5	12	earth_resist_v	465																		
1131		阳维脉穴位同伴属性5	13	earth_resist_v	502																		
1131		阳维脉穴位同伴属性5	14	earth_resist_v	540																		
1131		阳维脉穴位同伴属性5	15	earth_resist_v	577																		
1131		阳维脉穴位同伴属性5	16	earth_resist_v	615																		
1131		阳维脉穴位同伴属性5	17	earth_resist_v	652																		
1131		阳维脉穴位同伴属性5	18	earth_resist_v	690																		
1131		阳维脉穴位同伴属性5	19	earth_resist_v	727																		
1131		阳维脉穴位同伴属性5	20	earth_resist_v	765																		
1132		阳维脉穴位同伴属性6	1	basic_damage_v	40		40																
1132		阳维脉穴位同伴属性6	2	basic_damage_v	69		69																
1132		阳维脉穴位同伴属性6	3	basic_damage_v	99		99																
1132		阳维脉穴位同伴属性6	4	basic_damage_v	127		127																
1132		阳维脉穴位同伴属性6	5	basic_damage_v	156		156																
1132		阳维脉穴位同伴属性6	6	basic_damage_v	186		186																
1132		阳维脉穴位同伴属性6	7	basic_damage_v	214		214																
1132		阳维脉穴位同伴属性6	8	basic_damage_v	244		244																
1132		阳维脉穴位同伴属性6	9	basic_damage_v	273		273																
1132		阳维脉穴位同伴属性6	10	basic_damage_v	301		301																
1132		阳维脉穴位同伴属性6	11	basic_damage_v	331		331																
1132		阳维脉穴位同伴属性6	12	basic_damage_v	360		360																
1132		阳维脉穴位同伴属性6	13	basic_damage_v	390		390																
1132		阳维脉穴位同伴属性6	14	basic_damage_v	418		418																
1132		阳维脉穴位同伴属性6	15	basic_damage_v	447		447																
1132		阳维脉穴位同伴属性6	16	basic_damage_v	477		477																
1132		阳维脉穴位同伴属性6	17	basic_damage_v	505		505																
1132		阳维脉穴位同伴属性6	18	basic_damage_v	535		535																
1132		阳维脉穴位同伴属性6	19	basic_damage_v	564		564																
1132		阳维脉穴位同伴属性6	20	basic_damage_v	592		592																
1133		阳维脉穴位同伴属性7	1	recover_life_v	316	75																	
1133		阳维脉穴位同伴属性7	2	recover_life_v	549	75																	
1133		阳维脉穴位同伴属性7	3	recover_life_v	783	75																	
1133		阳维脉穴位同伴属性7	4	recover_life_v	1015	75																	
1133		阳维脉穴位同伴属性7	5	recover_life_v	1248	75																	
1133		阳维脉穴位同伴属性7	6	recover_life_v	1480	75																	
1133		阳维脉穴位同伴属性7	7	recover_life_v	1714	75																	
1133		阳维脉穴位同伴属性7	8	recover_life_v	1947	75																	
1133		阳维脉穴位同伴属性7	9	recover_life_v	2179	75																	
1133		阳维脉穴位同伴属性7	10	recover_life_v	2412	75																	
1133		阳维脉穴位同伴属性7	11	recover_life_v	2644	75																	
1133		阳维脉穴位同伴属性7	12	recover_life_v	2878	75																	
1133		阳维脉穴位同伴属性7	13	recover_life_v	3111	75																	
1133		阳维脉穴位同伴属性7	14	recover_life_v	3343	75																	
1133		阳维脉穴位同伴属性7	15	recover_life_v	3576	75																	
1133		阳维脉穴位同伴属性7	16	recover_life_v	3810	75																	
1133		阳维脉穴位同伴属性7	17	recover_life_v	4042	75																	
1133		阳维脉穴位同伴属性7	18	recover_life_v	4275	75																	
1133		阳维脉穴位同伴属性7	19	recover_life_v	4507	75																	
1133		阳维脉穴位同伴属性7	20	recover_life_v	4740	75																	
1134		阳维脉穴位同伴属性8	1	deadlystrike_v	40																		
1134		阳维脉穴位同伴属性8	2	deadlystrike_v	69																		
1134		阳维脉穴位同伴属性8	3	deadlystrike_v	99																		
1134		阳维脉穴位同伴属性8	4	deadlystrike_v	127																		
1134		阳维脉穴位同伴属性8	5	deadlystrike_v	156																		
1134		阳维脉穴位同伴属性8	6	deadlystrike_v	186																		
1134		阳维脉穴位同伴属性8	7	deadlystrike_v	214																		
1134		阳维脉穴位同伴属性8	8	deadlystrike_v	244																		
1134		阳维脉穴位同伴属性8	9	deadlystrike_v	273																		
1134		阳维脉穴位同伴属性8	10	deadlystrike_v	301																		
1134		阳维脉穴位同伴属性8	11	deadlystrike_v	331																		
1134		阳维脉穴位同伴属性8	12	deadlystrike_v	360																		
1134		阳维脉穴位同伴属性8	13	deadlystrike_v	390																		
1134		阳维脉穴位同伴属性8	14	deadlystrike_v	418																		
1134		阳维脉穴位同伴属性8	15	deadlystrike_v	447																		
1134		阳维脉穴位同伴属性8	16	deadlystrike_v	477																		
1134		阳维脉穴位同伴属性8	17	deadlystrike_v	505																		
1134		阳维脉穴位同伴属性8	18	deadlystrike_v	535																		
1134		阳维脉穴位同伴属性8	19	deadlystrike_v	564																		
1134		阳维脉穴位同伴属性8	20	deadlystrike_v	592																		
1135		阳维脉穴位同伴属性9	1	lifemax_v	1245																		
1135		阳维脉穴位同伴属性9	2	lifemax_v	2161																		
1135		阳维脉穴位同伴属性9	3	lifemax_v	3078																		
1135		阳维脉穴位同伴属性9	4	lifemax_v	3994																		
1135		阳维脉穴位同伴属性9	5	lifemax_v	4911																		
1135		阳维脉穴位同伴属性9	6	lifemax_v	5827																		
1135		阳维脉穴位同伴属性9	7	lifemax_v	6744																		
1135		阳维脉穴位同伴属性9	8	lifemax_v	7660																		
1135		阳维脉穴位同伴属性9	9	lifemax_v	8578																		
1135		阳维脉穴位同伴属性9	10	lifemax_v	9495																		
1135		阳维脉穴位同伴属性9	11	lifemax_v	10411																		
1135		阳维脉穴位同伴属性9	12	lifemax_v	11328																		
1135		阳维脉穴位同伴属性9	13	lifemax_v	12244																		
1135		阳维脉穴位同伴属性9	14	lifemax_v	13161																		
1135		阳维脉穴位同伴属性9	15	lifemax_v	14077																		
1135		阳维脉穴位同伴属性9	16	lifemax_v	14994																		
1135		阳维脉穴位同伴属性9	17	lifemax_v	15910																		
1135		阳维脉穴位同伴属性9	18	lifemax_v	16827																		
1135		阳维脉穴位同伴属性9	19	lifemax_v	17743																		
1135		阳维脉穴位同伴属性9	20	lifemax_v	18660																		
1136		阳维脉穴位同伴属性10	1	rangedamagereturn_v	219																		
1136		阳维脉穴位同伴属性10	2	rangedamagereturn_v	379																		
1136		阳维脉穴位同伴属性10	3	rangedamagereturn_v	540																		
1136		阳维脉穴位同伴属性10	4	rangedamagereturn_v	700																		
1136		阳维脉穴位同伴属性10	5	rangedamagereturn_v	861																		
1136		阳维脉穴位同伴属性10	6	rangedamagereturn_v	1021																		
1136		阳维脉穴位同伴属性10	7	rangedamagereturn_v	1182																		
1136		阳维脉穴位同伴属性10	8	rangedamagereturn_v	1342																		
1136		阳维脉穴位同伴属性10	9	rangedamagereturn_v	1504																		
1136		阳维脉穴位同伴属性10	10	rangedamagereturn_v	1665																		
1136		阳维脉穴位同伴属性10	11	rangedamagereturn_v	1825																		
1136		阳维脉穴位同伴属性10	12	rangedamagereturn_v	1986																		
1136		阳维脉穴位同伴属性10	13	rangedamagereturn_v	2146																		
1136		阳维脉穴位同伴属性10	14	rangedamagereturn_v	2307																		
1136		阳维脉穴位同伴属性10	15	rangedamagereturn_v	2467																		
1136		阳维脉穴位同伴属性10	16	rangedamagereturn_v	2628																		
1136		阳维脉穴位同伴属性10	17	rangedamagereturn_v	2788																		
1136		阳维脉穴位同伴属性10	18	rangedamagereturn_v	2949																		
1136		阳维脉穴位同伴属性10	19	rangedamagereturn_v	3109																		
1136		阳维脉穴位同伴属性10	20	rangedamagereturn_v	3270																		
1137		阳维脉穴位同伴属性11	1	meleedamagereturn_v	219																		
1137		阳维脉穴位同伴属性11	2	meleedamagereturn_v	379																		
1137		阳维脉穴位同伴属性11	3	meleedamagereturn_v	540																		
1137		阳维脉穴位同伴属性11	4	meleedamagereturn_v	700																		
1137		阳维脉穴位同伴属性11	5	meleedamagereturn_v	861																		
1137		阳维脉穴位同伴属性11	6	meleedamagereturn_v	1021																		
1137		阳维脉穴位同伴属性11	7	meleedamagereturn_v	1182																		
1137		阳维脉穴位同伴属性11	8	meleedamagereturn_v	1342																		
1137		阳维脉穴位同伴属性11	9	meleedamagereturn_v	1504																		
1137		阳维脉穴位同伴属性11	10	meleedamagereturn_v	1665																		
1137		阳维脉穴位同伴属性11	11	meleedamagereturn_v	1825																		
1137		阳维脉穴位同伴属性11	12	meleedamagereturn_v	1986																		
1137		阳维脉穴位同伴属性11	13	meleedamagereturn_v	2146																		
1137		阳维脉穴位同伴属性11	14	meleedamagereturn_v	2307																		
1137		阳维脉穴位同伴属性11	15	meleedamagereturn_v	2467																		
1137		阳维脉穴位同伴属性11	16	meleedamagereturn_v	2628																		
1137		阳维脉穴位同伴属性11	17	meleedamagereturn_v	2788																		
1137		阳维脉穴位同伴属性11	18	meleedamagereturn_v	2949																		
1137		阳维脉穴位同伴属性11	19	meleedamagereturn_v	3109																		
1137		阳维脉穴位同伴属性11	20	meleedamagereturn_v	3270																		
1138		阳维脉穴位同伴属性12	1	strength_v	10			vitality_v	10			dexterity_v	10			energy_v	10						
1138		阳维脉穴位同伴属性12	2	strength_v	15			vitality_v	15			dexterity_v	15			energy_v	15						
1138		阳维脉穴位同伴属性12	3	strength_v	20			vitality_v	20			dexterity_v	20			energy_v	20						
1138		阳维脉穴位同伴属性12	4	strength_v	25			vitality_v	25			dexterity_v	25			energy_v	25						
1138		阳维脉穴位同伴属性12	5	strength_v	30			vitality_v	30			dexterity_v	30			energy_v	30						
1138		阳维脉穴位同伴属性12	6	strength_v	35			vitality_v	35			dexterity_v	35			energy_v	35						
1138		阳维脉穴位同伴属性12	7	strength_v	40			vitality_v	40			dexterity_v	40			energy_v	40						
1138		阳维脉穴位同伴属性12	8	strength_v	45			vitality_v	45			dexterity_v	45			energy_v	45						
1138		阳维脉穴位同伴属性12	9	strength_v	50			vitality_v	50			dexterity_v	50			energy_v	50						
1138		阳维脉穴位同伴属性12	10	strength_v	55			vitality_v	55			dexterity_v	55			energy_v	55						
1138		阳维脉穴位同伴属性12	11	strength_v	60			vitality_v	60			dexterity_v	60			energy_v	60						
1138		阳维脉穴位同伴属性12	12	strength_v	65			vitality_v	65			dexterity_v	65			energy_v	65						
1138		阳维脉穴位同伴属性12	13	strength_v	70			vitality_v	70			dexterity_v	70			energy_v	70						
1138		阳维脉穴位同伴属性12	14	strength_v	75			vitality_v	75			dexterity_v	75			energy_v	75						
1138		阳维脉穴位同伴属性12	15	strength_v	80			vitality_v	80			dexterity_v	80			energy_v	80						
1138		阳维脉穴位同伴属性12	16	strength_v	84			vitality_v	84			dexterity_v	84			energy_v	84						
1138		阳维脉穴位同伴属性12	17	strength_v	88			vitality_v	88			dexterity_v	88			energy_v	88						
1138		阳维脉穴位同伴属性12	18	strength_v	92			vitality_v	92			dexterity_v	92			energy_v	92						
1138		阳维脉穴位同伴属性12	19	strength_v	96			vitality_v	96			dexterity_v	96			energy_v	96						
1138		阳维脉穴位同伴属性12	20	strength_v	100			vitality_v	100			dexterity_v	100			energy_v	100						
2001		诀要属性1倍	1	lifemax_v	107																		
2001		诀要属性1倍	2	lifemax_v	214																		
2001		诀要属性1倍	3	lifemax_v	320																		
2001		诀要属性1倍	4	lifemax_v	427																		
2001		诀要属性1倍	5	lifemax_v	534																		
2001		诀要属性1倍	6	lifemax_v	640																		
2001		诀要属性1倍	7	lifemax_v	747																		
2001		诀要属性1倍	8	lifemax_v	854																		
2001		诀要属性1倍	9	lifemax_v	960																		
2001		诀要属性1倍	10	lifemax_v	1067																		
2001		诀要属性1倍	11	lifemax_v	1174																		
2001		诀要属性1倍	12	lifemax_v	1280																		
2001		诀要属性1倍	13	lifemax_v	1387																		
2001		诀要属性1倍	14	lifemax_v	1494																		
2001		诀要属性1倍	15	lifemax_v	1600																		
2001		诀要属性1倍	16	lifemax_v	1707																		
2001		诀要属性1倍	17	lifemax_v	1814																		
2001		诀要属性1倍	18	lifemax_v	1920																		
2001		诀要属性1倍	19	lifemax_v	2027																		
2001		诀要属性1倍	20	lifemax_v	2134																		
2001		诀要属性1倍	21	lifemax_v	2240																		
2001		诀要属性1倍	22	lifemax_v	2347																		
2001		诀要属性1倍	23	lifemax_v	2454																		
2001		诀要属性1倍	24	lifemax_v	2560																		
2001		诀要属性1倍	25	lifemax_v	2667																		
2001		诀要属性1倍	26	lifemax_v	2774																		
2001		诀要属性1倍	27	lifemax_v	2880																		
2001		诀要属性1倍	28	lifemax_v	2987																		
2001		诀要属性1倍	29	lifemax_v	3094																		
2001		诀要属性1倍	30	lifemax_v	3200																		
2001		诀要属性1倍	31	lifemax_v	3307																		
2001		诀要属性1倍	32	lifemax_v	3414																		
2001		诀要属性1倍	33	lifemax_v	3520																		
2001		诀要属性1倍	34	lifemax_v	3627																		
2001		诀要属性1倍	35	lifemax_v	3734																		
2001		诀要属性1倍	36	lifemax_v	3840																		
2002		诀要属性2倍	1	lifemax_v	214																		
2002		诀要属性2倍	2	lifemax_v	427																		
2002		诀要属性2倍	3	lifemax_v	640																		
2002		诀要属性2倍	4	lifemax_v	854																		
2002		诀要属性2倍	5	lifemax_v	1067																		
2002		诀要属性2倍	6	lifemax_v	1280																		
2002		诀要属性2倍	7	lifemax_v	1494																		
2002		诀要属性2倍	8	lifemax_v	1707																		
2002		诀要属性2倍	9	lifemax_v	1920																		
2002		诀要属性2倍	10	lifemax_v	2134																		
2002		诀要属性2倍	11	lifemax_v	2347																		
2002		诀要属性2倍	12	lifemax_v	2560																		
2002		诀要属性2倍	13	lifemax_v	2774																		
2002		诀要属性2倍	14	lifemax_v	2987																		
2002		诀要属性2倍	15	lifemax_v	3200																		
2002		诀要属性2倍	16	lifemax_v	3414																		
2002		诀要属性2倍	17	lifemax_v	3627																		
2002		诀要属性2倍	18	lifemax_v	3840																		
2002		诀要属性2倍	19	lifemax_v	4054																		
2002		诀要属性2倍	20	lifemax_v	4267																		
2002		诀要属性2倍	21	lifemax_v	4480																		
2002		诀要属性2倍	22	lifemax_v	4694																		
2002		诀要属性2倍	23	lifemax_v	4907																		
2002		诀要属性2倍	24	lifemax_v	5120																		
2002		诀要属性2倍	25	lifemax_v	5334																		
2002		诀要属性2倍	26	lifemax_v	5547																		
2002		诀要属性2倍	27	lifemax_v	5760																		
2002		诀要属性2倍	28	lifemax_v	5974																		
2002		诀要属性2倍	29	lifemax_v	6187																		
2002		诀要属性2倍	30	lifemax_v	6400																		
2002		诀要属性2倍	31	lifemax_v	6614																		
2002		诀要属性2倍	32	lifemax_v	6827																		
