ItemId	MaxItemCount	Desc	TypeName	Silver2GoldRate	OrgPrice	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	Price10	Price11	Price12	Price13	Price14	Price15	Price16	OrgSilverPrice	SilverPrice1	SilverPrice2	SilverPrice3	SilverPrice4	SilverPrice5	SilverPrice6	SilverPrice7	SilverPrice8	SilverPrice9	SilverPrice10	SilverPrice11	SilverPrice12	SilverPrice13	SilverPrice14	SilverPrice15	SilverPrice16	MaxPriceRate1	MaxPriceRate2	MaxPriceRate3	MaxPriceRate4	MaxPriceRate5	MaxPriceRate6	MaxPriceRate7	MaxPriceRate8	MaxPriceRate9	MaxPriceRate10	MaxPriceRate11	MaxPriceRate12	MaxPriceRate13	MaxPriceRate14	MaxPriceRate15	MaxPriceRate16
1733	1	初级魂石·柳潇庭	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1	1
1734	1	初级魂石·李恬儿	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1	1
1735	1	初级魂石·李天目	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1
1736	1	初级魂石·完颜襄	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1	1
1739	1	初级魂石·耶律楚材	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1	1
1743	1	初级魂石·雷震天	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1	1
1748	1	初级魂石·高长恭	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1
1749	1	初级魂石·哲别	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2.5	2	2	1.8	1.5	1.2	1.2	1.2	1.2	1.2	1.2	1.2
1750	1	初级魂石·秦良玉	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1
1751	1	初级魂石·袁承志	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1
1752	1	初级魂石·鳌拜	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1
1753	1	初级魂石·韩世忠	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1
1762	1	初级魂石·天星道长	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1
1763	1	初级魂石·燕若雪	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1
1764	1	初级魂石·杨熙烈	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1	1
1765	1	初级魂石·上官飞龙	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1	1
1766	1	初级魂石·纳兰潜凛	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1	1
1767	1	初级魂石·方勉	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1
1768	1	初级魂石·南宫灭	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1
1769	1	初级魂石·唐影	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2.5	2	2	1.8	1.5	1.2	1.2	1.2	1.2	1.2	1.2	1.2
1770	1	初级魂石·秋依水	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2.5	2	2	1.8	1.5	1.2	1.2	1.2	1.2	1.2	1.2	1.2
2847	1	初级魂石·玄慈	魂石	1	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	360	360	360	360	360	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1	1	1	1	1	1	1	1
10141	1	秦始皇·封印之剑	门客	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
3179	1	SS同伴任选箱	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3552	1	同伴·鬼谷子	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3554	1	秦始皇（SSS)	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
4056	1	完颜洪烈(SSS)	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3553	1	项羽（SSS）	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3555	1	武则天（SSS)	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1378	1	独孤剑(SS)	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1	1
2253	1	南宫飞云(SS)	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1
2254	1	杨影枫(SS)	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1	1	1	1	1	1	1	1
2255	1	唐简(SS)	同伴	1	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.5	1.5	1.5	1.5	1.5	1.5
2256	1	玄天道人(SS)	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1401	1	李元霸(SS)	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
1400	1	赵云(SS)	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
1399	1	李广(SS)	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
1398	1	荆轲(SS)	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1
2258	1	虞姬(SS)	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1
2259	1	岳飞(SS)	同伴	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2	2	1.5	1.2	1	1	1	1	1	1	1	1
1374	1	高长恭(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2	1.5	1.2	1	1	1	1	1	1	1	1	1	1	1	1
1375	1	哲别(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2	1.5	1.2	1	1	1	1	1	1	1	1	1	1	1	1
2236	1	秦良玉(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2	1.5	1.2	1	1	1	1	1	1	1	1	1	1	1	1
1376	1	袁承志(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2	1.5	1.2	1	1	1	1	1	1	1	1	1	1	1	1
1377	1	鳌拜(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2	1.5	1.2	1	1	1	1	1	1	1	1	1	1	1	1
2235	1	韩世忠(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2	1.5	1.2	1	1	1	1	1	1	1	1	1	1	1	1
1405	1	赤睛虎皇(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1404	1	撼天熊皇(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2260	1	紫背鳄皇(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1403	1	定海金刚(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1402	1	金翅鹏皇(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2511	1	银角犀皇(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2213	1	张风(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2217	1	南宫灭(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2219	1	方勉(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2262	1	唐影(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2263	1	秋依水(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2215	1	天星道长(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2214	1	燕若雪(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2216	1	杨熙烈(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2218	1	上官飞龙(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2220	1	纳兰潜凛(S)	同伴	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1050	1050	1050	1050	1050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2161	1	5级同伴技能书	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2160	1	4级同伴技能书	同伴技能书	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1.2	1.2	1.2	1.2	1.2	1.2
2078	1	高级吸血	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2079	1	高级受伤	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2080	1	高级迟缓	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2081	1	高级致残	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2082	1	高级麻痹	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2083	1	高级眩晕	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2084	1	高级全抗	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2085	1	高级忽抗	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2086	1	高级反击	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2087	1	高级攻速	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2077	1	百草仙露	同伴技能书	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2057	1	高级会心	同伴技能书	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2058	1	高级攻击	同伴技能书	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2059	1	高级生命	同伴技能书	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2061	1	高级金抗	同伴技能书	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2062	1	高级木抗	同伴技能书	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
