MissileId	MissileName	MoveKind	Speed	DmgRangeType	DmgRange	DmgRangeY	IgnoreDmgRange	DmgInterval	LifeTime	DelayDeleteFrame	IsDmgVanish	CanRepeatDmg	MissileResID	CollResID	DmgRangeSpeed	IsDrag	PosOffsetLenght	IsNoChangeDir	MissRate	CollSoundID	FlySoundID	VanishSoundID	ColFollowTarget	AcceSpeed	CollBrigth	CollBrigthFrame	IsIgnoreBarrier	AutoExplode	VanishResID	MissileHeight	HeightSpeed	EnemyResID	IsRepresent	IsChildInheritDir	MissileParam1	MissileParam2	MissileParam3	MissileParam1Des	MissileParam2Des	MissileParam3Des	IsChildInheritPowerAdd	IsNotHeightSpeed	InheritPos	IsHitFloat
2037	抗性光环-火	0	0	0	36				16																																			
2038	抗性光环-火_子	0	0	0	36				22																																			
2039	藏剑	1	30	1	14				30				62				100																											
2040	藏剑_子	1	30	1	14				30					3025																														
2041	含锋	1	50	0	8				5					3025	1																													
2042	含锋_效果	1	0	0	8				30				1548														1																	
2044	碎金_子	0	0	0	11				3					3024											1000	3	1																	
2046	焚心	0		0	6				30				1323				-700										1																	
2047	焚心_子1	1	25	0	6				30				1323				-700										1																	
2048	暴风剑	1	80	1	9				10				163														1																	
2050	唤风	3		1	6			15	63			1	62				500										1																	
2052	风护	3		1	5			15	63			1	62														1																	
2053	烈风	0	0	1	18				5					3027											1000	3																		
2054	风卷	0	0	1	50				5					3027											1000	3																		
2055	风卷_子	0	0	1	18				5					3027											1000	3																		
2057	风袭_子	0	0	0	4				3					3027											1000	3	1																	
2058	啸风三击	1	180	0	6				3																		1																	
2059	啸风三击_效果	0	0	0	6				30				1307				250										1																	
2060	寒冰掌	1	80	0	8				6					3025	3		50																											
2061	寒冰掌_效果	1	90	0	6				9				1350														1																	
2062	冰踪无影	2	40	1	3				30		1		1350	3025			50																											
2063	冰聚	1	40	1	3				30				1350	3027			-200										1																	
2064	冰聚_子	0	0	1	3				23				1350				-200										1																	
2065	烈火	1	80	0	8				6					3026	3		50																											
2066	烈火_效果	1	90	0	6				9				1323														1																	
2067	焚城	0	0	1	15				30				427					1															1											
2068	焚城_子1	0	0	1	15				3					3026						5411					1000	3																		
2069	虚空	0	0	1	20			15	61			1	2069			1										3																		
2070	不灭	0	0	1	11			15	301			1	2070	3312																														
2071	严寒	0	0	1	18			10	39			1	2071	3025												3																		
2073	雪舞_子1	0	0	1	18				3					3024																														
2076	御冰_伤害1	1	140	0	12				6					3025			110										0																	
2077	御冰_伤害2	0	0	0	10			15	76			1	2077				0										1																	
2078	寒冰掌	1	50	0	6				5					3025	1																													
2079	寒冰掌_效果	1	0	0	6				30				1548														1																	
2080	焚城_子2	0	0	1	15				30				429					1															1											
2081	焚城_子3	0	0	1	15				30				3428																				1											
2083	落叶步	6	100	1	2				12				1323	3026													1																	
2092	雨打梨花	0	0	1	18			15	70			1	808	342													1																	
2094	回复法阵	0	0	1	11			15	75			1	2070	3312																														
2095	回复光环	0	0	1	13			15	75			1																																
2096	回复光环_子	0	0	1	13			15	31			1		3312																														
2152	卓非凡冲刺_子	1	140	0	12				6								110																											
2251	狼王爪击	0	0	0	1				3					3022																														
2253	狂奔突袭_子1	0	0	0	5				2		1			3022																														
2254	狂奔突袭_子2	0	0	0	0				25				6508																															
2309	烟花	0	0	0	7				30				2309														1																	
2315	小烟花	0	0	0	11				45				2315														1																	
2341	矩形8*2米	0	0	0	11				30				2341														1																	
2342	矩形8*3米	0	0	0	11				30				2342														1																	
2349	矩形30*2米	0	0	0	11				30				2349														1																	
2352	冰霜冲锋_伤害	1	140	0	8				6					3025			110										0																	
2353	冰霜冲锋_效果	0	0	0	8				20				25				0										1																	
2355	雷电冲锋_伤害	1	140	0	8				6					5385			110										0																	
2356	雷电冲锋_效果	0	0	0	8				20				1318				0										1																	
2358	破土冲锋_伤害	1	140	0	8				6					3027			110										0																	
2359	破土冲锋_效果	0	0	0	8				20				18				0										1																	
2361	火焰冲锋_伤害	1	140	0	8				6					3026			110										0																	
2362	火焰冲锋_效果	0	0	0	8				20				52				0										1																	
2363	横扫_金	0	0	0	7				3					166			90										1																	
2364	横扫_蓝	0	0	0	7				3					167			90										1																	
2365	横扫_红	0	0	0	7				3					168			90										1																	
2366	横扫_绿	0	0	0	7				3					169			90										1																	
2367	光圈_金	3	0	1	15			15	75			1	2367														1																	
2368	光圈_水	3	0	1	15			15	75			1	2368														1																	
2369	光圈_火	3	0	1	15			15	75			1	2369														1																	
2370	光圈_木	3	0	1	15			15	75			1	2370														1																	
2371	大地重碾	0	0	1	28				5					3024													1																	
2372	大地重碾_特效	0	0	1	28				25				18					1									1																	
2373	霜雪盖天	0	0	1	28			8	17			1		3025													1																	
2374	霜雪盖天_特效	0	0	1	28				25			1	1377					1									1																	
2375	天玑落陨	0	0	1	28				5					3026													1																	
2376	天玑落陨_特效	0	0	1	28				25				1327					1									1																	
2377	龙卷之怒	0	0	1	28			8	17			1		3027													1																	
2378	龙卷之怒_特效	0	0	1	28				25			1	62					1									1																	
2380	五星地刺	1	40	1	2				20																		1																	
2381	五星地刺_子	0	0	0	2			1	8				1827														1																	
2382	五星水珠	1	40	1	2				20				1350				100										1																	
2383	五星火球	1	40	1	2				20				1323				100										1																	
2384	五星落雷	1	40	1	2				25																		1																	
2385	五星落雷_子	0	0	0	2			1	30				2385														1																	
2386	五星落雷_地裂	0	0	0	10				15				2386																															
2387	喷射火焰（扇形）	0	0	0	6				40				1383				100										1																	
2388	喷射火焰（扇形）_子	1	20	0	6				12					3026	1												1																	
2389	龙卷风(扇形)	1	25	0	6				23					3027	1																													
2390	龙卷风(扇形)_效果	1	30	0	6				27				62				100										1																	
2391	冰锥(扇形)	1	70	0	10				10					3025	1																													
2392	冰锥(扇形)_效果	1	75	0	10				12				2560				100										1																	
2393	开天辟地(扇形)	1	45	0	6				16					3024	1																													
2394	开天辟地(扇形)_子1	1	50	0	6				16																		1																	
2395	开天辟地(扇形)_效果	0	0	0	6				40				24														1																	
2396	机关-龙卷风吹起	0	0	1	18				30				62				120																											
2397	机关-龙卷风吹起_子	0	0	1	18				30																																			
2398	光环_反弹	0	0	1	36				16																																			
2399	光环_反弹_子	0	0	1	36				16																																			
2400	光环_反射	0	0	1	18				16																																			
2401	光环_反射_子	0	0	1	18				16																																			
2404	中毒光环	0	0	1	36				16					3027													1																	
2406	周期陷阱-火焰	3	0	1	12			15	150			1	2404														1																	
2407	秒杀陷阱-毒雾	3	0	1	12			15	150			1	2404														1																	
2408	喷射毒雾	0	0	1	6				40				2408				100										1																	
2409	喷射毒雾_子	1	25	1	6				15				401	3027			140										1																	
2410	喷射冰雾	0	0	1	6				40				2410				100										1																	
2411	喷射冰雾_子	1	25	1	6				15					3025			140										1																	
2412	喷射火焰	0	0	1	6				40				2412				100										1																	
2413	喷射火焰_子	1	25	1	6				15					3026			140										1																	
2414	喷射雷电	0	0	1	6				10				2414														1																	
2415	喷射雷电_子	1	25	1	6				10					5385			140										1																	
2419	尸爆_特效	0	0	1	25				10				1396														1																	
2420	尸爆_伤害	0	0	1	25				5																		1																	
2421	五星地刺_伤害	1	25	0	6				20					3024	1																													
2422	五星水珠_伤害	1	35	0	8				15					3025	1																													
2423	五星火球_伤害	1	35	0	8				15					3026	1																													
2424	五星落雷_伤害	1	25	0	5				20					5385	1																													
2425	喷射雷电（扇形）	0	0	1	2				15				2425														1																	
2426	喷射雷电（扇形）_子	0	0	0	10				3					5385			112										1																	
2427	大地重碾	0	0	1	28				61					3024													1																	
2428	大地重碾_特效	0	0	1	28				25				18					1									1																	
2429	大地重碾_伤害	0	0	1	28				5					3024													1																	
2430	霜雪盖天	0	0	1	28				61																		1																	
2431	霜雪盖天_特效	0	0	1	28				25				1377					1									1																	
2432	霜雪盖天_伤害	0	0	1	28				5					3025													1																	
2433	天玑落陨	0	0	1	28				61																		1																	
2434	天玑落陨_特效1	0	0	1	28				25				1327					1									1																	
2436	天玑落陨_伤害	0	0	1	28				5					3026													1																	
2437	龙卷之怒	0	0	1	28				89				62														1																	
2438	龙卷之怒_伤害	0	0	1	28			15	76			1		3027													1																	
2440	冲撞1_子	0	0	1	14				3					3024													1																	
2442	冲撞2_子	0	0	1	14				3					3025													1																	
2444	冲撞3_子	0	0	1	14				3					3026													1																	
2446	冲撞4_子	0	0	1	14				3					3027													1																	
2447	旱地雷	1	60	0	6				15					5385													1																	
2448	旱地雷_效果	1	60	0	6				15				2425				-400										1																	
2449	激光旋转	3		1	28				5																		1							1										
2450	激光旋转_特效	0	0	1	28				6				9151					0									1																	
2451	激光旋转_伤害	1	425	1	2				2					3024													1																	
2453	持续陷阱池-毒	0	0	1	10			15	150			1	1396					1									1																	
2454	持续陷阱池-火	0	0	1	10			15	150			1	52					1									1																	
2457	喷射毒雾	0	0	1	2				40				2457				100										1																	
2458	喷射毒雾_子	0	0	0	10			6	20			1		3027			140										1																	
2459	喷射冰雾	0	0	1	2				40				2459				100										1																	
2460	喷射冰雾_子	0	0	0	10			6	20			1		3025			140										1																	
2461	喷射火焰	0	0	1	2				40				2461				100										1																	
2462	喷射火焰_子	0	0	0	10			6	20			1		3026			140										1																	
2463	喷射雷电	0	0	1	2				10				2463														1																	
2464	喷射雷电_子	0	0	0	10				3					5385			140										1																	
2465	中毒光环_子	0	0	0	42				3					3027													1																	
2468	秒杀陷阱-毒水	0	0	1	15				16																		1																	
2469	秒杀陷阱-毒水_子	0	0	1	15				45					3027													1																	
2471	冲撞控制土5_子	0	0	1	14				3					3024													1																	
2473	木系冲锋_伤害	1	140	0	8				6					3027			110										0																	
2474	木系冲锋_效果	0	0	0	8				20				27				0										1																	
2475	横扫_土	0	0	0	7				3					170			90										1																	
2476	光圈_土	3	0	1	15			15	75			1	2476														1																	
2477	落雷	0	0	1	28				25				1314																															
2478	落雷_伤害	0	0	1	28				3																																			
2479	落雷_地裂效果	0	0	1	28				25				1318																															
2480	五雷轰顶	0	0	1	28				61																		1																	
2481	五雷轰顶_特效1	0	0	1	28				25				1314					1									1																	
2482	五雷轰顶_特效2	0	0	1	28				25				1318																															
2483	五雷轰顶_伤害	0	0	1	28				5																		1																	
2484	五星毒镖	1	40	1	2				20				1394				100										1																	
2485	五星毒镖_伤害	1	35	0	8				15					3027	1																													
2486	金半月	1	60	0	6				15				2486	3024													1																	
2487	飓风	1	60	0	6				15				62	3027													1																	
2488	波浪	1	60	0	6				15				310	3025													1																	
2489	滚火球	1	60	0	6				15				56	3026													1																	
2490	电涡	1	45	0	6				12					5385	1																													
2491	电涡_子1	1	50	0	6				12																		1																	
2492	电涡_效果	0	0	0	6				40				4375														1																	
2493	持续陷阱池-毒（6米）	0	0	1	22			15	150			1						1									1																	
2494	持续陷阱池-毒（6米）_特效	0	0	1	22				150				1396					1									1																	
2495	地底喷火	0	0	1	15				5					3026				1									1																	
2496	地底喷火_特效	0	0	1	15				30				2496					1									1																	
2497	火焰陷阱	0	0	1	36				16																		1																	
2498	火焰陷阱_子	0	0	1	17			8	33			1		3027													1																	
2499	百分比掉血爆炸	0	0	1	10				3					3026													1																	
2501	黄龙吐翠	1	60	0	5				30		1		1570	3027			50																											
2502	满城花雨	0	0	1	12				50			1	1578																															
2503	满城花雨_子	0	0	1	12				15																																			
2506	燕舞_子1	0	0	1	17				3					3024																														
2508	星月枪法	0	0	1	10				8					166			125										1																	
2509	横扫千军	0	0	1	15				5				2509	166			70							5			1																	
2513	追风箭	1	100	1	5				7				129	3403										30			1																	
2514	铁骑突袭	1	50	1	4				30				401	3401			100										1																	
2516	万箭齐发	1	100	1	5				7					3403										30			1																	
2517	万箭齐发_效果	1	100	1	5				7				132											30			1																	
2518	华山剑法	1	120	0	8				6				126														1																	
2519	金蛇剑诀	0		0	6				6				119														1																	
2520	金蛇剑诀_子	1	80	1	4				10				119											10			1																	
2522	哲别共享光环	0	0	0	30				16																																			
2523	太乙生风	1	60	0	8				15				62														1																	
2524	穿心刺	1	90	0	3				8				41	3027																														
2525	慑魂回旋	6	50	0	5				20				1392				100						1	1			1																	
2526	慑魂回旋_子	6	55	0	10				20					3027									1	1			1																	
2528	无影刺	1	90	0	3				4				41	3027																														
2529	寒霜掌	0	0	0	14				20				122				250										1																	
2530	毒雾	0	0	1	25				90			1	1396					1									1																	
2531	毒雾_子	0	0	1	20			15	90			1						1									1																	
2532	撕咬	0	0	0	5				3					146																														
2533	潜土突刺	0	0	1	10				10					3401																														
2534	潜土突刺_效果	0	0	0	3				30				1827														1																	
2537	瞬身撕咬_子1	0	0	0	5				2		1			3022																														
2538	瞬身撕咬_子2	0	0	0	0				25				6508																															
2539	爪击	0	0	0	8				10					165																														
2540	猛力撕咬	0	0	0	9				6					146			120										1																	
2541	雷击	0	0	1	6				25					1314																														
2542	雷击_伤害	0	0	1	6				3																																			
2543	雷击_地裂效果	0	0	1	6				25				1318																															
2544	风舞刃	1	60	0	3				10				160	3027										10			1																	
2546	黄沙步法_子	0	0	0	20				3					3024										10			1																	
2547	黄沙步法_特效	0	0	0	20				25				2670											10			1																	
2549	影风斩	1	60	1	5				20				163														1																	
2550	影风斩_子1	1	60	0	8				20																		1																	
2551	影风斩_子2	0	0	1	5				20				173														1																	
2552	角击	0	0	0	5				10					342																														
2553	漩涡	0	0	1	20			15	50			1	154	3025		1																												
2556	寒冰冲顶_子	0	0	0	12				3					342			50										1																	
2557	弓箭	1	120	0	5				10				182	3401										10			1																	
2560	冰心穿云	1	70	0	5				30		1		2560	3025			50																											
2561	慈航普度	0	0	0	8				40				306																															
2564	杨家剑法	1	60	0	5				3																																			
2565	画地为牢	0	0	1	15				5					3027			150										1																	
2566	画地为牢_子	0	0	1	12				30				2565				100										1																	
2568	毒爪	0	0	1	8				3					4317			100																											
2569	扇形_风浪	1	50	0	6				8					3027	1																													
2570	扇形_风浪_效果	3	0	0	6				30				1548														1																	
2572	扇形_龙卷风	1	25	0	6				28						1																													
2573	扇形_龙卷风_效果	1	30	0	6				40				62				100										1																	
2574	刺杀	1	120	0	8				3				2574	167													1																	
2575	剑刺	1	60	1	4				30				163														1																	
2576	剑刺_子	0	0	1	4				7				1870														1																	
2578	重剑破尘	0	0	1	10				3																																			
2579	重剑破尘_落剑效果	0	0	1	10				25				1864																															
2580	重剑破尘_地裂效果	0	0	1	10				25				1865																															
2581	长烟落日	0	0	0	3				3					169																														
2582	孤山印月	1	30	1	12				9					3027										20																				
2583	孤山印月_子	1	30	1	12				9				1485											20																				
2587	剑雨	0	0	1	10				3																		1																	
2588	剑雨_伤害	0	0	1	10				3																		1																	
2589	剑雨_落剑效果	0	0	1	10				25				1481														1																	
2590	剑雨_地裂效果	0	0	1	10				25				1865														1																	
2591	斩杀	0	0	1	10				20				178				0																											
2592	斩杀_子	0	0	1	10				3								0																											
2604	威严	0	0	0	64				16																																			
2625	银针	1	90	0	3				8				41	3027																														
2627	暗刺_子1	0	0	0	5				2		1			180																														
2628	暗刺_子2	0	0	0	0				25																																			
2629	弹指烈焰	1	60	0	5				12				1323	3412																														
2630	天外流星	0	0	1	15				26																		1																	
2631	天外流星_陨石特效	0	0	1	10				26				1327					1									1																	
2632	天外流星_地裂特效	0	0	1	15				30				26														1																	
2633	天外流星_伤害	0	0	1	34				3					3412													1																	
2634	挥砍	0	0	0	1				3					167																														
2635	困龙功	0	0	1	15				5					3026				1									1																	
2636	困龙功_子	0	0	1	15				20				2636					1									1																	
2637	挥砍	0	0	0	8				3					3024			100						1		1000	3	1																	
2638	霸刀	0	0	0	2				5					3026											1000	3																		
2639	穿心刺	1	90	0	3				8				41	3027																														
2640	重击	0	0	1	10				3					180																														
2641	风花雪月	1	80	0	5				9				2641	3025			50																											
2642	冰心仙子	1	50	0	8				15				2642	3025																														
2643	冰心仙子_子	0	0	0	8				6				2643																															
2645	破天斩	0	0	0	1				3					167																														
2648	挥砍	0	0	0	1				3					167																														
2649	天王枪法	0	0	0	1				3					168																														
2650	弩箭	1	90	0	3				8				40	3026																														
2651	扇里藏镖	1	80	0	3				8		1		41	3027																														
2652	火球术	1	60	0	6				15		1		1835	3026			50										1																	
2653	弓箭	1	120	0	5				10				182	3024										10			1																	
2655	弩箭连环	1	60	0	9				10					3026										10																				
2656	弩箭连环_子	1	60	0	9				10				40											10																				
2657	潜土冰刺	1	60	0	8				10					3025																														
2658	潜土冰刺_子1	1	60	0	8				10																																			
2659	潜土冰刺_子2	1	0	0	8				15				346																															
2660	散镖	1	80	0	7				8					3027	1												1																	
2661	散镖_效果	1	60	0	6				13				41				80										1																	
2662	半月斩	1	100	0	5				10				160	3027													1																	
2663	三连火球	1	60	0	6				15				1835	3026													1																	
2664	重箭	1	130	0	7				10				129	3403										10			1																	
2665	寒掌	0	0	0	3				3					342																														
2666	寒冰刺	0	0	0	4				3					342																														
2667	寒冰刺_效果	0	0	0	4				15				346																															
2668	开天劈地	1	120	0	7				6																																			
2669	开天劈地_效果	0	0	0	7				15				1488				250																											
2670	狂风逐日	0	0	0	20				5					3024																														
2671	衡山有雪	0	0	0	10				3					3027			120										1																	
2673	满江红_子	1	140	0	12				6					3027			110																											
2674	共享属性	0	0	0	45				16																																			
2676	云龙击	0	0	0	1				3					167																														
2677	风霜碎影	0	0	0	64				2																																			
2678	风霜碎影_迟缓	3	60	0	21				30				401	3025																														
2685	穿影斩_子1	1	80	0	5				5				1869	167										10																				
2686	穿影斩_子2	0	0	0	0				25																																			
2687	凌绝剑气	1	60	0	5				11				1340	3026										5																				
2688	玄冥吸星	0	0	1	20				3					3026																														
2689	玄冥吸星_子	1	60	1	10				6				40				-300																											
2690	风掌	0	0	0	1				3					3027																														
2691	怒风破袭	1	60	1	4				25				62														1																	
2692	重拳	0	0	0	8				3					180			100										1																	
2693	飞剑	1	80	1	5				10		1		1485	3027																														
2694	毒刺骨	1	100	0	15				4					3027			50																											
2695	毒刺骨_子	1	100	0	15				4				41				50																											
2696	雨后彩虹	1	60	0	6				10		1		2696	3025			50																											
2697	横扫一击	0	0	0	15				3					168			120										1																	
2698	江南如烟	1	80	0	6				10				3304	342			50																											
2700	持续陷阱池5	0	0	1	36				16																		1																	
2701	持续陷阱池5_子	3	0	1	8			10	33			1		3027													1																	
2702	玄天武机-普攻	0	0	1	9				25				24				120																											
2703	玄天武机-普攻_子	0	0	1	9				3					180			120																											
2704	玄天武机-技能1	0	0	0	15				3					168			120										1																	
2706	玄天武机-技能2	3	0	1	28				30				1383														1							1										
2707	玄天武机-技能2_子2	0	0	1	28				3					3026													1																	
2710	npc近身群体_小半月木	0	0	1	3				5					1892																														
2711	npc近身群体_小半月水	0	0	1	3				5					1893																														
2712	npc近身群体_小半月火	0	0	1	3				5					1894																														
2713	npc近身群体_小半月土	0	0	1	3				5					1895																														
2714	npc远程直线单体_金	1	90	0	5				6				2714	166										30																				
2715	npc远程直线单体_木	1	90	0	5				6				2715	169										30																				
2716	npc远程直线单体_火	1	90	0	5				6				2716	168										30																				
2717	npc远程直线单体_土	1	90	0	5				6				2717	170										30																				
2718	交叉刀光_木	1	70	0	5				14				2718	169													1																	
2719	交叉刀光_水	1	70	0	5				14				2719	167													1																	
2720	交叉刀光_火	1	70	0	5				14				2720	168													1																	
2721	交叉刀光_土	1	70	0	5				14				2721	170													1																	
2722	弓箭_金	1	120	0	3				9				2722	3401										10			1																	
2723	弓箭_木	1	120	0	3				9				2723	1892										10			1																	
2724	弓箭_水	1	120	0	3				9				2724	1893										10			1																	
2725	弓箭_火	1	120	0	3				9				2725	1894										10			1																	
2726	弓箭_土	1	120	0	3				9				2726	1895										10			1																	
2728	金冲锋路径持续_伤害	1	140	0	8				6					3024			110										0																	
2729	金冲锋路径持续_效果	0	0	0	8				65				2729				0										1																	
2731	木冲锋路径持续_伤害	1	140	0	8				6					3027			110										0																	
2732	木冲锋路径持续_效果	0	0	0	8				65				1396				0										1																	
2734	水冲锋路径持续_伤害	1	140	0	8				6					3025			110										0																	
2735	水冲锋路径持续_效果	0	0	0	8				65				154				0										1																	
2737	火冲锋路径持续_伤害	1	140	0	8				6					3026			110										0																	
2738	火冲锋路径持续_效果	0	0	0	8				65				52				0										1																	
2740	土冲锋路径持续_伤害	1	140	0	8				6					5385			110										0																	
2741	土冲锋路径持续_效果	0	0	0	8				65				2741				0										1																	
2742	定点持续群体金	0	0	0	15				3					3024													1																	
2743	定点持续群体金_子	0	0	0	15				61																		1																	
2744	定点持续群体金_特效	0	0	0	15				20				1827														1																	
2745	定点持续群体木	0	0	1	15				3					3027													1																	
2746	定点持续群体木_特效	0	0	1	15				20				2445														1																	
2747	定点持续群体水	0	0	1	15				3					3025													1																	
2748	定点持续群体水_子	0	0	1	15				61									1									1																	
2749	定点持续群体水_特效	0	0	1	15				20				1661					1									1																	
2750	定点持续群体火	0	0	1	15				26				1327					1									1																	
2751	定点持续群体火_地裂	0	0	1	15				30				1808														1																	
2752	定点持续群体火_伤害	0	0	1	15				3					3412													1																	
2753	定点持续群体土	0	0	1	15				25				1314																															
2754	定点持续群体土_地裂	0	0	1	15				25				1318																															
2755	定点持续群体土_伤害	0	0	1	15				3					5385																														
2756	五星金弹	1	40	1	2				20				2756				100										1																	
2757	五星金弹_伤害	1	35	0	8				15					3024	1																													
2758	五星土弹	1	40	1	2				20				2758				100										1																	
2759	五星土弹_伤害	1	35	0	8				15					5385	1																													
2760	扇形毒雾	1	40	1	2				20																		1																	
2761	扇形毒雾_子	0	0	0	2			1	8				1396														1																	
2762	扇形毒雾_伤害	1	25	0	6				20					3027	1																													
2763	扇形冰刺	1	40	1	2				20																		1																	
2764	扇形冰刺_子	0	0	0	2			1	8				346														1																	
2765	扇形冰刺_伤害	1	25	0	6				20					3025	1																													
2766	扇形地焰	1	40	1	2				20																		1																	
2767	扇形地焰_子	0	0	0	2			1	25				1398														1																	
2768	扇形地焰_伤害	1	25	0	6				20					3026	1																													
2769	蛇头喷射30米	0	0	0	8				40				2769														1																	
2770	蛇头喷射30米_子	1	200	0	8				16					3026													1																	
2771	熔岩喷发	0	0	1	15				30				2771														1																	
2772	熔岩喷发_子	0	0	1	15				5					3026													1																	
2773	喷射金焰	0	0	1	2				40				2773				100										1																	
2774	喷射金焰_子	0	0	0	10			6	20			1		3024			140										1																	
2775	全屏拉人	0	0	0	110			3	76			1											1				1																	
2776	定身免拉	0	0	1	15				2			1															1																	
2777	大范围推浪	1	45	1	7				300		1		2777				180										1						1											
2778	大范围推浪_子	1	45	1	7				300		1			3025			80										1																	
2779	持续陷阱池-火（4米）	0	0	1	15			15	150			1		3026				1									1																	
2780	持续陷阱池-火（4米）_特效	0	0	1	15				150				2497					1									1																	
2781	持续陷阱池-水（4米）	0	0	1	15			15	150			1		3025				1									1																	
2782	持续陷阱池-水（4米）_特效	0	0	1	15				150				1554					1									1																	
2784	混乱光环	3	0	1	12				30			1															1																	
2785	混乱光环_子	3	0	1	14				30			1		3027													1																	
2786	大范围飓风	1	60	1	7				50			1	62	3027													1																	
2787	大范围旱地雷	1	70	1	5				300		1		2425	5385													1																	
2788	万剑诀	1	60	0	3				16			1					-100																											
2789	万剑诀_子1	1	20	0	3				10			1																																
2790	万剑诀_子2	0	0	0	10			6	20				633																															
2791	万剑诀_子3	0	0	0	6				38				2791																															
2792	拉扯致残技能	1	350	0	15				3														1		1000	3																		
2793	拉扯致残技能_子1	1	120	0	15				10					3024									1																					
2794	拉扯致残技能_子2	0	0	0	15				30				1370										1																					
2795	圈型熔岩喷发	0	0	1	18				30				2771														1																	
2796	圈型熔岩喷发_伤害	0	0	1	18				3					3412													1																	
2801	剥及而复	0	0	0	8				5					3604									1																					
2802	剥及而复_特效	0	0	0	8				25				2802										1																					
2831	剑击	0	0	0	15				3					167			200																											
2836	陆文龙普攻	0	0	0	6				3					168			50										1																	
2837	云龙击	0	0	1	25				5					3027											1000	3																		
2840	朝天阙_效果	0	0	0	6				30				1307				350										1																	
2841	怒焰冲天	0	0	1	10				25				2841																															
2842	断金刺	1	120	0	5				3																																			
2843	炎阳掌	0	0	0	2				3					3401																														
2844	龙象九重	0	0	0	64				2																																			
2845	龙象九重_子	0	0	0	64				2																																			
2848	雪映红尘	0	0	0	64				2																																			
2849	雪映红尘_特效	0	0	0	64				2																																			
2850	雪一刀	1	70	1	14				14				1380	167													1																	
2851	花飞蝴蝶剑	0	0	1	4				15				1570				100										1																	
2852	花飞蝴蝶剑_子	2	60	1	4				30		1		1570	3027			100							5			1																	
2853	天地玄黄	1	50	0	5				20		1		2853	3024			50																											
2854	武道轮回	0	0	1	20				35				2854																				1											
2855	武道轮回_子	0	0	1	20				5					3603																														
2856	随意曲	1	70	0	5				30		1		2856	3025			50																											
2858	诀别_子1	3	50	1	64				180																																			
2859	怒焰冲天_伤害	0	0	1	10				3																																			
2860	游龙剑意_效果	0	0	1	10				25				2860														1																	
2861	升龙剑气_效果	0	0	1	10				15				2866														1																	
2862	穿心刺	1	100	0	6				4																																			
2863	风卷残雪	0	0	1	8				25				1661					1									1																	
2864	风卷残雪_伤害	0	0	1	8				3					3025													1																	
2865	意剑	0	0	0	3				3					169																														
2866	升龙剑气	0	0	1	10				3					3027													1																	
2868	游龙剑意_子	0	0	1	16				3					3027													1																	
2869	衡山剑法	1	100	0	3				9				39	3604																														
2870	绝情断意剑	0	0	0	10				3					3027			120										1																	
2872	镇狱破天劲_子	1	140	0	12				6					3027			110																											
2873	落叶掌	0	0	0	5				3																																			
2875	金刚降魔杵	1	120	0	5				3																																			
2876	心剑	1	120	0	5				3																																			
2877	杨家枪法	1	120	0	5				3																																			
2878	诀别_子2_作废	0	0	1	64				10					306																														
2879	降龙伏象功	0	0	0	20				5					3024																														
2880	幻音玄剑	3	0	1	22			7	141			1	2880	167																														
2881	横扫千军	0	0	0	20				5					3024																														
2882	九溪弥烟	0	0	1	12				50			1	1578																															
2883	九溪弥烟_子	0	0	1	12				15																																			
2884	华山剑法	0	0	0	3				3					169																														
2885	行龙不雨	0	0	0	3				3					166																														
2889	镇狱破天劲_子2	0	0	1	20				3					3024													1																	
2890	镇狱破天劲_特效	0	0	1	20				25				2670														1																	
2891	御剑术	0	0	0	1				3					167																														
2892	袖里箭	1	80	0	3				8		1		41	3027																														
2893	衡山有雪	1	60	0	8				10					3025																														
2894	衡山有雪_子1	1	60	0	8				10																																			
2895	衡山有雪_子2	1	0	0	8				15				346																															
2896	浮云散雪	0	0	1	25				20			1	1377					1									1																	
2897	浮云散雪_子	0	0	1	20				5									1									1																	
2898	沧海月明	0	0	0	64				2																																			
2899	沧海月明_敌人	0	0	0	64				2																																			
2900	沧海月明_特效	0	0	0	64				2																																			
2915	杨熙烈_普攻	0	0	0	9				3					168			120																											
2916	卓非凡_普攻	0	0	0	9				3					170			120																											
2917	纳兰潜凛_普攻	0	0	0	9				3					169			120																											
2918	孟知秋_普攻	0	0	0	9				3					168			120																											
2919	张如梦_普攻	0	0	0	9				3					170			120																											
2920	南宫彩虹_普攻	0	0	0	9				3					168			120																											
2921	张琳心_普攻	0	0	0	9				3					167			120																											
2922	方勉_普攻	0	0	0	9				3					167			120																											
2923	张风_普攻	0	0	0	9				3					168			120																											
2924	陆文龙_普攻	0	0	0	9				3					168			120																											
2925	无相_普攻	0	0	0	9				3					168			120																											
2926	林海_普攻	0	0	0	9				3					168			120																											
2927	赵升权_普攻	0	0	0	9				3					167			120																											
2928	赵节_普攻	0	0	0	9				3					168			120																											
2929	邵骑风_普攻	1	60	0	5				11				2929	3025																														
2945	火焰光环_子1	0	0	0	50				3					3026													1																	
2946	攻击buff	0	0	0	5				16					1705																														
2951	封玉书_普攻	0	0	0	9				3					168			120																											
2952	弩车落弩	0	0	1	19				45																		1																	
2953	弩车落弩_子1	0	0	1	19				25				135					1									1																	
2954	弩车落弩_子2	0	0	1	19				3					3401											1000	3	1																	
2955	弩车连弩	1	100	1	14				7					3403										30			1																	
