SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord	RemoveWhenSelfDead	RemoveWhenTargetDead	SkillStateWeapon
2573	龙卷风_效果	同伴技能	5		2		SkillUsual			2573	3	2			enemy	0	1		16	2573				logic				0										500	empty					3														1																													
2574	无忧剑诀	S级同伴技能	5		2		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2574	1				enemy	12	1		16	2574				normal_remote				0										250	partner_nlql_normal																			1			[普通攻击]  对目标敌方造成伤害																										
2575	剑刺	同伴技能	5		2		zhongjijian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2575	1				enemy	300	1		16	2575				normal_melee	1			0		2576	2							500	partner19_2																			1			「对身前直线上的敌方造成伤害」																										
2576	剑刺_子	同伴技能	5				SkillUsual			2576	1				enemy	0	1		16	1				logic	1			0										500	empty																			1																													
2578	重剑破尘	同伴技能	5		1		shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab	6	2578	1				enemy	600	1		17	2578				skill_remote				0	2579									500	partner19_4																			1			「对目标敌方小范围伤害」																										
2579	重剑破尘_落剑效果	同伴技能	5		0		SkillUsual			2579	1				enemy	0	1		17	1				logic				0	2580									500	empty																			1																													
2580	重剑破尘_地裂效果	同伴技能	5		0		SkillUsual		6	2580	1				enemy	0	1		16	1				logic				0										500	empty																			1																													
2581	长烟落日	A级同伴技能	5		1		changyanluori	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2581	1				enemy	12	1		16	2581				normal_melee	1			0										200	partner_zrm_normal																						[普通攻击]  对目标敌方造成伤害																										
2582	孤山印月	A级同伴技能	5		2		gushanyingyue	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2582	1				enemy	270	1		16	2582				skill_remote				0	2583									700	partner_zrm_gsyy																			1			「对身前直线上的敌方造成伤害」																										
2583	孤山印月_子	A级同伴技能	5		2		gushanyingyue	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2583	2	7			enemy	0	1		16	2583				logic				0										700	empty			150																1																													
2587	落剑	同伴技能	5		1		shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2587	1				enemy	600	1		17	2587				logic				0								2588		500	empty																			1			「对目标敌方小范围伤害」																										
2588	落剑_伤害	同伴技能	5		0		SkillUsual		6	2588	1				enemy	0	1		16	1				skill_remote				0	2589									500	partner20_4																			1																													
2589	落剑_落剑效果	同伴技能	5		0		SkillUsual			2589	1				enemy	0	1		16	1				logic				0	2590									500	empty			150																1																													
2590	落剑_地裂效果	同伴技能	5		0		SkillUsual		6	2590	1				enemy	0	1		16	1				logic				0										500	empty			150																1																													
2591	万剑诀	B级同伴技能	5		1		zhongjidao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2591	3	3			enemy	270	1		16	2591				skill_melee	1			0	2592									300	partner_xyf_wjj																			1			「对目标敌方造成伤害」																										
2592	万剑诀_子	B级同伴技能	5		1		zhongjidao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2592	1				enemy	0	1		16	1				skill_melee	1			0										300	partner_xyf_wjj_child																			1																													
2593	稳重	同伴稳重AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_wenzhong																			1			「提高全抗」																										
2594	冷静	同伴冷静AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_lenjing																			1			「减属性效果几率」																										
2595	狡诈	同伴狡诈AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_jiaozha																			1			「攻击力降低10%」																										
2596	果敢	同伴果敢AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_guogan																			1			「全抗降低10%」																										
2597	重义	同伴重义AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_zhongyi																			1			「对目标伤害提升」																										
2598	谨慎	同伴谨慎AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_jinshen																			1			提高自身回复效率																										
2600	勇猛	同伴勇猛AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_yonggan																			1			生命低于30%以内，攻击力提升45%																										
2601	勇猛_子	同伴勇猛AI配合技能	2				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			16	1								0											partner_ai_yonggan_child																			1																													
2602	不屈	同伴不屈AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_buqu																			1			生命低于30%以内，提高全抗值75%																										
2603	不屈_子	同伴不屈AI配合技能	2				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			16	1								0											partner_ai_buqu_child																			1																													
2604	威严	同伴威严AI配合技能	4				fuzhugongji	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2604					lowpowerenemy	0			1	1				logic				45											partner_ai_weiyan																			1		1	「出场时提高自身与周围友方全抗」																										
2605	护主	同伴护主AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_huzhu																			1			降低敌人10%攻击力																										
2606	护主_子	同伴护主AI配合技能	2				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							enemy	0			16	1								0											partner_ai_huzhu_child																			1																													
2607	温婉	同伴温婉AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_wenwan																			1			「提高自身抗会心几率」																										
2608	嗜血	同伴嗜血AI配合技能	3				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1									0											partner_ai_shixue																			1			生命低于30%以内，提高自身攻击力30%																										
2609	嗜血_子	同伴嗜血AI配合技能	2				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			16	1								0											partner_ai_shixue_child																			1																													
2613	不动如山阵	同伴护主技能-天王	3				huzhu1_tiangwang	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_tw																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「从军中阵法悟出，气定神凝，如山岳巍然不动」																										
2614	傲寒不灭体	同伴护主技能-峨眉	3				huzhu2_emei	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_em																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「数百年前武林有一人自小生于极寒之地，后悟出此功，需以寒气入体修炼」																										
2615	踏月摘星步	同伴护主技能-逍遥	3				huzhu3_xiaoyao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_xy																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「流散于世的绝学之一，有传乃逍遥子所创，分摘星手与踏月步两册，修手可摘星，足可踏月」																										
2616	红鸾牵丝手	同伴护主技能-桃花	3				huzhu4_taohua	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_th																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「数百年前一女子所创，乃一门精妙手法，能够困鸟使之不逸」																										
2617	一川镇海诀	同伴护主技能-武当	3				huzhu5_wudang	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_wd																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「昔日一名武林名宿所创，其目的为破一既是知己又是对手的绝技海纳百川」																										
2618	天火琉璃步	同伴护主技能-天忍	3				huzhu6_tianren	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_tr																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「天火遇凡尘，一步一琉璃。传闻乃舞步演化而来，以足下巧运内力，步步生莲，炫目夺人」																										
2619	混元金刚体	同伴护主技能-少林	3				huzhu7_shaolin	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_sl																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「无速成之路，需日夜锻体不懈，方可大成，浑身肌肉贯之以内力，则坚若铁石」																										
2620	流风回雪舞	同伴护主技能-翠烟	3				huzhu8_cuiyan	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_cy																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「昔日曹子建观洛神出水，后人自诗篇中悟出舞艺，再有后者创出武学」																										
2621	七巧玲珑步	同伴护主技能-五毒	3				huzhu9_wudu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_wudu																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「昔日隐居高手于山野观察虫兽行走而悟，步履轻快，穿山渡水恍若无事，巧妙无双」																										
2622	搬山填海劲	同伴护主技能-昆仑	3				huzhu10_kunlun	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_kl																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「一种借力打力的运劲法门，传闻修至大成，可拨转数倍之力，号称搬山填海，无所不能」																										
2623	天罗千机步	同伴护主技能-唐门	3				huzhu11_tangmen	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_tm																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「从奇门遁甲中领悟之步法，奥妙诡谲，步伐之快，似浮光掠影，虚实难以捉摸」																										
2624	八荒炎龙劲	同伴护主技能-丐帮	3				huzhu12_gaibang	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			1	1								0											partner_huzhu_gb																	3		1			同伴护主技能，提升主角能力；同伴战力越高，护主技能等级越高。\n\n「需在炽热之地修行，大成时红色气劲周身游走，仿若火龙」																										
2625	银针	A级同伴技能	5		2		hanbingjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2625	1				enemy	12	1		16	2625				normal_remote				0										550	partner_normal_a																						[普通攻击]  对目标敌方造成伤害																										
2626	暗刺	A级同伴技能	1	4			jianwuxufa	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab			3				enemy	225	1							skill_remote				0				2627	17					1000	userdesc_2627			180	距离NPC多少厘米	1	对同个目标重复攻击的最大次数	7	结束的动作ID	2628	结束动作的事件	1000	以目标点为中心，直径cm							1			「瞬间移动到目标身旁进行攻击，依次对多个目标进行多次攻击」											200															
2627	暗刺_子1	A级同伴技能	5		1		SkillUsual			2627	1				enemy	0	1		17	2627				skill_remote				0										1000	partner21_1																			1																													
2628	暗刺_子2	A级同伴技能	5		2		SkillUsual			2628	1				enemy	0	1		7	2628				logic				0										1000	empty																			1																													
2629	弹指烈焰	A级同伴技能	5		2		huoqiushu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2629	1				enemy	12	1		16	2629				normal_remote				0										600	partner_ylpl_normal																						[普通攻击]  对目标敌方造成伤害																										
2630	天外流星	A级同伴技能	5		1		tianwailiiuxing	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2630	1				enemy	270	1		16	2630				skill_remote				0		2631	5							700	partner_ylpl_twlx			150																1			「对目标敌方小范围内进行多次攻击」																										
2631	天外流星_陨石特效	A级同伴技能	5		1		tianwailiiuxing	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2631	3	3			enemy	0	1		16	2631				logic				0	2632									700	empty			150																1																													
2632	天外流星_地裂特效	A级同伴技能	5				tianwailiiuxing	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab	8	2632	3	3			enemy	0	1		16	2632				logic				0	2633									700	empty			150																1																													
2633	天外流星_伤害	A级同伴技能	5				tianwailiiuxing	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab	7	2633	1				enemy	0	1		16	2633				skill_remote				0										700	partner_ylpl_twlx_child																			1																													
2634	挥砍	A级同伴技能	5		1		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2634	1				enemy	12	1		16	2634				normal_melee	1			0										300	partner_normal_a																			1			[普通攻击]  对目标敌方造成伤害																										
2635	困龙功	A级同伴技能	5		1		kunlonggong	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2635	1				enemy	270	1		16	2635				skill_remote				0	2636								-1	700	partner_lwl_klg			100																1			「对目标造成伤害和麻痹效果」																										
2636	困龙功_子	A级同伴技能	5				kunlonggong	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2636	1				enemy	0	1		16	2636				logic				0										700	empty																			1																													
2637	挥砍	S级同伴技能	5		2		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2637	1				enemy	12	1		16	2637				normal_melee	1			0										200	partner_aobai_normal																			1			[普通攻击]  对目标敌方造成伤害																										
2638	霸刀	S级同伴技能	5		1		badao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2638	1				enemy	270	1		17	2638				skill_melee	1			0										300	partner_aobai_badao																			1			「对自身周围的敌方目标造成伤害」																										
2639	琉璃伞箭	A级同伴技能	5		2		zhongjiqiang	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2639	1				enemy	12	1		16	6005				normal_remote				0										550	partner_normal_a																						[普通攻击]  对目标敌方造成伤害																										
2640	重击	A级同伴技能	5		1		zhongjichui	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2640	1				enemy	180	1		17	2640				skill_melee	1			0										500	partner_heavy_a																			1			「对目标及其周围敌方造成伤害」																										
2641	风花雪月	S级同伴技能	5		2		kuangjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2641	1				enemy	12	1		16	6004				normal_remote				0										700	partner_yme_normal																			1			[普通攻击]  对目标敌方造成伤害																										
2642	冰心仙子	S级同伴技能	5		2		bingxinxianzi	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2642	1				enemy	270	1		16	6006				skill_remote				0		2643	2							700	partner_yme_bxxz																			1			「以内力幻化成仙子，对身前直线上小范围的敌方造成伤害」																										
2643	冰心仙子_子	S级同伴技能	5				bingxinxianzi	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2643	1				enemy	0	1		16	1				logic				0										700	empty																			1																													
2645	破天斩	S级同伴技能	5		1		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2645	1				enemy	12	1		16	2645				normal_melee	1			0										300	partner_gcg_normal																			1			[普通攻击]  对目标敌方造成伤害																										
2646	白狼入阵	S级同伴技能	3				bailangruzhen	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0		1	1									0											partner_gcg_blrz																			1			「一定范围内敌人越多增加抗性、闪避越高」																										
2647	白狼入阵_子	S级同伴技能	2				bailangruzhen	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0		1	16	1			2646					0										1000	partner_gcg_blrz_child																			1																													
2648	挥砍	S级同伴技能	5		1		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2648	1				enemy	12	1		16	2648				normal_melee	1			0										300	partner_normal_s																			1			[普通攻击]  对目标敌方造成伤害																										
2649	天王枪法	S级同伴技能	5		1		tianwangqiangfa	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2649	1				enemy	12	1		16	2649				normal_melee	1			0										300	partner_normal_s																			1			[普通攻击]  对目标敌方造成伤害																										
2650	弩箭	B级同伴技能	5		2		pugonggong	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2650	1				enemy	12	1		16	2650				normal_remote				0										550	partner_normal_b																						[普通攻击]  对目标敌方造成伤害																										
2651	扇里藏镖	B级同伴技能	5		2		hanbingjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2651	1				enemy	12	1		16	2651				normal_remote				0										550	partner_zzt_normal																						[普通攻击]  对目标敌方造成伤害																										
2652	离火镖	B级同伴技能	5		2		huoqiushu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2652	1				enemy	12	1		16	2652				normal_remote				0										550	partner_ld_normal																			1			[普通攻击]  对目标敌方造成伤害																										
2653	弓箭	B级同伴技能	5		2		pugonggong	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2653	1				enemy	12	1		16	2653				normal_remote				0										550	partner_ls_normal																			1			[普通攻击]  对目标敌方造成伤害																										
2655	弩箭连环	B级同伴技能	5		2		pugonggong	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2655	1				enemy	225	1		17	2655				skill_remote				0	2656									550	partner_heavy_b																						「对身前直线上的敌方造成伤害」																										
2656	弩箭连环_子	B级同伴技能	5		2		pugonggong	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2656	3	7			enemy	0	1		17	2656				logic				0										550	empty			100																																													
2657	潜土冰刺	B级同伴技能	5		2		dici	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2657	1				enemy	270	1		17	2657				skill_remote				0	2658									550	partner_zzt_qtbc																						「对身前直线上的敌方造成伤害」																										
2658	潜土冰刺_子1	B级同伴技能	5		2		dici	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2658	2	7			enemy	0	1		17	2658				logic				0		2659	2							550	empty			100																																													
2659	潜土冰刺_子2	B级同伴技能	5				dici	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2659	1				enemy	0	1		17	2659				logic				0										550	empty																																																
2660	散镖	B级同伴技能	5		2		wanjianqifa	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2660	1				enemy	270	1		16	2660				skill_remote				0	2661									550	partner_ye_sb																			1			「对身前扇形范围内目标造成伤害」																										
2661	散镖_效果	B级同伴技能	5		2		wanjianqifa	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2661	6	2			enemy	0	1		16	2661				logic				0										550	empty					2														1																													
2662	半月斩	B级同伴技能	5		2		hengsao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2662	1				enemy	270	1		17	2662				skill_remote				0										550	partner_gw_byz																			1			「对身前直线上的敌方造成伤害」																										
2663	杨穿三叶	B级同伴技能	5		2		huoqiushu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2663	1				enemy	270	1		17	2663				skill_remote				0										550	partner_ld_ycsy																			1			「对目标敌方造成伤害」																										
2664	重箭	B级同伴技能	5		2		zhongjigong	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2664	1				enemy	270	1		17	2664				skill_remote				0										550	partner_ls_zj																			1			「对目标敌方造成伤害」																										
2665	寒掌	A级同伴技能	5		1		pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2665	1				enemy	12	1		16	2665				normal_remote				0										300	partner_normal_a																			1			[普通攻击]  对目标敌方造成伤害																										
2666	寒冰刺	A级同伴技能	5		1		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2666	4	7			enemy	180	1		16	2666				skill_remote				0	2667									550	partner_heavy_a			120																1			「对目标敌方小范围内进行攻击」																										
2667	寒冰刺_效果	A级同伴技能	5		1		hanbingjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2667	4	7			enemy	0	1		16	2667				logic				0										550	empty			120																																													
2668	开天劈地	S级同伴技能	5		2		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2668	1				enemy	225	1		17	2668				skill_remote				0	2669									500	partner28_1																			1			「对身前直线上的敌方造成伤害」																										
2669	开天劈地_效果	S级同伴技能	5		2		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2669	3	7			enemy	0	1		17	1				logic				0										500	empty			80																1																													
2670	狂风逐日	S级同伴技能	5		2		zhongjidao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2670	1				enemy	180	1		17	2670				skill_melee	1			0										300	partner29_1																			1			「对自身周围的敌方造成伤害，并击退」																										
2671	衡山有雪	SS同伴技能	5		2		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2671	1				enemy	0	1		16	2671				normal_melee	1			0										220	partner_dgj_normal																			1			[普通攻击]  对目标敌方造成伤害																										
2672	满江红	SS同伴技能	1	2			yemanchongzhuang_1	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab	6						enemy	270	1		17	2672				skill_remote				0										700	partner_dgj_mjh	200	200	13	动作最少帧		到目标点的距离	700	冲刺的长度											1			「朝指定方向冲刺一段距离，对路径上的敌人造成伤害，每击中一名敌人为自身提高一层全系抗性」				1				0|1|82	-7|83|100		140		1		1											
2673	满江红_子	SS同伴技能	5		2		yemanchongzhuang_1	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2673	1				enemy	0	1		17	2673				skill_remote				0						2675				600	partner_dgj_mjh_child																			1																		1											
2674	归元	SS级同伴攻击、全抗、闪避	4				fuzhugongji	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2674					partnerrecover	225			16	1				logic				300										600	partner_share_ss1																			1			「出场时提高自身与周围友方攻击力、全抗、闪避」																										
2675	满江红_buff	S级同伴技能	2				yemanchongzhuang_1	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	0			16	1								0										1000	partner_dgj_mjh_buff																			1				1000	1		1																						
2676	云龙击	S级同伴技能	5		1		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2676	1				enemy	0	1		16	2676				normal_melee	1			0										300	partner_qly_normal																			1			[普通攻击]  对目标敌方造成伤害																										
2677	风霜碎影	S级同伴技能	4				longjuanhuxiao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2677	1				self	0			16	1			2849					0	2678									300	partner_qly_fssy																			1		1	「对身旁一定范围内的敌人造成迟缓效果」																										
2678	风霜碎影_迟缓	S级同伴技能	5		2		longjuanhuxiao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2678	1				enemy	0	1		16	1								0										1000	partner_qly_fssy_child																			1																													
2684	叶落穿影	S级同伴技能	1	4			shunyi	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab			1				enemy	270	1							skill_melee	1			0				2685	17					1000	partner_nlql_ylcy			250	距离NPC多少厘米	1	对同个目标重复攻击的最大次数	7	结束的动作ID	2683	结束动作的事件	1000	以目标点为中心，直径cm							1			「瞬间移动到目标身旁进行攻击」											200															
2685	叶落穿影_子1	S级同伴技能	5		2		shunyi	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2685	1				enemy	0	1		17	2685				skill_melee	1			0										1000	partner_nlql_ylcy_child																			1																													
2686	叶落穿影_子2	S级同伴技能	5		2		shunyi	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2686	1				enemy	0	1		7	2686				logic	1			0										1000	empty																			1																													
2687	凌绝剑气	S级同伴技能	5		2		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2687	1				enemy	12	1		16	6005				normal_melee	1			0										700	partner_yxl_normal																			1			[普通攻击]  对目标敌方造成伤害																										
2688	玄冥吸星	S级同伴技能	5		2		shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2688	1				enemy	180	1		17	2688				skill_remote				0	2689									270	partner33_1																			1			「将周围敌人拉近身边并造成伤害」																										
2689	玄冥吸星_子	S级同伴技能	5		2		shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2689	12	3			enemy	0	1		16	1				logic				0										300	empty																			1																													
2690	风掌	S级同伴技能	5		1		pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2690	1				enemy	12	1		16	2690				normal_remote				0										300	partner_normal_s																			1			[普通攻击]  对目标敌方造成伤害																										
2691	怒风破袭	S级同伴技能	5		2		longjuanhuxiao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab	8	2691	8	3			enemy	180	1		17	2691				skill_remote				0										500	partner34_1					1														1			「召唤龙卷，击向四周」																										
2692	重拳	B级同伴技能	5		2		zhongjiquan	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2692	1				enemy	225	1		16	6005				skill_melee	1			0										300	partner_heavy_b																			1			「对目标及其周围敌方造成伤害」																										
2693	青莲剑法	B级同伴技能	5		2		kuangjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2693	1				enemy	12	1		16	6005				normal_melee	1			0										700	partner_hsy_normal																			1			[普通攻击]  对目标敌方造成伤害							5310								1											
2694	毒刺骨	A级同伴技能	5		2		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2694	1				enemy	0	1		17	6005				normal_melee	1			0	2695									250	partner_qx_normal																						「远距离对直线上的敌人造成伤害」																										
2695	毒刺骨_子	A级同伴技能	5		2		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2695	3	7			enemy	0	1		17	1				logic	1			0										250	empty			100																			[普通攻击]  远距离攻击目标																										
2696	雨后彩虹	A级同伴技能	5		2		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2696	1				enemy	12	1		16	2696				normal_remote				0										700	partner_ngch_normal																						[普通攻击]  远距离攻击目标																										
