GroupID	NpcID	Desc	NpcLevel	PosX	PosY	Rate	SoulStoneID	PlayerAwardID	ValueParam	KinItemAwardID	MJSoulStoneID	IsFalse	Mask	OpenTrap	LingPai	CalcValueType	IsRecordDeath	ExtRandomItemID1	ExtRandomItemID2	ExtRandomItemID3	ValueGroupID	NpcMaxLife	LastAwardID	CallEventID
619	121	银角犀皇	60	4521	8168	1		24																
619	121	银角犀皇	60	3468	7792	1		24																
619	121	银角犀皇	60	4567	6858	1		24																
620	121	银角犀皇	60	6810	5955	1		24																
620	121	银角犀皇	60	8300	4465	1		24																
620	121	银角犀皇	60	4536	4540	1		24																
549	1997	赤睛虎皇	80	2789	12310	1		25																
549	1997	赤睛虎皇	80	4611	10533	1		25																
549	1997	赤睛虎皇	80	8173	11198	1		25																
550	1997	赤睛虎皇	80	11518	11644	1		25																
550	1997	赤睛虎皇	80	12566	11209	1		25																
550	1997	赤睛虎皇	80	10727	8768	1		25																
551	1997	赤睛虎皇	80	10782	4190	1		25																
551	1997	赤睛虎皇	80	13453	2205	1		25																
551	1997	赤睛虎皇	80	10467	2993	1		25																
552	1997	赤睛虎皇	80	10139	1931	1		25																
552	1997	赤睛虎皇	80	5083	4508	1		25																
552	1997	赤睛虎皇	80	7293	9468	1		25																
553	1997	赤睛虎皇	80	9866	10871	1		25																
553	1997	赤睛虎皇	80	7115	4289	1		25																
553	1997	赤睛虎皇	80	2631	3233	1		25																
554	1997	赤睛虎皇	80	4628	2705	1		25																
554	1997	赤睛虎皇	80	5029	6434	1		25																
554	1997	赤睛虎皇	80	2743	7831	1		25																
555	1997	赤睛虎皇	80	12190	4321	1		25																
555	1997	赤睛虎皇	80	9582	4639	1		25																
555	1997	赤睛虎皇	80	8257	2429	1		25																
556	1997	赤睛虎皇	80	11255	6673	1		25																
556	1997	赤睛虎皇	80	9985	7250	1		25																
556	1997	赤睛虎皇	80	12683	8945	1		25																
557	1998	撼天熊皇	80	3145	14743	1		26																
557	1998	撼天熊皇	80	6004	14357	1		26																
557	1998	撼天熊皇	80	7995	14375	1		26																
558	1998	撼天熊皇	80	8691	12159	1		26																
558	1998	撼天熊皇	80	13645	13372	1		26																
558	1998	撼天熊皇	80	12803	12444	1		26																
559	1998	撼天熊皇	80	10510	12928	1		26																
559	1998	撼天熊皇	80	12110	8161	1		26																
559	1998	撼天熊皇	80	7044	4808	1		26																
560	1998	撼天熊皇	80	5507	5127	1		26																
560	1998	撼天熊皇	80	11940	11682	1		26																
560	1998	撼天熊皇	80	4020	2906	1		26																
561	1998	撼天熊皇	80	6267	2538	1		26																
561	1998	撼天熊皇	80	11889	3254	1		26																
561	1998	撼天熊皇	80	10232	3434	1		26																
562	1998	撼天熊皇	80	14814	13183	1		26																
562	1998	撼天熊皇	80	5117	11933	1		26																
562	1998	撼天熊皇	80	5509	10438	1		26																
563	1998	撼天熊皇	80	10454	7982	1		26																
563	1998	撼天熊皇	80	11161	6001	1		26																
563	1998	撼天熊皇	80	5694	5828	1		26																
564	1998	撼天熊皇	80	13713	3629	1		26																
564	1998	撼天熊皇	80	12418	10331	1		26																
564	1998	撼天熊皇	80	11715	11056	1		26																
565	1999	紫背鳄皇	80	3349	9233	1		27																
565	1999	紫背鳄皇	80	8629	3901	1		27																
565	1999	紫背鳄皇	80	10996	4794	1		27																
566	1999	紫背鳄皇	80	11733	8588	1		27																
566	1999	紫背鳄皇	80	12632	2386	1		27																
566	1999	紫背鳄皇	80	9287	11864	1		27																
567	1999	紫背鳄皇	80	15722	11849	1		27																
567	1999	紫背鳄皇	80	14898	10039	1		27																
567	1999	紫背鳄皇	80	3887	15149	1		27																
568	1999	紫背鳄皇	80	6501	13256	1		27																
568	1999	紫背鳄皇	80	3857	10535	1		27																
568	1999	紫背鳄皇	80	2637	6614	1		27																
569	1999	紫背鳄皇	80	7352	3369	1		27																
569	1999	紫背鳄皇	80	8677	2966	1		27																
569	1999	紫背鳄皇	80	4717	4445	1		27																
570	1999	紫背鳄皇	80	14314	12141	1		27																
570	1999	紫背鳄皇	80	12566	12113	1		27																
570	1999	紫背鳄皇	80	11313	6587	1		27																
571	1999	紫背鳄皇	80	8141	13643	1		27																
571	1999	紫背鳄皇	80	5208	13469	1		27																
571	1999	紫背鳄皇	80	11452	10141	1		27																
572	1999	紫背鳄皇	80	12423	10424	1		27																
572	1999	紫背鳄皇	80	13749	4840	1		27																
572	1999	紫背鳄皇	80	5301	8143	1		27																
573	1997	赤睛虎皇	80	2789	12310	1		28																
573	1997	赤睛虎皇	80	4611	10533	1		28																
573	1997	赤睛虎皇	80	8173	11198	1		28																
574	1997	赤睛虎皇	80	11518	11644	1		28																
574	1997	赤睛虎皇	80	12566	11209	1		28																
574	1997	赤睛虎皇	80	10727	8768	1		28																
575	1997	赤睛虎皇	80	10782	4190	1		28																
575	1997	赤睛虎皇	80	13453	2205	1		28																
575	1997	赤睛虎皇	80	10467	2993	1		28																
576	1997	赤睛虎皇	80	10139	1931	1		28																
576	1997	赤睛虎皇	80	5083	4508	1		28																
576	1997	赤睛虎皇	80	7293	9468	1		28																
577	1997	赤睛虎皇	80	9866	10871	1		28																
577	1997	赤睛虎皇	80	7115	4289	1		28																
577	1997	赤睛虎皇	80	2631	3233	1		28																
578	1997	赤睛虎皇	80	4628	2705	1		28																
578	1997	赤睛虎皇	80	5029	6434	1		28																
578	1997	赤睛虎皇	80	2743	7831	1		28																
579	1997	赤睛虎皇	80	12190	4321	1		28																
579	1997	赤睛虎皇	80	9582	4639	1		28																
579	1997	赤睛虎皇	80	8257	2429	1		28																
580	1997	赤睛虎皇	80	11255	6673	1		28																
580	1997	赤睛虎皇	80	9985	7250	1		28																
580	1997	赤睛虎皇	80	12683	8945	1		28																
581	1998	撼天熊皇	80	3145	14743	1		29																
581	1998	撼天熊皇	80	6004	14357	1		29																
581	1998	撼天熊皇	80	7995	14375	1		29																
582	1998	撼天熊皇	80	8691	12159	1		29																
582	1998	撼天熊皇	80	13645	13372	1		29																
582	1998	撼天熊皇	80	12803	12444	1		29																
583	1998	撼天熊皇	80	10510	12928	1		29																
583	1998	撼天熊皇	80	12110	8161	1		29																
583	1998	撼天熊皇	80	7044	4808	1		29																
584	1998	撼天熊皇	80	5507	5127	1		29																
584	1998	撼天熊皇	80	11940	11682	1		29																
584	1998	撼天熊皇	80	4020	2906	1		29																
585	1998	撼天熊皇	80	6267	2538	1		29																
585	1998	撼天熊皇	80	11889	3254	1		29																
585	1998	撼天熊皇	80	10232	3434	1		29																
586	1998	撼天熊皇	80	14814	13183	1		29																
586	1998	撼天熊皇	80	5117	11933	1		29																
586	1998	撼天熊皇	80	5509	10438	1		29																
587	1998	撼天熊皇	80	10454	7982	1		29																
587	1998	撼天熊皇	80	11161	6001	1		29																
587	1998	撼天熊皇	80	5694	5828	1		29																
588	1998	撼天熊皇	80	13713	3629	1		29																
588	1998	撼天熊皇	80	12418	10331	1		29																
588	1998	撼天熊皇	80	11715	11056	1		29																
589	1999	紫背鳄皇	80	3349	9233	1		30																
589	1999	紫背鳄皇	80	8629	3901	1		30																
589	1999	紫背鳄皇	80	10996	4794	1		30																
590	1999	紫背鳄皇	80	11733	8588	1		30																
590	1999	紫背鳄皇	80	12632	2386	1		30																
590	1999	紫背鳄皇	80	9287	11864	1		30																
591	1999	紫背鳄皇	80	15722	11849	1		30																
591	1999	紫背鳄皇	80	14898	10039	1		30																
591	1999	紫背鳄皇	80	3887	15149	1		30																
592	1999	紫背鳄皇	80	6501	13256	1		30																
592	1999	紫背鳄皇	80	3857	10535	1		30																
592	1999	紫背鳄皇	80	2637	6614	1		30																
593	1999	紫背鳄皇	80	7352	3369	1		30																
593	1999	紫背鳄皇	80	8677	2966	1		30																
593	1999	紫背鳄皇	80	4717	4445	1		30																
594	1999	紫背鳄皇	80	14314	12141	1		30																
594	1999	紫背鳄皇	80	12566	12113	1		30																
594	1999	紫背鳄皇	80	11313	6587	1		30																
595	1999	紫背鳄皇	80	8141	13643	1		30																
595	1999	紫背鳄皇	80	5208	13469	1		30																
595	1999	紫背鳄皇	80	11452	10141	1		30																
596	1999	紫背鳄皇	80	12423	10424	1		30																
596	1999	紫背鳄皇	80	13749	4840	1		30																
596	1999	紫背鳄皇	80	5301	8143	1		30																
645	2217	冰鳞蜥皇	100	10606	4809	1		34																
645	2217	冰鳞蜥皇	100	9521	3932	1		34																
645	2217	冰鳞蜥皇	100	8614	3658	1		34																
646	2217	冰鳞蜥皇	100	7531	3806	1		34																
646	2217	冰鳞蜥皇	100	5405	4219	1		34																
646	2217	冰鳞蜥皇	100	2021	2573	1		34																
647	2217	冰鳞蜥皇	100	2421	4507	1		34																
647	2217	冰鳞蜥皇	100	2303	4957	1		34																
647	2217	冰鳞蜥皇	100	5001	4669	1		34																
648	2217	冰鳞蜥皇	100	4119	7412	1		34																
648	2217	冰鳞蜥皇	100	2955	7903	1		34																
648	2217	冰鳞蜥皇	100	2881	10104	1		34																
649	2217	冰鳞蜥皇	100	4896	10138	1		34																
649	2217	冰鳞蜥皇	100	4095	12320	1		34																
649	2217	冰鳞蜥皇	100	1562	14922	1		34																
650	2217	冰鳞蜥皇	100	8542	11723	1		34																
650	2217	冰鳞蜥皇	100	8821	14740	1		34																
650	2217	冰鳞蜥皇	100	10471	14627	1		34																
651	2217	冰鳞蜥皇	100	11372	12210	1		34																
651	2217	冰鳞蜥皇	100	14017	13723	1		34																
651	2217	冰鳞蜥皇	100	12591	10195	1		34																
652	2217	冰鳞蜥皇	100	10241	8452	1		34																
652	2217	冰鳞蜥皇	100	11268	7864	1		34																
652	2217	冰鳞蜥皇	100	11345	5897	1		34																
653	2218	银钩蝎皇	100	3903	2366	1		35																
653	2218	银钩蝎皇	100	4096	3233	1		35																
653	2218	银钩蝎皇	100	4426	4554	1		35																
654	2218	银钩蝎皇	100	4753	3695	1		35																
654	2218	银钩蝎皇	100	7974	4192	1		35																
654	2218	银钩蝎皇	100	7242	3562	1		35																
655	2218	银钩蝎皇	100	13369	1676	1		35																
655	2218	银钩蝎皇	100	12400	4211	1		35																
655	2218	银钩蝎皇	100	11243	4006	1		35																
656	2218	银钩蝎皇	100	11282	6873	1		35																
656	2218	银钩蝎皇	100	11915	6607	1		35																
656	2218	银钩蝎皇	100	13158	9511	1		35																
657	2218	银钩蝎皇	100	13499	14154	1		35																
657	2218	银钩蝎皇	100	12654	13674	1		35																
657	2218	银钩蝎皇	100	11752	13149	1		35																
658	2218	银钩蝎皇	100	13394	11339	1		35																
658	2218	银钩蝎皇	100	7709	12961	1		35																
658	2218	银钩蝎皇	100	8749	12330	1		35																
659	2218	银钩蝎皇	100	7540	12133	1		35																
659	2218	银钩蝎皇	100	7533	10940	1		35																
659	2218	银钩蝎皇	100	3546	11701	1		35																
660	2218	银钩蝎皇	100	1559	14038	1		35																
660	2218	银钩蝎皇	100	2039	9601	1		35																
660	2218	银钩蝎皇	100	2767	8101	1		35																
661	2219	狂鬃獒皇	100	16185	2560	1		36																
661	2219	狂鬃獒皇	100	15884	4413	1		36																
661	2219	狂鬃獒皇	100	16371	5307	1		36																
662	2219	狂鬃獒皇	100	14777	8195	1		36																
662	2219	狂鬃獒皇	100	14104	8697	1		36																
662	2219	狂鬃獒皇	100	14472	10011	1		36																
663	2219	狂鬃獒皇	100	15863	11084	1		36																
663	2219	狂鬃獒皇	100	15980	13371	1		36																
663	2219	狂鬃獒皇	100	15739	14431	1		36																
664	2219	狂鬃獒皇	100	17706	17857	1		36																
664	2219	狂鬃獒皇	100	16671	17394	1		36																
664	2219	狂鬃獒皇	100	14949	16960	1		36																
665	2219	狂鬃獒皇	100	13627	14451	1		36																
665	2219	狂鬃獒皇	100	10102	13680	1		36																
665	2219	狂鬃獒皇	100	8584	14471	1		36																
666	2219	狂鬃獒皇	100	7652	14788	1		36																
666	2219	狂鬃獒皇	100	5383	14919	1		36																
666	2219	狂鬃獒皇	100	2768	16396	1		36																
667	2219	狂鬃獒皇	100	6350	11977	1		36																
667	2219	狂鬃獒皇	100	7474	12104	1		36																
667	2219	狂鬃獒皇	100	6254	8547	1		36																
668	2219	狂鬃獒皇	100	6947	7297	1		36																
668	2219	狂鬃獒皇	100	5923	5506	1		36																
668	2219	狂鬃獒皇	100	10706	8219	1		36																
669	2217	冰鳞蜥皇	100	10606	4809	1		37																
669	2217	冰鳞蜥皇	100	9521	3932	1		37																
669	2217	冰鳞蜥皇	100	8614	3658	1		37																
670	2217	冰鳞蜥皇	100	7531	3806	1		37																
670	2217	冰鳞蜥皇	100	5405	4219	1		37																
670	2217	冰鳞蜥皇	100	2021	2573	1		37																
671	2217	冰鳞蜥皇	100	2421	4507	1		37																
671	2217	冰鳞蜥皇	100	2303	4957	1		37																
671	2217	冰鳞蜥皇	100	5001	4669	1		37																
672	2217	冰鳞蜥皇	100	4119	7412	1		37																
672	2217	冰鳞蜥皇	100	2955	7903	1		37																
672	2217	冰鳞蜥皇	100	2881	10104	1		37																
673	2217	冰鳞蜥皇	100	4896	10138	1		37																
673	2217	冰鳞蜥皇	100	4095	12320	1		37																
673	2217	冰鳞蜥皇	100	1562	14922	1		37																
674	2217	冰鳞蜥皇	100	8542	11723	1		37																
674	2217	冰鳞蜥皇	100	8821	14740	1		37																
674	2217	冰鳞蜥皇	100	10471	14627	1		37																
675	2217	冰鳞蜥皇	100	11372	12210	1		37																
675	2217	冰鳞蜥皇	100	14017	13723	1		37																
675	2217	冰鳞蜥皇	100	12591	10195	1		37																
676	2217	冰鳞蜥皇	100	10241	8452	1		37																
676	2217	冰鳞蜥皇	100	11268	7864	1		37																
676	2217	冰鳞蜥皇	100	11345	5897	1		37																
677	2218	银钩蝎皇	100	3903	2366	1		38																
677	2218	银钩蝎皇	100	4096	3233	1		38																
677	2218	银钩蝎皇	100	4426	4554	1		38																
678	2218	银钩蝎皇	100	4753	3695	1		38																
678	2218	银钩蝎皇	100	7974	4192	1		38																
678	2218	银钩蝎皇	100	7242	3562	1		38																
679	2218	银钩蝎皇	100	13369	1676	1		38																
679	2218	银钩蝎皇	100	12400	4211	1		38																
679	2218	银钩蝎皇	100	11243	4006	1		38																
680	2218	银钩蝎皇	100	11282	6873	1		38																
680	2218	银钩蝎皇	100	11915	6607	1		38																
680	2218	银钩蝎皇	100	13158	9511	1		38																
681	2218	银钩蝎皇	100	13499	14154	1		38																
681	2218	银钩蝎皇	100	12654	13674	1		38																
681	2218	银钩蝎皇	100	11752	13149	1		38																
682	2218	银钩蝎皇	100	13394	11339	1		38																
682	2218	银钩蝎皇	100	7709	12961	1		38																
682	2218	银钩蝎皇	100	8749	12330	1		38																
683	2218	银钩蝎皇	100	7540	12133	1		38																
683	2218	银钩蝎皇	100	7533	10940	1		38																
683	2218	银钩蝎皇	100	3546	11701	1		38																
684	2218	银钩蝎皇	100	1559	14038	1		38																
684	2218	银钩蝎皇	100	2039	9601	1		38																
684	2218	银钩蝎皇	100	2767	8101	1		38																
685	2219	狂鬃獒皇	100	16185	2560	1		39																
685	2219	狂鬃獒皇	100	15884	4413	1		39																
685	2219	狂鬃獒皇	100	16371	5307	1		39																
686	2219	狂鬃獒皇	100	14777	8195	1		39																
686	2219	狂鬃獒皇	100	14104	8697	1		39																
686	2219	狂鬃獒皇	100	14472	10011	1		39																
687	2219	狂鬃獒皇	100	15863	11084	1		39																
687	2219	狂鬃獒皇	100	15980	13371	1		39																
687	2219	狂鬃獒皇	100	15739	14431	1		39																
688	2219	狂鬃獒皇	100	17706	17857	1		39																
688	2219	狂鬃獒皇	100	16671	17394	1		39																
688	2219	狂鬃獒皇	100	14949	16960	1		39																
689	2219	狂鬃獒皇	100	13627	14451	1		39																
689	2219	狂鬃獒皇	100	10102	13680	1		39																
689	2219	狂鬃獒皇	100	8584	14471	1		39																
690	2219	狂鬃獒皇	100	7652	14788	1		39																
690	2219	狂鬃獒皇	100	5383	14919	1		39																
690	2219	狂鬃獒皇	100	2768	16396	1		39																
691	2219	狂鬃獒皇	100	6350	11977	1		39																
691	2219	狂鬃獒皇	100	7474	12104	1		39																
691	2219	狂鬃獒皇	100	6254	8547	1		39																
692	2219	狂鬃獒皇	100	6947	7297	1		39																
692	2219	狂鬃獒皇	100	5923	5506	1		39																
692	2219	狂鬃獒皇	100	10706	8219	1		39																
693	2217	冰鳞蜥皇	100	10606	4809	1		40																
693	2217	冰鳞蜥皇	100	9521	3932	1		40																
693	2217	冰鳞蜥皇	100	8614	3658	1		40																
694	2217	冰鳞蜥皇	100	7531	3806	1		40																
694	2217	冰鳞蜥皇	100	5405	4219	1		40																
694	2217	冰鳞蜥皇	100	2021	2573	1		40																
695	2217	冰鳞蜥皇	100	2421	4507	1		40																
695	2217	冰鳞蜥皇	100	2303	4957	1		40																
695	2217	冰鳞蜥皇	100	5001	4669	1		40																
696	2217	冰鳞蜥皇	100	4119	7412	1		40																
696	2217	冰鳞蜥皇	100	2955	7903	1		40																
696	2217	冰鳞蜥皇	100	2881	10104	1		40																
697	2217	冰鳞蜥皇	100	4896	10138	1		40																
697	2217	冰鳞蜥皇	100	4095	12320	1		40																
697	2217	冰鳞蜥皇	100	1562	14922	1		40																
698	2217	冰鳞蜥皇	100	8542	11723	1		40																
698	2217	冰鳞蜥皇	100	8821	14740	1		40																
698	2217	冰鳞蜥皇	100	10471	14627	1		40																
699	2217	冰鳞蜥皇	100	11372	12210	1		40																
699	2217	冰鳞蜥皇	100	14017	13723	1		40																
699	2217	冰鳞蜥皇	100	12591	10195	1		40																
700	2217	冰鳞蜥皇	100	10241	8452	1		40																
700	2217	冰鳞蜥皇	100	11268	7864	1		40																
700	2217	冰鳞蜥皇	100	11345	5897	1		40																
701	2218	银钩蝎皇	100	3903	2366	1		41																
701	2218	银钩蝎皇	100	4096	3233	1		41																
701	2218	银钩蝎皇	100	4426	4554	1		41																
702	2218	银钩蝎皇	100	4753	3695	1		41																
702	2218	银钩蝎皇	100	7974	4192	1		41																
702	2218	银钩蝎皇	100	7242	3562	1		41																
703	2218	银钩蝎皇	100	13369	1676	1		41																
703	2218	银钩蝎皇	100	12400	4211	1		41																
703	2218	银钩蝎皇	100	11243	4006	1		41																
704	2218	银钩蝎皇	100	11282	6873	1		41																
704	2218	银钩蝎皇	100	11915	6607	1		41																
704	2218	银钩蝎皇	100	13158	9511	1		41																
705	2218	银钩蝎皇	100	13499	14154	1		41																
705	2218	银钩蝎皇	100	12654	13674	1		41																
705	2218	银钩蝎皇	100	11752	13149	1		41																
706	2218	银钩蝎皇	100	13394	11339	1		41																
706	2218	银钩蝎皇	100	7709	12961	1		41																
706	2218	银钩蝎皇	100	8749	12330	1		41																
707	2218	银钩蝎皇	100	7540	12133	1		41																
707	2218	银钩蝎皇	100	7533	10940	1		41																
707	2218	银钩蝎皇	100	3546	11701	1		41																
708	2218	银钩蝎皇	100	1559	14038	1		41																
708	2218	银钩蝎皇	100	2039	9601	1		41																
708	2218	银钩蝎皇	100	2767	8101	1		41																
709	2219	狂鬃獒皇	100	16185	2560	1		42																
709	2219	狂鬃獒皇	100	15884	4413	1		42																
709	2219	狂鬃獒皇	100	16371	5307	1		42																
710	2219	狂鬃獒皇	100	14777	8195	1		42																
710	2219	狂鬃獒皇	100	14104	8697	1		42																
710	2219	狂鬃獒皇	100	14472	10011	1		42																
711	2219	狂鬃獒皇	100	15863	11084	1		42																
711	2219	狂鬃獒皇	100	15980	13371	1		42																
711	2219	狂鬃獒皇	100	15739	14431	1		42																
712	2219	狂鬃獒皇	100	17706	17857	1		42																
712	2219	狂鬃獒皇	100	16671	17394	1		42																
712	2219	狂鬃獒皇	100	14949	16960	1		42																
713	2219	狂鬃獒皇	100	13627	14451	1		42																
713	2219	狂鬃獒皇	100	10102	13680	1		42																
713	2219	狂鬃獒皇	100	8584	14471	1		42																
714	2219	狂鬃獒皇	100	7652	14788	1		42																
714	2219	狂鬃獒皇	100	5383	14919	1		42																
714	2219	狂鬃獒皇	100	2768	16396	1		42																
715	2219	狂鬃獒皇	100	6350	11977	1		42																
715	2219	狂鬃獒皇	100	7474	12104	1		42																
715	2219	狂鬃獒皇	100	6254	8547	1		42																
716	2219	狂鬃獒皇	100	6947	7297	1		42																
716	2219	狂鬃獒皇	100	5923	5506	1		42																
716	2219	狂鬃獒皇	100	10706	8219	1		42																
717	2806	龙纹狮王	120	11626	3906	1		43																
717	2806	龙纹狮王	120	9437	4487	1		43																
717	2806	龙纹狮王	120	13270	1402	1		43																
718	2806	龙纹狮王	120	11266	5821	1		43																
718	2806	龙纹狮王	120	11245	7725	1		43																
718	2806	龙纹狮王	120	7968	5080	1		43																
719	2806	龙纹狮王	120	11951	10298	1		43																
719	2806	龙纹狮王	120	13491	12427	1		43																
719	2806	龙纹狮王	120	11959	12533	1		43																
720	2806	龙纹狮王	120	10657	10097	1		43																
720	2806	龙纹狮王	120	9318	11257	1		43																
720	2806	龙纹狮王	120	9475	12877	1		43																
721	2806	龙纹狮王	120	7684	11237	1		43																
721	2806	龙纹狮王	120	6778	11157	1		43																
721	2806	龙纹狮王	120	4714	11232	1		43																
722	2806	龙纹狮王	120	2867	13315	1		43																
722	2806	龙纹狮王	120	4783	12789	1		43																
722	2806	龙纹狮王	120	4903	9306	1		43																
723	2806	龙纹狮王	120	4946	7778	1		43																
723	2806	龙纹狮王	120	5758	6783	1		43																
723	2806	龙纹狮王	120	2820	6036	1		43																
724	2806	龙纹狮王	120	2587	4700	1		43																
724	2806	龙纹狮王	120	2478	1862	1		43																
724	2806	龙纹狮王	120	6892	1929	1		43																
725	2805	巨螯蜂后	120	14329	3382	1		44																
725	2805	巨螯蜂后	120	14937	4174	1		44																
725	2805	巨螯蜂后	120	13102	3751	1		44																
726	2805	巨螯蜂后	120	12184	4843	1		44																
726	2805	巨螯蜂后	120	13959	5922	1		44																
726	2805	巨螯蜂后	120	13981	7937	1		44																
727	2805	巨螯蜂后	120	11452	7214	1		44																
727	2805	巨螯蜂后	120	14350	9477	1		44																
727	2805	巨螯蜂后	120	12726	12286	1		44																
728	2805	巨螯蜂后	120	14621	13169	1		44																
728	2805	巨螯蜂后	120	13503	15108	1		44																
728	2805	巨螯蜂后	120	12149	14961	1		44																
729	2805	巨螯蜂后	120	10853	14941	1		44																
729	2805	巨螯蜂后	120	9073	15356	1		44																
729	2805	巨螯蜂后	120	8135	15335	1		44																
730	2805	巨螯蜂后	120	7045	12753	1		44																
730	2805	巨螯蜂后	120	5049	15101	1		44																
730	2805	巨螯蜂后	120	5207	12607	1		44																
731	2805	巨螯蜂后	120	6769	7385	1		44																
731	2805	巨螯蜂后	120	6967	6156	1		44																
731	2805	巨螯蜂后	120	3751	3658	1		44																
732	2805	巨螯蜂后	120	5262	3197	1		44																
732	2805	巨螯蜂后	120	7086	5191	1		44																
732	2805	巨螯蜂后	120	5278	10284	1		44																
733	2806	龙纹狮王	130	11626	3906	1		45																
733	2806	龙纹狮王	130	9437	4487	1		45																
733	2806	龙纹狮王	130	13270	1402	1		45																
734	2806	龙纹狮王	130	11266	5821	1		45																
734	2806	龙纹狮王	130	11245	7725	1		45																
734	2806	龙纹狮王	130	7968	5080	1		45																
735	2806	龙纹狮王	130	11951	10298	1		45																
735	2806	龙纹狮王	130	13491	12427	1		45																
735	2806	龙纹狮王	130	11959	12533	1		45																
736	2806	龙纹狮王	130	10657	10097	1		45																
736	2806	龙纹狮王	130	9318	11257	1		45																
736	2806	龙纹狮王	130	9475	12877	1		45																
737	2806	龙纹狮王	130	7684	11237	1		45																
737	2806	龙纹狮王	130	6778	11157	1		45																
737	2806	龙纹狮王	130	4714	11232	1		45																
738	2806	龙纹狮王	130	2867	13315	1		45																
738	2806	龙纹狮王	130	4783	12789	1		45																
738	2806	龙纹狮王	130	4903	9306	1		45																
739	2806	龙纹狮王	130	4946	7778	1		45																
739	2806	龙纹狮王	130	5758	6783	1		45																
739	2806	龙纹狮王	130	2820	6036	1		45																
740	2806	龙纹狮王	130	2587	4700	1		45																
740	2806	龙纹狮王	130	2478	1862	1		45																
740	2806	龙纹狮王	130	6892	1929	1		45																
741	2805	巨螯蜂后	130	14329	3382	1		46																
741	2805	巨螯蜂后	130	14937	4174	1		46																
741	2805	巨螯蜂后	130	13102	3751	1		46																
742	2805	巨螯蜂后	130	12184	4843	1		46																
742	2805	巨螯蜂后	130	13959	5922	1		46																
742	2805	巨螯蜂后	130	13981	7937	1		46																
743	2805	巨螯蜂后	130	11452	7214	1		46																
743	2805	巨螯蜂后	130	14350	9477	1		46																
743	2805	巨螯蜂后	130	12726	12286	1		46																
744	2805	巨螯蜂后	130	14621	13169	1		46																
744	2805	巨螯蜂后	130	13503	15108	1		46																
744	2805	巨螯蜂后	130	12149	14961	1		46																
745	2805	巨螯蜂后	130	10853	14941	1		46																
745	2805	巨螯蜂后	130	9073	15356	1		46																
745	2805	巨螯蜂后	130	8135	15335	1		46																
746	2805	巨螯蜂后	130	7045	12753	1		46																
746	2805	巨螯蜂后	130	5049	15101	1		46																
746	2805	巨螯蜂后	130	5207	12607	1		46																
747	2805	巨螯蜂后	130	6769	7385	1		46																
747	2805	巨螯蜂后	130	6967	6156	1		46																
747	2805	巨螯蜂后	130	3751	3658	1		46																
748	2805	巨螯蜂后	130	5262	3197	1		46																
748	2805	巨螯蜂后	130	7086	5191	1		46																
748	2805	巨螯蜂后	130	5278	10284	1		46																
749	1997	赤睛虎皇	80	2789	12310	1		31																
749	1997	赤睛虎皇	80	4611	10533	1		31																
749	1997	赤睛虎皇	80	8173	11198	1		31																
750	1997	赤睛虎皇	80	11518	11644	1		31																
750	1997	赤睛虎皇	80	12566	11209	1		31																
750	1997	赤睛虎皇	80	10727	8768	1		31																
751	1997	赤睛虎皇	80	10782	4190	1		31																
751	1997	赤睛虎皇	80	13453	2205	1		31																
751	1997	赤睛虎皇	80	10467	2993	1		31																
752	1997	赤睛虎皇	80	10139	1931	1		31																
752	1997	赤睛虎皇	80	5083	4508	1		31																
752	1997	赤睛虎皇	80	7293	9468	1		31																
753	1997	赤睛虎皇	80	9866	10871	1		31																
753	1997	赤睛虎皇	80	7115	4289	1		31																
753	1997	赤睛虎皇	80	2631	3233	1		31																
754	1997	赤睛虎皇	80	4628	2705	1		31																
754	1997	赤睛虎皇	80	5029	6434	1		31																
754	1997	赤睛虎皇	80	2743	7831	1		31																
755	1997	赤睛虎皇	80	12190	4321	1		31																
755	1997	赤睛虎皇	80	9582	4639	1		31																
755	1997	赤睛虎皇	80	8257	2429	1		31																
756	1997	赤睛虎皇	80	11255	6673	1		31																
756	1997	赤睛虎皇	80	9985	7250	1		31																
756	1997	赤睛虎皇	80	12683	8945	1		31																
757	1998	撼天熊皇	80	3145	14743	1		32																
757	1998	撼天熊皇	80	6004	14357	1		32																
757	1998	撼天熊皇	80	7995	14375	1		32																
758	1998	撼天熊皇	80	8691	12159	1		32																
758	1998	撼天熊皇	80	13645	13372	1		32																
758	1998	撼天熊皇	80	12803	12444	1		32																
759	1998	撼天熊皇	80	10510	12928	1		32																
759	1998	撼天熊皇	80	12110	8161	1		32																
759	1998	撼天熊皇	80	7044	4808	1		32																
760	1998	撼天熊皇	80	5507	5127	1		32																
760	1998	撼天熊皇	80	11940	11682	1		32																
760	1998	撼天熊皇	80	4020	2906	1		32																
761	1998	撼天熊皇	80	6267	2538	1		32																
761	1998	撼天熊皇	80	11889	3254	1		32																
761	1998	撼天熊皇	80	10232	3434	1		32																
762	1998	撼天熊皇	80	14814	13183	1		32																
762	1998	撼天熊皇	80	5117	11933	1		32																
762	1998	撼天熊皇	80	5509	10438	1		32																
763	1998	撼天熊皇	80	10454	7982	1		32																
763	1998	撼天熊皇	80	11161	6001	1		32																
763	1998	撼天熊皇	80	5694	5828	1		32																
764	1998	撼天熊皇	80	13713	3629	1		32																
764	1998	撼天熊皇	80	12418	10331	1		32																
