TemplateId	Name	Kind	ShowType	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
10377	17阶稀有衣服碎片	T17_Armor_Q2_piece	6717	34			EquipMeterial	99	10407	残缺不全的稀有衣服碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]17阶【稀有】[-]衣服	3135000	14	1	3135000	6	1		999										
10378	18阶稀有衣服碎片	T18_Armor_Q2_piece	6718	34			EquipMeterial	99	10408	残缺不全的稀有衣服碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]18阶【稀有】[-]衣服	3450000	15	1	3450000	6	1		999										
10379	19阶稀有衣服碎片	T19_Armor_Q2_piece	6719	34			EquipMeterial	99	10409	残缺不全的稀有衣服碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]19阶【稀有】[-]衣服	1200000	16	1	1200000	6	1		999										
10380	20阶稀有衣服碎片	T20_Armor_Q2_piece	6720	34			EquipMeterial	99	10410	残缺不全的稀有衣服碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]20阶【稀有】[-]衣服	1500000	17	1	1500000	6	1		999										
2127	4阶传承衣服碎片	T4_Armor_Q3_piece	6804	34	10404		EquipMeterial	99	10404	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]4阶【传承】[-]衣服	120000	1	1	120000	4	1		999										
2128	5阶传承衣服碎片	T5_Armor_Q3_piece	6805	34	10405		EquipMeterial	99	10405	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]5阶【传承】[-]衣服	270000	2	1	270000	4	1		999										
2129	6阶传承衣服碎片	T6_Armor_Q3_piece	6806	34	10406		EquipMeterial	99	10406	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]6阶【传承】[-]衣服	360000	3	1	360000	4	1		999										
2982	7阶传承衣服碎片	T7_Armor_Q3_piece	6807	34	10407		EquipMeterial	99	10407	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]7阶【传承】[-]衣服	480000	4	1	480000	4	1		999										
2983	8阶传承衣服碎片	T8_Armor_Q3_piece	6808	34	10408		EquipMeterial	99	10408	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]8阶【传承】[-]衣服	720000	5	1	720000	4	1		999										
2984	9阶传承衣服碎片	T9_Armor_Q3_piece	6809	34	10409		EquipMeterial	99	10409	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]9阶【传承】[-]衣服	1080000	6	1	1080000	4	1		999										
3680	10阶传承衣服碎片	T10_Armor_Q3_piece	6810	34	10410		EquipMeterial	99	10410	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]10阶【传承】[-]衣服	1440000	7	1	1440000	4	1		999										
5826	11阶传承衣服碎片	T11_Armor_Q3_piece	6811	34			EquipMeterial	99		残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]11阶【传承】[-]衣服	1920000	8	1	1920000	4	1		999										
5827	12阶传承衣服碎片	T12_Armor_Q3_piece	6812	34			EquipMeterial	99		残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]12阶【传承】[-]衣服	2160000	9	1	2304000	4	1		999										
5828	13阶传承衣服碎片	T13_Armor_Q3_piece	6813	34			EquipMeterial	99		残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]13阶【传承】[-]衣服	2376000	10	1	2376000	4	1		999										
5829	14阶传承衣服碎片	T14_Armor_Q3_piece	6814	34			EquipMeterial	99		残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]14阶【传承】[-]衣服	2610000	11	1	2610000	4	1		999										
5830	15阶传承衣服碎片	T15_Armor_Q3_piece	6815	34			EquipMeterial	99		残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]15阶【传承】[-]衣服	2885400	12	1	2880000	4	1		999										
10381	16阶传承衣服碎片	T16_Armor_Q3_piece	6816	34			EquipMeterial	99	10406	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]16阶【传承】[-]衣服	3180000	13	1	3180000	4	1		999										
10382	17阶传承衣服碎片	T17_Armor_Q3_piece	6817	34			EquipMeterial	99	10407	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]17阶【传承】[-]衣服	3480000	14	1	3480000	4	1		999										
10383	18阶传承衣服碎片	T18_Armor_Q3_piece	6818	34			EquipMeterial	99	10408	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]18阶【传承】[-]衣服	3828000	15	1	3828000	4	1		999										
10384	19阶传承衣服碎片	T19_Armor_Q3_piece	6819	34			EquipMeterial	99	10409	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]19阶【传承】[-]衣服	1080000	16	1	1080000	4	1		999										
10385	20阶传承衣服碎片	T20_Armor_Q3_piece	6820	34			EquipMeterial	99	10410	残缺不全的传承衣服碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]20阶【传承】[-]衣服	1440000	17	1	1440000	4	1		999										
2130	4阶稀有护腕碎片	T4_Cuff_Q2_piece	7704	34	10304		EquipMeterial	99	10304	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]4阶【稀有】[-]护腕	60000	1	1	60000	6	1		999										
2131	5阶稀有护腕碎片	T5_Cuff_Q2_piece	7705	34	10305		EquipMeterial	99	10305	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]5阶【稀有】[-]护腕	125000	2	1	125000	6	1		999										
2132	6阶稀有护腕碎片	T6_Cuff_Q2_piece	7706	34	10306		EquipMeterial	99	10306	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]6阶【稀有】[-]护腕	150000	3	1	150000	6	1		999										
2985	7阶稀有护腕碎片	T7_Cuff_Q2_piece	7707	34	10307		EquipMeterial	99	10307	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]7阶【稀有】[-]护腕	200000	4	1	200000	6	1		999										
2986	8阶稀有护腕碎片	T8_Cuff_Q2_piece	7708	34	10308		EquipMeterial	99	10308	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]8阶【稀有】[-]护腕	270000	5	1	270000	6	1		999										
2987	9阶稀有护腕碎片	T9_Cuff_Q2_piece	7709	34	10309		EquipMeterial	99	10309	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]9阶【稀有】[-]护腕	400000	6	1	400000	6	1		999										
3681	10阶稀有护腕碎片	T10_Cuff_Q2_piece	7710	34	10310		EquipMeterial	99	10310	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]10阶【稀有】[-]护腕	500000	7	1	500000	6	1		999										
5831	11阶稀有护腕碎片	T11_Cuff_Q2_piece	7711	34			EquipMeterial	99		残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]11阶【稀有】[-]护腕	625000	8	1	625000	6	1		999										
5832	12阶稀有护腕碎片	T12_Cuff_Q2_piece	7712	34			EquipMeterial	99		残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]12阶【稀有】[-]护腕	684000	9	1	684000	6	1		999										
5833	13阶稀有护腕碎片	T13_Cuff_Q2_piece	7713	34			EquipMeterial	99		残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]13阶【稀有】[-]护腕	712000	10	1	712000	6	1		999										
5834	14阶稀有护腕碎片	T14_Cuff_Q2_piece	7714	34			EquipMeterial	99		残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]14阶【稀有】[-]护腕	783000	11	1	783000	6	1		999										
5835	15阶稀有护腕碎片	T15_Cuff_Q2_piece	7715	34			EquipMeterial	99		残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]15阶【稀有】[-]护腕	862800	12	1	863000	6	1		999										
10386	16阶稀有护腕碎片	T16_Cuff_Q2_piece	7716	34			EquipMeterial	99	10306	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]16阶【稀有】[-]护腕	950000	13	1	950000	6	1		999										
10387	17阶稀有护腕碎片	T17_Cuff_Q2_piece	7717	34			EquipMeterial	99	10307	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]17阶【稀有】[-]护腕	1045000	14	1	1045000	6	1		999										
10388	18阶稀有护腕碎片	T18_Cuff_Q2_piece	7718	34			EquipMeterial	99	10308	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]18阶【稀有】[-]护腕	1150000	15	1	1150000	6	1		999										
10389	19阶稀有护腕碎片	T19_Cuff_Q2_piece	7719	34			EquipMeterial	99	10309	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]19阶【稀有】[-]护腕	400000	16	1	400000	6	1		999										
10390	20阶稀有护腕碎片	T20_Cuff_Q2_piece	7720	34			EquipMeterial	99	10310	残缺不全的稀有护腕碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]20阶【稀有】[-]护腕	500000	17	1	500000	6	1		999										
2133	4阶传承护腕碎片	T4_Cuff_Q3_piece	7804	34	10304		EquipMeterial	99	10304	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]4阶【传承】[-]护腕	40000	1	1	40000	4	1		999										
2134	5阶传承护腕碎片	T5_Cuff_Q3_piece	7805	34	10305		EquipMeterial	99	10305	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]5阶【传承】[-]护腕	90000	2	1	90000	4	1		999										
2135	6阶传承护腕碎片	T6_Cuff_Q3_piece	7806	34	10306		EquipMeterial	99	10306	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]6阶【传承】[-]护腕	120000	3	1	120000	4	1		999										
2988	7阶传承护腕碎片	T7_Cuff_Q3_piece	7807	34	10307		EquipMeterial	99	10307	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]7阶【传承】[-]护腕	160000	4	1	160000	4	1		999										
2989	8阶传承护腕碎片	T8_Cuff_Q3_piece	7808	34	10308		EquipMeterial	99	10308	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]8阶【传承】[-]护腕	240000	5	1	240000	4	1		999										
2990	9阶传承护腕碎片	T9_Cuff_Q3_piece	7809	34	10309		EquipMeterial	99	10309	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]9阶【传承】[-]护腕	360000	6	1	360000	4	1		999										
3682	10阶传承护腕碎片	T10_Cuff_Q3_piece	7810	34	10310		EquipMeterial	99	10310	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]10阶【传承】[-]护腕	480000	7	1	480000	4	1		999										
5836	11阶传承护腕碎片	T11_Cuff_Q3_piece	7811	34			EquipMeterial	99		残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]11阶【传承】[-]护腕	640000	8	1	640000	4	1		999										
5837	12阶传承护腕碎片	T12_Cuff_Q3_piece	7812	34			EquipMeterial	99		残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]12阶【传承】[-]护腕	720000	9	1	768000	4	1		999										
5838	13阶传承护腕碎片	T13_Cuff_Q3_piece	7813	34			EquipMeterial	99		残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]13阶【传承】[-]护腕	792000	10	1	792000	4	1		999										
5839	14阶传承护腕碎片	T14_Cuff_Q3_piece	7814	34			EquipMeterial	99		残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]14阶【传承】[-]护腕	870000	11	1	870000	4	1		999										
5840	15阶传承护腕碎片	T15_Cuff_Q3_piece	7815	34			EquipMeterial	99		残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]15阶【传承】[-]护腕	961800	12	1	960000	4	1		999										
10391	16阶传承护腕碎片	T16_Cuff_Q3_piece	7816	34			EquipMeterial	99	10306	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]16阶【传承】[-]护腕	1060000	13	1	1060000	4	1		999										
10392	17阶传承护腕碎片	T17_Cuff_Q3_piece	7817	34			EquipMeterial	99	10307	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]17阶【传承】[-]护腕	1160000	14	1	1160000	4	1		999										
10393	18阶传承护腕碎片	T18_Cuff_Q3_piece	7818	34			EquipMeterial	99	10308	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]18阶【传承】[-]护腕	1276000	15	1	1276000	4	1		999										
10394	19阶传承护腕碎片	T19_Cuff_Q3_piece	7819	34			EquipMeterial	99	10309	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]19阶【传承】[-]护腕	360000	16	1	360000	4	1		999										
10395	20阶传承护腕碎片	T20_Cuff_Q3_piece	7820	34			EquipMeterial	99	10310	残缺不全的传承护腕碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]20阶【传承】[-]护腕	480000	17	1	480000	4	1		999										
2136	4阶稀有腰带碎片	T4_Belt_Q2_piece	8704	34	10504		EquipMeterial	99	10504	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]4阶【稀有】[-]腰带	60000	1	1	60000	6	1		999										
2137	5阶稀有腰带碎片	T5_Belt_Q2_piece	8705	34	10505		EquipMeterial	99	10505	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]5阶【稀有】[-]腰带	125000	2	1	125000	6	1		999										
2138	6阶稀有腰带碎片	T6_Belt_Q2_piece	8706	34	10506		EquipMeterial	99	10506	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]6阶【稀有】[-]腰带	150000	3	1	150000	6	1		999										
2991	7阶稀有腰带碎片	T7_Belt_Q2_piece	8707	34	10507		EquipMeterial	99	10507	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]7阶【稀有】[-]腰带	200000	4	1	200000	6	1		999										
2992	8阶稀有腰带碎片	T8_Belt_Q2_piece	8708	34	10508		EquipMeterial	99	10508	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]8阶【稀有】[-]腰带	270000	5	1	270000	6	1		999										
2993	9阶稀有腰带碎片	T9_Belt_Q2_piece	8709	34	10509		EquipMeterial	99	10509	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]9阶【稀有】[-]腰带	400000	6	1	400000	6	1		999										
3683	10阶稀有腰带碎片	T10_Belt_Q2_piece	8710	34	10510		EquipMeterial	99	10510	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]10阶【稀有】[-]腰带	500000	7	1	500000	6	1		999										
5841	11阶稀有腰带碎片	T11_Belt_Q2_piece	8711	34			EquipMeterial	99		残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]11阶【稀有】[-]腰带	625000	8	1	625000	6	1		999										
5842	12阶稀有腰带碎片	T12_Belt_Q2_piece	8712	34			EquipMeterial	99		残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]12阶【稀有】[-]腰带	684000	9	1	684000	6	1		999										
5843	13阶稀有腰带碎片	T13_Belt_Q2_piece	8713	34			EquipMeterial	99		残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]13阶【稀有】[-]腰带	712000	10	1	712000	6	1		999										
5844	14阶稀有腰带碎片	T14_Belt_Q2_piece	8714	34			EquipMeterial	99		残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]14阶【稀有】[-]腰带	783000	11	1	783000	6	1		999										
5845	15阶稀有腰带碎片	T15_Belt_Q2_piece	8715	34			EquipMeterial	99		残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]15阶【稀有】[-]腰带	862800	12	1	863000	6	1		999										
10396	16阶稀有腰带碎片	T16_Belt_Q2_piece	8716	34			EquipMeterial	99	10506	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]16阶【稀有】[-]腰带	950000	13	1	950000	6	1		999										
10397	17阶稀有腰带碎片	T17_Belt_Q2_piece	8717	34			EquipMeterial	99	10507	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]17阶【稀有】[-]腰带	1045000	14	1	1045000	6	1		999										
10398	18阶稀有腰带碎片	T18_Belt_Q2_piece	8718	34			EquipMeterial	99	10508	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]18阶【稀有】[-]腰带	1150000	15	1	1150000	6	1		999										
10399	19阶稀有腰带碎片	T19_Belt_Q2_piece	8719	34			EquipMeterial	99	10509	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]19阶【稀有】[-]腰带	400000	16	1	400000	6	1		999										
10400	20阶稀有腰带碎片	T20_Belt_Q2_piece	8720	34			EquipMeterial	99	10510	残缺不全的稀有腰带碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]20阶【稀有】[-]腰带	500000	17	1	500000	6	1		999										
2139	4阶传承腰带碎片	T4_Belt_Q3_piece	8804	34	10504		EquipMeterial	99	10504	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]4阶【传承】[-]腰带	40000	1	1	40000	4	1		999										
2140	5阶传承腰带碎片	T5_Belt_Q3_piece	8805	34	10505		EquipMeterial	99	10505	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]5阶【传承】[-]腰带	90000	2	1	90000	4	1		999										
2141	6阶传承腰带碎片	T6_Belt_Q3_piece	8806	34	10506		EquipMeterial	99	10506	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]6阶【传承】[-]腰带	120000	3	1	120000	4	1		999										
2994	7阶传承腰带碎片	T7_Belt_Q3_piece	8807	34	10507		EquipMeterial	99	10507	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]7阶【传承】[-]腰带	160000	4	1	160000	4	1		999										
2995	8阶传承腰带碎片	T8_Belt_Q3_piece	8808	34	10508		EquipMeterial	99	10508	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]8阶【传承】[-]腰带	240000	5	1	240000	4	1		999										
2996	9阶传承腰带碎片	T9_Belt_Q3_piece	8809	34	10509		EquipMeterial	99	10509	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]9阶【传承】[-]腰带	360000	6	1	360000	4	1		999										
3684	10阶传承腰带碎片	T10_Belt_Q3_piece	8810	34	10510		EquipMeterial	99	10510	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]10阶【传承】[-]腰带	480000	7	1	480000	4	1		999										
5846	11阶传承腰带碎片	T11_Belt_Q3_piece	8811	34			EquipMeterial	99		残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]11阶【传承】[-]腰带	640000	8	1	640000	4	1		999										
5847	12阶传承腰带碎片	T12_Belt_Q3_piece	8812	34			EquipMeterial	99		残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]12阶【传承】[-]腰带	720000	9	1	768000	4	1		999										
5848	13阶传承腰带碎片	T13_Belt_Q3_piece	8813	34			EquipMeterial	99		残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]13阶【传承】[-]腰带	792000	10	1	792000	4	1		999										
5849	14阶传承腰带碎片	T14_Belt_Q3_piece	8814	34			EquipMeterial	99		残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]14阶【传承】[-]腰带	870000	11	1	870000	4	1		999										
5850	15阶传承腰带碎片	T15_Belt_Q3_piece	8815	34			EquipMeterial	99		残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]15阶【传承】[-]腰带	961800	12	1	960000	4	1		999										
10401	16阶传承腰带碎片	T16_Belt_Q3_piece	8816	34			EquipMeterial	99	10506	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]16阶【传承】[-]腰带	1060000	13	1	1060000	4	1		999										
10402	17阶传承腰带碎片	T17_Belt_Q3_piece	8817	34			EquipMeterial	99	10507	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]17阶【传承】[-]腰带	1160000	14	1	1160000	4	1		999										
10403	18阶传承腰带碎片	T18_Belt_Q3_piece	8818	34			EquipMeterial	99	10508	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]18阶【传承】[-]腰带	1276000	15	1	1276000	4	1		999										
10404	19阶传承腰带碎片	T19_Belt_Q3_piece	8819	34			EquipMeterial	99	10509	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]19阶【传承】[-]腰带	360000	16	1	360000	4	1		999										
10405	20阶传承腰带碎片	T20_Belt_Q3_piece	8820	34			EquipMeterial	99	10510	残缺不全的传承腰带碎片，需要  [FFFE0D]5块[-]才能打造成1件[FFFE0D]20阶【传承】[-]腰带	480000	17	1	480000	4	1		999										
2142	4阶稀有鞋子碎片	T4_Boots_Q2_piece	9704	34	10604		EquipMeterial	99	10604	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]4阶【稀有】[-]鞋子	60000	1	1	60000	6	1		999										
2143	5阶稀有鞋子碎片	T5_Boots_Q2_piece	9705	34	10605		EquipMeterial	99	10605	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]5阶【稀有】[-]鞋子	125000	2	1	125000	6	1		999										
2144	6阶稀有鞋子碎片	T6_Boots_Q2_piece	9706	34	10606		EquipMeterial	99	10606	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]6阶【稀有】[-]鞋子	150000	3	1	150000	6	1		999										
2997	7阶稀有鞋子碎片	T7_Boots_Q2_piece	9707	34	10607		EquipMeterial	99	10607	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]7阶【稀有】[-]鞋子	200000	4	1	200000	6	1		999										
2998	8阶稀有鞋子碎片	T8_Boots_Q2_piece	9708	34	10608		EquipMeterial	99	10608	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]8阶【稀有】[-]鞋子	270000	5	1	270000	6	1		999										
2999	9阶稀有鞋子碎片	T9_Boots_Q2_piece	9709	34	10609		EquipMeterial	99	10609	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]9阶【稀有】[-]鞋子	400000	6	1	400000	6	1		999										
3685	10阶稀有鞋子碎片	T10_Boots_Q2_piece	9710	34	10610		EquipMeterial	99	10610	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]10阶【稀有】[-]鞋子	500000	7	1	500000	6	1		999										
5851	11阶稀有鞋子碎片	T11_Boots_Q2_piece	9711	34			EquipMeterial	99		残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]11阶【稀有】[-]鞋子	625000	8	1	625000	6	1		999										
5852	12阶稀有鞋子碎片	T12_Boots_Q2_piece	9712	34			EquipMeterial	99		残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]12阶【稀有】[-]鞋子	684000	9	1	684000	6	1		999										
5853	13阶稀有鞋子碎片	T13_Boots_Q2_piece	9713	34			EquipMeterial	99		残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]13阶【稀有】[-]鞋子	712000	10	1	712000	6	1		999										
5854	14阶稀有鞋子碎片	T14_Boots_Q2_piece	9714	34			EquipMeterial	99		残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]14阶【稀有】[-]鞋子	783000	11	1	783000	6	1		999										
5855	15阶稀有鞋子碎片	T15_Boots_Q2_piece	9715	34			EquipMeterial	99		残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]15阶【稀有】[-]鞋子	862800	12	1	863000	6	1		999										
10406	16阶稀有鞋子碎片	T16_Boots_Q2_piece	9716	34			EquipMeterial	99	10606	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]16阶【稀有】[-]鞋子	950000	13	1	950000	6	1		999										
10407	17阶稀有鞋子碎片	T17_Boots_Q2_piece	9717	34			EquipMeterial	99	10607	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]17阶【稀有】[-]鞋子	1045000	14	1	1045000	6	1		999										
10408	18阶稀有鞋子碎片	T18_Boots_Q2_piece	9718	34			EquipMeterial	99	10608	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]18阶【稀有】[-]鞋子	1150000	15	1	1150000	6	1		999										
10409	19阶稀有鞋子碎片	T19_Boots_Q2_piece	9719	34			EquipMeterial	99	10609	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]19阶【稀有】[-]鞋子	400000	16	1	400000	6	1		999										
10410	20阶稀有鞋子碎片	T20_Boots_Q2_piece	9720	34			EquipMeterial	99	10610	残缺不全的稀有鞋子碎片，需要  [FFFE0D]10块[-]才能打造成1双[FFFE0D]20阶【稀有】[-]鞋子	500000	17	1	500000	6	1		999										
2145	4阶传承鞋子碎片	T4_Boots_Q3_piece	9804	34	10604		EquipMeterial	99	10604	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]4阶【传承】[-]鞋子	40000	1	1	40000	4	1		999										
2146	5阶传承鞋子碎片	T5_Boots_Q3_piece	9805	34	10605		EquipMeterial	99	10605	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]5阶【传承】[-]鞋子	90000	2	1	90000	4	1		999										
