TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
6421	苗岭分卷碎片	Guoqing_Mianling2	34	64150	64150		RandomItem	1	苗岭分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]苗岭分卷[-]	30000	1	1	1000	3	1	0	99999	6421	1									
6422	洞庭湖畔分卷碎片	Guoqing_Dongtinghupan2	34	64150	64150		RandomItem	1	洞庭湖畔分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]洞庭湖畔分卷[-]	30000	1	1	1000	3	1	0	99999	6422	1									
6423	夜郎废墟分卷碎片	Guoqing_Yelangfeixu2	34	64150	64150		RandomItem	1	夜郎废墟分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]夜郎废墟分卷[-]	30000	1	1	1000	3	1	0	99999	6423	1									
6424	响水洞分卷碎片	Guoqing_Xiangshuidong2	34	64150	64150		RandomItem	1	响水洞分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]响水洞分卷[-]	30000	1	1	1000	3	1	0	99999	6424	1									
6425	见性峰分卷碎片	Guoqing_Jianxingfeng2	34	64150	64150		RandomItem	1	见性峰分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]见性峰分卷[-]	30000	1	1	1000	3	1	0	99999	6425	1									
6426	剑门关分卷碎片	Guoqing_Jianmenguan2	34	64150	64150		RandomItem	1	剑门关分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]剑门关分卷[-]	30000	1	1	1000	3	1	0	99999	6426	1									
6427	风陵渡分卷碎片	Guoqing_Fenglingdu2	34	64150	64150		RandomItem	1	风陵渡分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]风陵渡分卷[-]	30000	1	1	1000	3	1	0	99999	6427	1									
6428	荐菊洞分卷碎片	Guoqing_Jianjudong2	34	64150	64150		RandomItem	1	荐菊洞分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]荐菊洞分卷[-]	30000	1	1	1000	3	1	0	99999	6428	1									
6429	伏牛山分卷碎片	Guoqing_Funiushan2	34	64150	64150		RandomItem	1	伏牛山分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]伏牛山分卷[-]	30000	1	1	1000	3	1	0	99999	6429	1									
6430	古战场分卷碎片	Guoqing_Guzhanchang2	34	64150	64150		RandomItem	1	古战场分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]古战场分卷[-]	30000	1	1	1000	3	1	0	99999	6430	1									
6431	太行古径分卷碎片	Guoqing_Taihanggujing2	34	64150	64150		RandomItem	1	太行古径分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]太行古径分卷[-]	30000	1	1	1000	3	1	0	99999	6431	1									
6432	祁连山分卷碎片	Guoqing_Qilianshan2	34	64150	64150		RandomItem	1	祁连山分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]祁连山分卷[-]	30000	1	1	1000	3	1	0	99999	6432	1									
6433	沙漠遗迹分卷碎片	Guoqing_Shamoyiji2	34	64150	64150		RandomItem	1	沙漠遗迹分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]沙漠遗迹分卷[-]	30000	1	1	1000	3	1	0	99999	6433	1									
6434	敦煌古城分卷碎片	Guoqing_Dunhuanggucheng2	34	64150	64150		RandomItem	1	敦煌古城分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]敦煌古城分卷[-]	30000	1	1	1000	3	1	0	99999	6434	1									
6435	昆虚脉藏分卷碎片	Guoqing_Kunxumaizang2	34	64150	64150		RandomItem	1	昆虚脉藏分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]昆虚脉藏分卷[-]	30000	1	1	1000	3	1	0	99999	6435	1									
6436	药王谷分卷碎片	Guoqing_Yaowanggu2	34	64150	64150		RandomItem	1	药王谷分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]药王谷分卷[-]	30000	1	1	1000	3	1	0	99999	6436	1									
6437	漠北草原分卷碎片	Guoqing_Mobeicaoyuan2	34	64150	64150		RandomItem	1	漠北草原分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]漠北草原分卷[-]	30000	1	1	1000	3	1	0	99999	6437	1									
6438	长白山分卷碎片	Guoqing_Changbaishan2	34	64150	64150		RandomItem	1	长白山分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]长白山分卷[-]	30000	1	1	1000	3	1	0	99999	6438	1									
6439	残桓铁城分卷碎片	Guoqing_Canhuantiecheng2	34	64150	64150		RandomItem	1	残桓铁城分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]残桓铁城分卷[-]	30000	1	1	1000	3	1	0	99999	6439	1									
6446	霞姿月韵礼盒	hd_zhongqiu_first	34	786	786		RandomItem	1	中秋祭月榜前3名所获得的奖励，使用后获得[FFFE0D]家园宠物·小白兔、称号·霞姿月韵、冰壶秋月*3、主题·共婵娟、真气*10000[-]	500000	1	1	1000	7	1	0	99999	6446										
6447	花晨月夕礼盒	hd_zhongqiu_second	34	786	786		RandomItem	1	中秋祭月榜第4-10名所获得的奖励，使用后获得[FFFE0D]家园宠物·小白兔、称号·花晨月夕、冰壶秋月*2、真气*5000[-]	500000	1	1	1000	6	1	0	99999	6447										
6448	皓月千里礼盒	hd_zhongqiu_third	34	786	786		RandomItem	1	中秋祭月榜第11-50名所获得的奖励，使用后获得[FFFE0D]冰壶秋月*1、真气*2000[-]	500000	1	1	1000	5	1	0	99999	6448										
6449	团圆和美礼盒	hd_zhongqiu_baodi	34	786	786		RandomItem	1	中秋祭月榜祭月值800以上所获得的奖励，使用后获得[FFFE0D]真气*1000[-]	500000	1	1	1000	4	1	0	99999	6449										
6450	称号·霞姿月韵	hd_zhongqiu_title1	34	790	790		AddTitleItem	11	恭喜侠士在中秋祭月榜中位列[FFFE0D]第1-第3名[-]，荣获此称号		1	1	1000	6	1	0	99999	6450	2592000									
6451	称号·花晨月夕	hd_zhongqiu_title2	34	790	790		AddTitleItem	11	恭喜侠士在中秋祭月榜中位列[FFFE0D]第4-10名[-]，荣获此称号		1	1	1000	5	1	0	99999	6451	2592000									
6445	头像框·荷塘月色	HeadFrame_18	34	30026	30026		ChatTheme	11	使用后获得[FFFE0D]荷塘月色[-]专属头像框和多彩泡泡\n\n可赠送给好友		1	1	1000	6	1	1	99999	18										
6469	忘忧岛分卷	Guoqing_Wangyoudao3	34	63890	63890		CollectClueCombie	1	记载忘忧岛附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6471	襄阳分卷	Guoqing_Xiangyang3	34	63900	63900		CollectClueCombie	1	记载襄阳附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6472	锁云渊分卷	Guoqing_Suoyunyuan3	34	63910	63910		CollectClueCombie	1	记载锁云渊附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6473	武夷山分卷	Guoqing_Wuyishan3	34	63920	63920		CollectClueCombie	1	记载武夷山附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6474	雁荡山分卷	Guoqing_Yandangshan3	34	63930	63930		CollectClueCombie	1	记载雁荡山附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6475	点苍山分卷	Guoqing_Diancangshan3	34	63940	63940		CollectClueCombie	1	记载点苍山附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6476	苗岭分卷	Guoqing_Mianling3	34	63950	63950		CollectClueCombie	1	记载苗岭附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6477	洞庭湖畔分卷	Guoqing_Dongtinghupan3	34	63960	63960		CollectClueCombie	1	记载洞庭湖畔附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6478	夜郎废墟分卷	Guoqing_Yelangfeixu3	34	63970	63970		CollectClueCombie	1	记载夜郎废墟附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6479	响水洞分卷	Guoqing_Xiangshuidong3	34	63980	63980		CollectClueCombie	1	记载响水洞附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6480	见性峰分卷	Guoqing_Jianxingfeng3	34	63990	63990		CollectClueCombie	1	记载见性峰附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6481	剑门关分卷	Guoqing_Jianmenguan3	34	64000	64000		CollectClueCombie	1	记载剑门关附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6482	风陵渡分卷	Guoqing_Fenglingdu3	34	64010	64010		CollectClueCombie	1	记载风陵渡附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6483	荐菊洞分卷	Guoqing_Jianjudong3	34	64020	64020		CollectClueCombie	1	记载荐菊洞附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6484	伏牛山分卷	Guoqing_Funiushan3	34	64030	64030		CollectClueCombie	1	记载伏牛山附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6485	古战场分卷	Guoqing_Guzhanchang3	34	64040	64040		CollectClueCombie	1	记载古战场附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6486	太行古径分卷	Guoqing_Taihanggujing3	34	64050	64050		CollectClueCombie	1	记载太行古径附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6487	祁连山分卷	Guoqing_Qilianshan3	34	64060	64060		CollectClueCombie	1	记载祁连山附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6488	沙漠遗迹分卷	Guoqing_Shamoyiji3	34	64070	64070		CollectClueCombie	1	记载沙漠遗迹附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6489	敦煌古城分卷	Guoqing_Dunhuanggucheng3	34	64080	64080		CollectClueCombie	1	记载敦煌古城附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6490	昆虚脉藏分卷	Guoqing_Kunxumaizang3	34	64090	64090		CollectClueCombie	1	记载昆虚脉藏附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6491	药王谷分卷	Guoqing_Yaowanggu3	34	64100	64100		CollectClueCombie	1	记载药王谷附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6492	漠北草原分卷	Guoqing_Mobeicaoyuan3	34	64110	64110		CollectClueCombie	1	记载漠北草原附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6493	长白山分卷	Guoqing_Changbaishan3	34	64120	64120		CollectClueCombie	1	记载长白山附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6494	残桓铁城分卷	Guoqing_Canhuantiecheng3	34	64130	64130		CollectClueCombie	1	记载残桓铁城附近相地风水的详细卷章，集齐25种散落各地的分卷即可合成[ff8f06]神州大地宝卷[-]	30000	1	1	1000	4	1	0	99999											
6495	忘忧岛分卷碎片	Guoqing_Wangyoudao4	34	64150	64150		CollectClueDebris	1	忘忧岛分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]忘忧岛分卷[-]	30000	1	1	1000	3	1	0	99999											
6470	襄阳分卷碎片	Guoqing_Xiangyang4	34	64150	64150		CollectClueDebris	1	襄阳分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]襄阳分卷[-]	30000	1	1	1000	3	1	0	99999											
6496	锁云渊分卷碎片	Guoqing_Suoyunyuan4	34	64150	64150		CollectClueDebris	1	锁云渊分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]锁云渊分卷[-]	30000	1	1	1000	3	1	0	99999											
6497	武夷山分卷碎片	Guoqing_Wuyishan4	34	64150	64150		CollectClueDebris	1	武夷山分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]武夷山分卷[-]	30000	1	1	1000	3	1	0	99999											
6498	雁荡山分卷碎片	Guoqing_Yandangshan4	34	64150	64150		CollectClueDebris	1	雁荡山分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]雁荡山分卷[-]	30000	1	1	1000	3	1	0	99999											
6499	点苍山分卷碎片	Guoqing_Diancangshan4	34	64150	64150		CollectClueDebris	1	点苍山分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]点苍山分卷[-]	30000	1	1	1000	3	1	0	99999											
6500	苗岭分卷碎片	Guoqing_Mianling4	34	64150	64150		CollectClueDebris	1	苗岭分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]苗岭分卷[-]	30000	1	1	1000	3	1	0	99999											
6501	洞庭湖畔分卷碎片	Guoqing_Dongtinghupan4	34	64150	64150		CollectClueDebris	1	洞庭湖畔分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]洞庭湖畔分卷[-]	30000	1	1	1000	3	1	0	99999											
6502	夜郎废墟分卷碎片	Guoqing_Yelangfeixu4	34	64150	64150		CollectClueDebris	1	夜郎废墟分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]夜郎废墟分卷[-]	30000	1	1	1000	3	1	0	99999											
6503	响水洞分卷碎片	Guoqing_Xiangshuidong4	34	64150	64150		CollectClueDebris	1	响水洞分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]响水洞分卷[-]	30000	1	1	1000	3	1	0	99999											
6504	见性峰分卷碎片	Guoqing_Jianxingfeng4	34	64150	64150		CollectClueDebris	1	见性峰分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]见性峰分卷[-]	30000	1	1	1000	3	1	0	99999											
6505	剑门关分卷碎片	Guoqing_Jianmenguan4	34	64150	64150		CollectClueDebris	1	剑门关分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]剑门关分卷[-]	30000	1	1	1000	3	1	0	99999											
6506	风陵渡分卷碎片	Guoqing_Fenglingdu4	34	64150	64150		CollectClueDebris	1	风陵渡分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]风陵渡分卷[-]	30000	1	1	1000	3	1	0	99999											
6507	荐菊洞分卷碎片	Guoqing_Jianjudong4	34	64150	64150		CollectClueDebris	1	荐菊洞分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]荐菊洞分卷[-]	30000	1	1	1000	3	1	0	99999											
6508	伏牛山分卷碎片	Guoqing_Funiushan4	34	64150	64150		CollectClueDebris	1	伏牛山分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]伏牛山分卷[-]	30000	1	1	1000	3	1	0	99999											
6509	古战场分卷碎片	Guoqing_Guzhanchang4	34	64150	64150		CollectClueDebris	1	古战场分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]古战场分卷[-]	30000	1	1	1000	3	1	0	99999											
6510	太行古径分卷碎片	Guoqing_Taihanggujing4	34	64150	64150		CollectClueDebris	1	太行古径分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]太行古径分卷[-]	30000	1	1	1000	3	1	0	99999											
6511	祁连山分卷碎片	Guoqing_Qilianshan4	34	64150	64150		CollectClueDebris	1	祁连山分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]祁连山分卷[-]	30000	1	1	1000	3	1	0	99999											
6512	沙漠遗迹分卷碎片	Guoqing_Shamoyiji4	34	64150	64150		CollectClueDebris	1	沙漠遗迹分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]沙漠遗迹分卷[-]	30000	1	1	1000	3	1	0	99999											
6513	敦煌古城分卷碎片	Guoqing_Dunhuanggucheng4	34	64150	64150		CollectClueDebris	1	敦煌古城分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]敦煌古城分卷[-]	30000	1	1	1000	3	1	0	99999											
6514	昆虚脉藏分卷碎片	Guoqing_Kunxumaizang4	34	64150	64150		CollectClueDebris	1	昆虚脉藏分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]昆虚脉藏分卷[-]	30000	1	1	1000	3	1	0	99999											
6515	药王谷分卷碎片	Guoqing_Yaowanggu4	34	64150	64150		CollectClueDebris	1	药王谷分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]药王谷分卷[-]	30000	1	1	1000	3	1	0	99999											
6516	漠北草原分卷碎片	Guoqing_Mobeicaoyuan4	34	64150	64150		CollectClueDebris	1	漠北草原分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]漠北草原分卷[-]	30000	1	1	1000	3	1	0	99999											
6517	长白山分卷碎片	Guoqing_Changbaishan4	34	64150	64150		CollectClueDebris	1	长白山分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]长白山分卷[-]	30000	1	1	1000	3	1	0	99999											
6518	残桓铁城分卷碎片	Guoqing_Canhuantiecheng4	34	64150	64150		CollectClueDebris	1	残桓铁城分卷被破坏后的零散碎片，集齐10张即可合成[aa62fc]残桓铁城分卷[-]	30000	1	1	1000	3	1	0	99999											
6521	神州大地礼包	CountryCelebration_Box1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]地级同伴挑选礼盒、地级本命武器挑选礼盒、花草礼包*12、新颖图屏风、寒霜坐骑外装（30天）[-]		1	1	1000	7	1	0	99999	6521										
6522	神州大地礼包	CountryCelebration_Box11	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]地级同伴挑选礼盒、地级本命武器挑选礼盒、烟花·心心相印*3、20000真气元气任选礼盒、通穴秘卷任选礼盒*20[-]		1	1	1000	7	1	0	99999	6522										
6523	华夏风光礼包	CountryCelebration_Box2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*6、紫水晶*5、花草礼包*5[-]		1	1	1000	6	1	0	99999	6523										
6524	华夏风光礼包	CountryCelebration_Box22	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、紫水晶*5、10000真气元气任选礼盒、通穴秘卷任选礼盒*20[-]		1	1	1000	6	1	0	99999	6524										
6525	华夏风光礼包	CountryCelebration_Box222	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、橙水晶、璀璨的神秘矿石、10000真气元气任选礼盒、通穴秘卷任选礼盒*20[-]		1	1	1000	6	1	0	99999	6525										
6526	锦绣山河礼包	CountryCelebration_Box3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*3、贡献*10000、银两*100000、花草礼包*2[-]		1	1	1000	5	1	0	99999	6526										
6527	锦绣山河礼包	CountryCelebration_Box33	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、10000真气元气任选礼盒、银两*100000、花草礼包*2[-]		1	1	1000	5	1	0	99999	6527										
6528	锦绣山河礼包	CountryCelebration_Box333	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、10000真气元气任选礼盒、银两*100000、橙水晶[-]		1	1	1000	5	1	0	99999	6528										
6529	如画江山礼包	CountryCelebration_Box4	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]元宝*300、紫水晶*2、贡献*3000、银两*50000、黄金宝箱*10[-]		1	1	1000	4	1	0	99999	6529										
6530	如画江山礼包	CountryCelebration_Box44	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]紫水晶*3、5000真气元气任选礼盒、银两*50000、黄金宝箱*10[-]		1	1	1000	4	1	0	99999	6530										
6531	如画江山礼包	CountryCelebration_Box444	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]橙水晶、5000真气元气任选礼盒、银两*50000[-]		1	1	1000	4	1	0	99999	6531										
7141	圣诞狂欢礼包	CountryCelebration_Box1_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]地级同伴挑选礼盒、地级本命武器挑选礼盒、花草礼包*12、新颖图屏风、寒霜坐骑外装（30天）[-]		1	1	1000	7	1	0	99999	7141										
7142	圣诞狂欢礼包	CountryCelebration_Box11_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]地级同伴挑选礼盒、地级本命武器挑选礼盒、烟花·心心相印*3、20000真气元气贡献任选礼盒、通穴秘卷任选礼盒*20[-]		1	1	1000	7	1	0	99999	7142										
7143	圣诞盛典礼包	CountryCelebration_Box2_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*6、紫水晶*5、花草礼包*5[-]		1	1	1000	6	1	0	99999	7143										
7144	圣诞盛典礼包	CountryCelebration_Box22_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、紫水晶*5、10000真气元气贡献任选礼盒、通穴秘卷任选礼盒*20[-]		1	1	1000	6	1	0	99999	7144										
7145	圣诞盛典礼包	CountryCelebration_Box222_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、橙水晶、璀璨的神秘矿石、10000真气元气贡献任选礼盒、通穴秘卷任选礼盒*20[-]		1	1	1000	6	1	0	99999	7145										
7146	圣诞祝福礼包	CountryCelebration_Box3_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*3、贡献*10000、银两*100000、花草礼包*2[-]		1	1	1000	5	1	0	99999	7146										
7147	圣诞祝福礼包	CountryCelebration_Box33_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、10000真气元气贡献任选礼盒、银两*100000、花草礼包*2[-]		1	1	1000	5	1	0	99999	7147										
7148	圣诞祝福礼包	CountryCelebration_Box333_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、10000真气元气贡献任选礼盒、银两*100000、橙水晶[-]		1	1	1000	5	1	0	99999	7148										
7149	圣诞平安礼包	CountryCelebration_Box4_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]元宝*300、紫水晶*2、贡献*3000、银两*50000、黄金宝箱*10[-]		1	1	1000	4	1	0	99999	7149										
7150	圣诞平安礼包	CountryCelebration_Box44_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]紫水晶*3、5000真气元气贡献任选礼盒、银两*50000、黄金宝箱*10[-]		1	1	1000	4	1	0	99999	7150										
7151	圣诞平安礼包	CountryCelebration_Box444_HK	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]橙水晶、5000真气元气贡献任选礼盒、银两*50000[-]		1	1	1000	4	1	0	99999	7151										
6532	分卷合成宝箱	Guoqing_FenJuanHeCheng	34	100	100		RandomItemByTimeFrame	1	在国庆·神州大地活动中，合成任一地图分卷后所获得的额外奖励宝箱		1	1	1000	3	1	0	99999	37										
9703	通穴秘卷任选礼盒	Choose_TongXueMiJuanRenXuan4	34	2153	2153		NeedChooseItem	1	使用后从4件奖励[FFFE0D]任脉·曲骨通穴秘卷、督脉·长强通穴秘卷、冲脉·幽门通穴秘卷和阳跷脉·睛明通穴秘卷[-]中任意挑选一件	1000000	1	1	1000	5	1	0	99999	1		1								
6537	通穴秘卷任选礼盒	Choose_TongXueMiJuanRenXuan	34	2153	2153		NeedChooseItem	1	使用后从3件奖励[FFFE0D]任脉·曲骨通穴秘卷、督脉·长强通穴秘卷和冲脉·幽门通穴秘卷[-]中任意挑选一件	1000000	1	1	1000	5	1	0	99999	1		1								
7129	通穴秘卷任选礼盒	Choose_TongXueMiJuanRenXuan_XM	34	2153	2153		NeedChooseItem	1	使用后从3件奖励[FFFE0D]任脉·曲骨通穴秘卷、督脉·长强通穴秘卷[-]中任意挑选一件	1000000	1	1	1000	5	1	0	99999	1		1								
10439	通穴秘卷任选礼盒	Choose_TongXueMiJuanRenXuan5	34	2153	2153		NeedChooseItem	1	从列表中[FFFE0D]任意挑选1个[-]作为奖励	1000000	1	1	1000	5	1	0	99999	1		1								
6533	20000真气元气贡献任选礼盒	Choose_ZhenQiEnergy_20000	34	2153	2153		NeedChooseItem	1	从列表中[FFFE0D]任意挑选1个[-]作为奖励	1000000	1	1	1000	6	1	0	99999	1		1								
6534	10000真气元气贡献任选礼盒	Choose_ZhenQiEnergy_10000	34	2153	2153		NeedChooseItem	1	从列表中[FFFE0D]任意挑选1个[-]作为奖励	1000000	1	1	1000	5	1	0	99999	1		1								
6535	5000真气元气贡献任选礼盒	Choose_ZhenQiEnergy_5000	34	2153	2153		NeedChooseItem	1	从列表中[FFFE0D]任意挑选1个[-]作为奖励	1000000	1	1	1000	4	1	0	99999	1		1								
7936	3000真气元气贡献任选礼盒	Choose_ZhenQiEnergy_3000	34	2153	2153		NeedChooseItem	1	从列表中[FFFE0D]任意挑选1个[-]作为奖励	1000000	1	1	1000	3	1	0	99999	1		1								
6536	20000元气	Energy_20000	34	5419	5419		RandomItem	1	使用后可获取[FFFE0D]20000[-]元气	1000000	1	1	1000	5	1	0	99999	6536										
6538	5000元气	Energy_5000	34	5419	5419		RandomItem	1	使用后可获取[FFFE0D]5000[-]元气	1000000	1	1	1000	3	1	0	99999	6538										
6665	2000元气	Energy_2000	34	5419	5419		RandomItem	1	使用后可获取[FFFE0D]2000[-]元气	1000000	1	1	1000	3	1	0	99999	6665										
6666	1000元气	Energy_1000	34	5419	5419		RandomItem	1	使用后可获取[FFFE0D]1000[-]元气	1000000	1	1	1000	3	1	0	99999	6666										
6686	江湖盛典·剑字帛书	JiangHuShengDian_Jian	34	66860	66860		ComposeMeterial	1	江湖盛典欢庆礼盒的合成材料，集齐[FFFE0D]8种帛书[-]可合成[ff8f06]江湖盛典欢庆礼盒[-]	30000	1	1	1000	4	1	0	99999											
6687	江湖盛典·心字帛书	JiangHuShengDian_Xin	34	66870	66870		ComposeMeterial	1	江湖盛典欢庆礼盒的合成材料，集齐[FFFE0D]8种帛书[-]可合成[ff8f06]江湖盛典欢庆礼盒[-]	30000	1	1	1000	4	1	0	99999											
6688	江湖盛典·不字帛书	JiangHuShengDian_Bu	34	66880	66880		ComposeMeterial	1	江湖盛典欢庆礼盒的合成材料，集齐[FFFE0D]8种帛书[-]可合成[ff8f06]江湖盛典欢庆礼盒[-]	30000	1	1	1000	4	1	0	99999											
6689	江湖盛典·老字帛书	JiangHuShengDian_Lao	34	66890	66890		ComposeMeterial	1	江湖盛典欢庆礼盒的合成材料，集齐[FFFE0D]8种帛书[-]可合成[ff8f06]江湖盛典欢庆礼盒[-]	30000	1	1	1000	4	1	0	99999											
