GradeType	Info	GradeLevel	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	Attrib11Type	Attrib11Value1	Attrib11Value2	Attrib11Value3	Attrib12Type	Attrib12Value1	Attrib12Value2	Attrib12Value3
10		12	lifemax_v	1600	0	0	basic_damage_v	80	0	80	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	defense_v	160	0	0	weaken_deadlystrike_v	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10		13	lifemax_v	1600	0	0	basic_damage_v	80	0	80	basic_damage_v	80	0	80	basic_damage_v	80	0	80	deadlystrike_v	80	0	0	defense_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10		14	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	attackrate_v	320	0	0	add_seriesstate_rate_v	40	0	0	basic_damage_v	120	0	120	ignore_defense_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10		15	defense_v	160	0	0	recover_life_v	320	75	0	basic_damage_v	120	0	120	basic_damage_v	120	0	120	deadlystrike_v	120	0	0	resist_allseriesstate_rate_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10		16	lifemax_v	2400	0	0	basic_damage_v	120	0	120	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	attackrate_v	480	0	0	weaken_deadlystrike_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10		17	lifemax_v	2400	0	0	basic_damage_v	120	0	120	basic_damage_v	120	0	120	attackrate_v	480	0	0	deadlystrike_v	120	0	0	basic_damage_v	200	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10		18	lifemax_v	2400	0	0	all_series_resist_v	60	0	0	defense_v	240	0	0	add_seriesstate_rate_v	60	0	0	basic_damage_v	200	0	200	ignore_defense_v	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10		19	basic_damage_v	120	0	120	recover_life_v	480	75	0	basic_damage_v	200	0	200	attackrate_v	800	0	0	deadlystrike_v	200	0	0	resist_allseriesstate_rate_v	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10		20	lifemax_v	4000	0	0	basic_damage_v	200	0	200	basic_damage_v	200	0	200	all_series_resist_v	100	0	0	defense_v	400	0	0	weaken_deadlystrike_v	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	华山	1	lifemax_v	600	0	0	lifemax_v	600	0	0	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	defense_v	60	0	0	deadlystrike_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		2	lifemax_v	600	0	0	lifemax_v	600	0	0	all_series_resist_v	15	0	0	all_series_resist_v	15	0	0	defense_v	60	0	0	add_seriesstate_rate_v	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		3	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	defense_v	60	0	0	defense_v	60	0	0	recover_life_v	120	75	0	lifemax_v	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		4	attackrate_v	120	0	0	weaken_deadlystrike_v	30	0	0	resist_allseriesstate_rate_v	15	0	0	lifemax_v	800	0	0	all_series_resist_v	20	0	0	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		5	lifemax_v	800	0	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	defense_v	80	0	0	defense_v	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		6	lifemax_v	800	0	0	lifemax_v	800	0	0	all_series_resist_v	20	0	0	defense_v	80	0	0	ignore_defense_v	80	0	0	defense_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		7	attackrate_v	160	0	0	defense_v	80	0	0	weaken_deadlystrike_v	40	0	0	lifemax_v	1200	0	0	all_series_resist_v	30	0	0	add_seriesstate_rate_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		8	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	defense_v	120	0	0	resist_allseriesstate_rate_v	30	0	0	recover_life_v	240	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		9	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	all_series_resist_v	30	0	0	defense_v	120	0	0	lifemax_v	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		10	lifemax_v	1200	0	0	lifemax_v	1200	0	0	attackrate_v	240	0	0	defense_v	120	0	0	all_series_resist_v	40	0	0	add_seriesstate_rate_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		11	deadlystrike_v	60	0	0	ignore_defense_v	120	0	0	lifemax_v	1600	0	0	all_series_resist_v	40	0	0	defense_v	160	0	0	recover_life_v	320	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		12	lifemax_v	1600	0	0	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	defense_v	160	0	0	weaken_deadlystrike_v	80	0	0	resist_allseriesstate_rate_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		13	lifemax_v	1600	0	0	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	attackrate_v	320	0	0	deadlystrike_v	80	0	0	defense_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		14	lifemax_v	1600	0	0	lifemax_v	1600	0	0	all_series_resist_v	40	0	0	ignore_defense_v	160	0	0	all_series_resist_v	60	0	0	defense_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		15	defense_v	160	0	0	weaken_deadlystrike_v	80	0	0	lifemax_v	2400	0	0	all_series_resist_v	60	0	0	add_seriesstate_rate_v	60	0	0	recover_life_v	480	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		16	lifemax_v	2400	0	0	lifemax_v	2400	0	0	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	defense_v	240	0	0	resist_allseriesstate_rate_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		17	lifemax_v	2400	0	0	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	all_series_resist_v	60	0	0	defense_v	240	0	0	weaken_deadlystrike_v	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		18	lifemax_v	2400	0	0	lifemax_v	2400	0	0	attackrate_v	480	0	0	defense_v	240	0	0	all_series_resist_v	100	0	0	add_seriesstate_rate_v	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		19	deadlystrike_v	120	0	0	ignore_defense_v	240	0	0	lifemax_v	4000	0	0	all_series_resist_v	100	0	0	all_series_resist_v	100	0	0	recover_life_v	800	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11		20	lifemax_v	4000	0	0	lifemax_v	4000	0	0	basic_damage_v	200	0	200	all_series_resist_v	100	0	0	defense_v	400	0	0	resist_allseriesstate_rate_v	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	唐门	1	lifemax_v	600	0	0	basic_damage_v	30	0	30	attackrate_v	120	0	0	defense_v	60	0	0	deadlystrike_v	30	0	0	weaken_deadlystrike_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		2	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	attackrate_v	120	0	0	deadlystrike_v	30	0	0	deadlystrike_v	30	0	0	add_seriesstate_rate_v	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		3	lifemax_v	600	0	0	basic_damage_v	30	0	30	attackrate_v	120	0	0	defense_v	60	0	0	deadlystrike_v	30	0	0	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		4	all_series_resist_v	15	0	0	resist_allseriesstate_rate_v	15	0	0	recover_life_v	120	75	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	basic_damage_v	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		5	lifemax_v	800	0	0	attackrate_v	160	0	0	attackrate_v	160	0	0	ignore_defense_v	80	0	0	deadlystrike_v	40	0	0	weaken_deadlystrike_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		6	basic_damage_v	40	0	40	attackrate_v	160	0	0	defense_v	80	0	0	deadlystrike_v	40	0	0	add_seriesstate_rate_v	20	0	0	deadlystrike_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		7	deadlystrike_v	40	0	0	deadlystrike_v	40	0	0	resist_allseriesstate_rate_v	20	0	0	basic_damage_v	60	0	60	attackrate_v	240	0	0	ignore_defense_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		8	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	attackrate_v	240	0	0	defense_v	120	0	0	deadlystrike_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		9	lifemax_v	1200	0	0	basic_damage_v	60	0	60	attackrate_v	240	0	0	defense_v	120	0	0	weaken_deadlystrike_v	60	0	0	deadlystrike_v	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		10	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	attackrate_v	240	0	0	recover_life_v	240	75	0	deadlystrike_v	80	0	0	ignore_defense_v	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		11	deadlystrike_v	60	0	0	deadlystrike_v	60	0	0	basic_damage_v	80	0	80	attackrate_v	320	0	0	defense_v	160	0	0	add_seriesstate_rate_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		12	lifemax_v	1600	0	0	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	attackrate_v	320	0	0	deadlystrike_v	80	0	0	resist_allseriesstate_rate_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		13	lifemax_v	1600	0	0	basic_damage_v	80	0	80	attackrate_v	320	0	0	defense_v	160	0	0	resist_allseriesstate_rate_v	40	0	0	deadlystrike_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		14	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	attackrate_v	320	0	0	recover_life_v	320	75	0	deadlystrike_v	120	0	0	ignore_defense_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		15	deadlystrike_v	80	0	0	deadlystrike_v	80	0	0	basic_damage_v	120	0	120	attackrate_v	480	0	0	defense_v	240	0	0	weaken_deadlystrike_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		16	lifemax_v	2400	0	0	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	attackrate_v	480	0	0	deadlystrike_v	120	0	0	add_seriesstate_rate_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		17	lifemax_v	2400	0	0	basic_damage_v	120	0	120	attackrate_v	480	0	0	defense_v	240	0	0	weaken_deadlystrike_v	120	0	0	deadlystrike_v	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		18	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	attackrate_v	480	0	0	recover_life_v	480	75	0	deadlystrike_v	200	0	0	ignore_defense_v	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		19	deadlystrike_v	120	0	0	deadlystrike_v	120	0	0	basic_damage_v	200	0	200	attackrate_v	800	0	0	defense_v	400	0	0	add_seriesstate_rate_v	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12		20	lifemax_v	4000	0	0	basic_damage_v	200	0	200	all_series_resist_v	100	0	0	attackrate_v	800	0	0	deadlystrike_v	200	0	0	resist_allseriesstate_rate_v	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	天王	1	lifemax_v	600	0	0	lifemax_v	600	0	0	basic_damage_v	30	0	30	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	defense_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13		2	lifemax_v	600	0	0	lifemax_v	600	0	0	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	deadlystrike_v	30	0	0	add_seriesstate_rate_v	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13		3	lifemax_v	600	0	0	basic_damage_v	30	0	30	basic_damage_v	30	0	30	ignore_defense_v	60	0	0	recover_life_v	120	75	0	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13		4	defense_v	60	0	0	weaken_deadlystrike_v	30	0	0	resist_allseriesstate_rate_v	15	0	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13		5	lifemax_v	800	0	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	basic_damage_v	40	0	40	attackrate_v	160	0	0	deadlystrike_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13		6	lifemax_v	800	0	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	basic_damage_v	40	0	40	add_seriesstate_rate_v	20	0	0	defense_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13		7	all_series_resist_v	20	0	0	attackrate_v	160	0	0	weaken_deadlystrike_v	40	0	0	lifemax_v	1200	0	0	basic_damage_v	60	0	60	ignore_defense_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13		8	lifemax_v	1200	0	0	basic_damage_v	60	0	60	defense_v	120	0	0	resist_allseriesstate_rate_v	30	0	0	recover_life_v	240	75	0	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0
13		9	lifemax_v	1200	0	0	lifemax_v	1200	0	0	basic_damage_v	60	0	60	basic_damage_v	60	0	60	add_seriesstate_rate_v	20	0	0	all_series_resist_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0	0	0	0	0
13		10	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	defense_v	80	0	0	attackrate_v	320	0	0	defense_v	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0	0	0	0	0	0	0	0	0
13		11	weaken_deadlystrike_v	60	0	0	resist_allseriesstate_rate_v	30	0	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	ignore_defense_v	160	0	0	all_series_resist_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0
13		12	lifemax_v	1600	0	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	basic_damage_v	80	0	80	defense_v	160	0	0	deadlystrike_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40
13		13	lifemax_v	1600	0	0	basic_damage_v	80	0	80	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	weaken_deadlystrike_v	60	0	0	deadlystrike_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40	0	0	0	0
13		14	lifemax_v	1600	0	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	add_seriesstate_rate_v	30	0	0	attackrate_v	480	0	0	defense_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0	0	0	0	0	0	0	0	0
13		15	defense_v	160	0	0	defense_v	160	0	0	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	resist_allseriesstate_rate_v	60	0	0	basic_damage_v	120	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	resist_allseriesstate_rate_v	20	0	0
13		16	lifemax_v	2400	0	0	lifemax_v	2400	0	0	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	ignore_defense_v	240	0	0	basic_damage_v	120	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	deadlystrike_v	40	0	0
13		17	lifemax_v	2400	0	0	basic_damage_v	120	0	120	defense_v	240	0	0	add_seriesstate_rate_v	60	0	0	lifemax_v	2400	0	0	all_series_resist_v	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	all_series_resist_v	20	0	0	0	0	0	0
13		18	lifemax_v	2400	0	0	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	basic_damage_v	120	0	120	attackrate_v	800	0	0	defense_v	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	deadlystrike_v	40	0	0	0	0	0	0	0	0	0	0
13		19	weaken_deadlystrike_v	120	0	0	resist_allseriesstate_rate_v	60	0	0	lifemax_v	4000	0	0	all_series_resist_v	100	0	0	deadlystrike_v	200	0	0	basic_damage_v	200	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	attackrate_v	400	0	0
13		20	lifemax_v	4000	0	0	basic_damage_v	200	0	200	basic_damage_v	200	0	200	defense_v	400	0	0	ignore_defense_v	400	0	0	basic_damage_v	200	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	resist_allseriesstate_rate_v	50	0	0
14	峨眉	1	lifemax_v	600	0	0	lifemax_v	600	0	0	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	attackrate_v	120	0	0	add_seriesstate_rate_v	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14		2	lifemax_v	600	0	0	lifemax_v	600	0	0	basic_damage_v	30	0	30	defense_v	60	0	0	deadlystrike_v	30	0	0	ignore_defense_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14		3	lifemax_v	600	0	0	basic_damage_v	30	0	30	attackrate_v	120	0	0	weaken_deadlystrike_v	30	0	0	resist_allseriesstate_rate_v	15	0	0	lifemax_v	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14		4	defense_v	60	0	0	deadlystrike_v	30	0	0	recover_life_v	120	75	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14		5	lifemax_v	800	0	0	lifemax_v	800	0	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	attackrate_v	160	0	0	ignore_defense_v	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14		6	lifemax_v	800	0	0	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	defense_v	80	0	0	resist_allseriesstate_rate_v	20	0	0	lifemax_v	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14		7	lifemax_v	800	0	0	deadlystrike_v	40	0	0	weaken_deadlystrike_v	40	0	0	lifemax_v	1200	0	0	basic_damage_v	60	0	60	add_seriesstate_rate_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14		8	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	attackrate_v	240	0	0	deadlystrike_v	60	0	0	defense_v	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0
14		9	lifemax_v	1200	0	0	lifemax_v	1200	0	0	basic_damage_v	60	0	60	defense_v	120	0	0	attackrate_v	160	0	0	deadlystrike_v	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	30	0	30	0	0	0	0
14		10	lifemax_v	1200	0	0	basic_damage_v	60	0	60	weaken_deadlystrike_v	60	0	0	all_series_resist_v	20	0	0	lifemax_v	1600	0	0	add_seriesstate_rate_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0	0	0	0	0	0	0	0	0
14		11	lifemax_v	1200	0	0	deadlystrike_v	60	0	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	attackrate_v	320	0	0	ignore_defense_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0
14		12	lifemax_v	1600	0	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	defense_v	160	0	0	resist_allseriesstate_rate_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40
14		13	lifemax_v	1600	0	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	deadlystrike_v	80	0	0	attackrate_v	240	0	0	ignore_defense_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40	0	0	0	0
14		14	lifemax_v	1600	0	0	basic_damage_v	80	0	80	defense_v	160	0	0	all_series_resist_v	30	0	0	lifemax_v	2400	0	0	resist_allseriesstate_rate_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0	0	0	0	0	0	0	0	0
14		15	lifemax_v	1600	0	0	weaken_deadlystrike_v	80	0	0	lifemax_v	2400	0	0	attackrate_v	480	0	0	add_seriesstate_rate_v	60	0	0	basic_damage_v	120	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	attackrate_v	160	0	0
14		16	lifemax_v	2400	0	0	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	defense_v	240	0	0	deadlystrike_v	120	0	0	lifemax_v	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	all_series_resist_v	20	0	0
14		17	lifemax_v	2400	0	0	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	attackrate_v	480	0	0	basic_damage_v	120	0	120	deadlystrike_v	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	resist_allseriesstate_rate_v	20	0	0	0	0	0	0
14		18	lifemax_v	2400	0	0	defense_v	240	0	0	deadlystrike_v	120	0	0	basic_damage_v	120	0	120	lifemax_v	4000	0	0	add_seriesstate_rate_v	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	attackrate_v	160	0	0	0	0	0	0	0	0	0	0
14		19	lifemax_v	2400	0	0	deadlystrike_v	120	0	0	lifemax_v	4000	0	0	attackrate_v	800	0	0	ignore_defense_v	400	0	0	lifemax_v	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	add_seriesstate_rate_v	50	0	0
14		20	lifemax_v	4000	0	0	basic_damage_v	200	0	200	all_series_resist_v	100	0	0	defense_v	400	0	0	resist_allseriesstate_rate_v	100	0	0	lifemax_v	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	all_series_resist_v	50	0	0
15	逍遥	1	lifemax_v	600	0	0	basic_damage_v	30	0	30	basic_damage_v	30	0	30	attackrate_v	120	0	0	deadlystrike_v	30	0	0	ignore_defense_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15		2	lifemax_v	600	0	0	basic_damage_v	30	0	30	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	defense_v	60	0	0	weaken_deadlystrike_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15		3	lifemax_v	600	0	0	basic_damage_v	30	0	30	defense_v	60	0	0	deadlystrike_v	30	0	0	add_seriesstate_rate_v	15	0	0	basic_damage_v	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15		4	all_series_resist_v	15	0	0	resist_allseriesstate_rate_v	15	0	0	recover_life_v	120	75	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15		5	lifemax_v	800	0	0	basic_damage_v	40	0	40	attackrate_v	160	0	0	deadlystrike_v	40	0	0	defense_v	80	0	0	weaken_deadlystrike_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15		6	lifemax_v	800	0	0	basic_damage_v	40	0	40	basic_damage_v	40	0	40	deadlystrike_v	40	0	0	resist_allseriesstate_rate_v	20	0	0	attackrate_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15		7	lifemax_v	800	0	0	deadlystrike_v	40	0	0	recover_life_v	160	75	0	basic_damage_v	60	0	60	ignore_defense_v	120	0	0	add_seriesstate_rate_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
